siCtrl_t0_Scr_rep_1	siCtrl_t0_Scr_rep_2	siCtrl_t0_Tyr_rep_1	siCtrl_t0_Tyr_rep_2	siCtrl_t8_Scr_rep_1	siCtrl_t8_Scr_rep_2	siCtrl_t8_Tyr_rep_1	siCtrl_t8_Tyr_rep_2
MED17	1226.20384246705	1273.83534094853	1265.98966093624	1274.85404903629	193.995707641512	209.810213433034	198.638797669409	200.205652259582
MED18	542.159129923065	575.30532024701	591.626323194915	612.015840497488	221.037533555178	226.106152340454	202.044034200884	219.523741512699
MED19	337.140971548797	301.900516113558	302.613464162916	322.113600261836	206.928754817613	194.532770707327	227.015768765038	194.937082463277
MED20	763.44857070799	774.005149729914	793.368632636859	853.243136693574	781.861488373368	784.242059919591	792.285032989984	735.843581550567
MED21	994.500780939308	949.600347877595	1061.98058397248	1067.26972886755	613.731875084057	674.244472294506	649.26509866801	842.971167408765
MED22	1569.85332698011	1526.44597688029	1530.06807722823	1591.95699329405	725.42637342311	749.613189741324	721.910144672822	691.938833248028
MED23	1111.00316299961	1103.63122344574	1136.78391219253	1105.20755289839	1019.35926378904	1078.58745643487	1127.13329191842	1269.72532090945
MED24	5220.47824863494	5452.69299511223	4977.82147791583	4935.4961640119	5605.88808505897	5919.49980812034	5699.23087484629	5045.53367492788
MED25	650.851296426249	760.912525306622	661.896116371322	677.154368550437	1078.14584186222	1089.79091443372	1056.75840360125	871.07020632239
MED26	362.524172109421	380.456262653311	369.483106056594	330.703296268818	158.723760797601	119.164053260509	127.128830508421	135.226624771823
MED27	463.406123055489	417.423672789665	419.351991536625	462.41196837588	455.008114286456	436.934861955201	438.140433716524	416.217013908077
MED28	1042.66377687485	1132.12693542584	1148.11774980163	1160.32476894319	1553.14139269356	1635.70486783229	1750.29157717845	1729.84708312007
MED29	904.032450736059	848.710124380463	1009.84493097063	944.150752767469	1044.04962657978	1020.53317407718	1012.49032869207	1069.51966864987
MED30	635.230865312019	623.054891673134	574.625566781268	604.857760491669	736.007957476283	674.244472294506	708.289198546919	742.868341278974
MED31	437.372071198439	435.907377857842	422.752142819355	470.28585638228	459.711040532311	380.917571960944	392.737279963516	488.220801124243
MED4	1038.10781779987	1020.45455063894	1109.58270193069	1062.25907286348	865.338429237291	806.648975917294	765.043140738179	932.536853945946
MED4-AS1	346.252889698764	332.706691227187	398.951083840249	380.094048308966	336.259226578621	303.511862150699	284.904789800123	298.552288457271
MED6	953.497149264454	938.818186587826	1008.71154720972	995.688928809363	708.966131562618	772.020105739026	830.87771368004	881.607345915
MED7	447.134840644833	438.217840991364	497.555471039401	472.433280384026	177.53546578102	166.014877619342	147.560249697275	198.44946232748
MED8	1184.54935949577	1225.31561514457	1173.05219254164	1271.27500903338	407.978851827908	373.788098688948	357.549835804935	349.481796488217
MED9	402.226101191422	402.020585232851	417.085224014806	421.610912342714	161.075223920528	171.107358527911	178.207378480555	154.54471402494
MEDAG	0	0	0	0.715808000581857	0	0	1.13507884382519	0
MEF2A	1075.85719299259	917.253864008286	886.306101031462	908.360352738377	561.999686379654	531.65500685458	602.726866071177	809.603558698834
MEF2B	28.6374570427549	30.0360207357877	24.9344427400156	20.042624016292	65.8409674419678	51.9433052674015	59.02409987891	49.1733180988446
MEF2BNB	310.456068395321	322.694684315258	354.749117164767	327.124256265909	529.07920265867	531.65500685458	565.269264224945	544.418878951494
MEF2BNB-MEF2B	172.475593552956	207.941682016992	198.342158159215	176.804576143719	350.368005316186	346.288701782677	365.495387711712	372.312265605538
MEF2C	0.650851296426249	1.54030875568142	0	1.43161600116371	0	0	0	0
MEF2C-AS1	1.3017025928525	1.54030875568142	0	0	0	0	0	0
MEF2D	1629.0807949549	1736.6981220308	1781.6792721502	1531.82912124517	649.003821927968	640.634098297952	717.369829297521	637.496945352878
MEFV	22.1289440784925	33.1166382471505	14.7339888918274	12.1687360098916	2.35146312292742	1.01849618171375	2.27015768765038	7.02475972840637
MEG3	0	0.77015437784071	0	0.715808000581857	0	0	0	0
MEG8	0	0.77015437784071	0	0	0	0	0	0
MEG9	0	1.54030875568142	0	0	0	0	0	0
MEGF10	1.3017025928525	3.08061751136284	1.1333837609098	1.43161600116371	1.17573156146371	0	0	1.75618993210159
MEGF11	3.25425648213124	7.7015437784071	7.93368632636859	0	7.05438936878227	5.09248090856877	12.4858672820771	7.02475972840637
MEGF6	656.708958094085	645.389368630515	639.228441153126	519.676608422428	1551.9656611321	1423.85766203583	1312.15114346192	1315.38625914409
MEGF8	1264.6040689562	1250.73070961331	1236.52168315259	1169.63027295075	1852.95294086681	1916.80981398529	1805.91044052588	1712.28518379905
MEGF9	523.93529362313	515.233278775435	598.426625760373	573.362208466068	135.209129568327	151.75593107535	155.505801604051	201.961842191683
MEI1	1.3017025928525	6.93138940056639	3.40015128272939	2.86323200232743	2.35146312292742	2.03699236342751	4.54031537530077	1.75618993210159
MEI4	0	2.31046313352213	0	0.715808000581857	0	0	0	0
MEIG1	1.95255388927875	1.54030875568142	3.40015128272939	2.86323200232743	8.23012093024598	10.1849618171375	10.2157095944267	10.5371395926096
MEIKIN	0	0.77015437784071	0	0	0	0	0	0
MEIOB	0.650851296426249	3.85077188920355	2.2667675218196	2.14742400174557	23.5146312292742	15.2774427257063	12.4858672820771	19.3180892531175
MEIS1	80.7055607568548	95.4991428522481	99.7377709600622	94.4866560768051	22.3388996678105	13.2404503622788	21.5664980326786	12.2933295247112
MEIS1-AS2	0	0	0	0.715808000581857	2.35146312292742	2.03699236342751	0	0
MEIS1-AS3	0	0.77015437784071	0	1.43161600116371	5.87865780731856	5.09248090856877	11.3507884382519	8.78094966050796
MEIS2	327.378202102403	323.464838693098	355.882500925677	338.577184275218	108.167303654661	90.6461601725242	89.6712286621901	94.834256333486
MEIS3	32.5425648213124	30.0360207357877	24.9344427400156	27.2007040221106	69.368162126359	72.3132289016766	71.5099671609871	84.2971167408765
MEIS3P1	65.7359809390511	67.7735852499825	81.6036307855055	84.4653440686591	49.3807255814759	50.9248090856878	63.5644152542107	115.908535518705
MELK	2402.29213510928	2355.90224181473	2508.17826289338	2611.26758612261	1312.1164225935	1420.80217349069	1434.73965859504	1331.19196853301
MEMO1	611.800218640674	634.607207340745	647.162127479495	671.427904545782	779.51002525044	761.835143921889	769.58345611348	727.062631890059
MEN1	1234.01405802417	1256.1217902582	1265.98966093624	1211.1471369845	1270.96581794227	1251.7318073262	1178.21183989055	1115.18060688451
MEOX1	0	0	0	0	0	0	0	0
MEOX2	0.650851296426249	2.31046313352213	0	0	0	0	0	0
MEOX2-AS1	0	0	0	0	0	0	0	0
MEP1A	1.95255388927875	0.77015437784071	2.2667675218196	0.715808000581857	1.17573156146371	4.07398472685502	1.13507884382519	0
MEP1B	1.3017025928525	0.77015437784071	1.1333837609098	0.715808000581857	1.17573156146371	2.03699236342751	1.13507884382519	0
MEPCE	2069.05627133904	1990.84906671824	2004.95587304943	2038.62118565713	413.857509635226	357.492159781528	380.251412681439	372.312265605538
MEPE	0	1.54030875568142	0	0	0	0	0	3.51237986420319
MERTK	1.3017025928525	0.77015437784071	0	0.715808000581857	2.35146312292742	1.01849618171375	4.54031537530077	0
MESDC1	1247.68193524912	971.164670457135	891.973019836011	921.960704749432	472.644087708412	430.823884864918	463.112168280678	331.919897167201
MESDC2	2021.54412669993	1934.62779713586	1993.62203544033	2121.65491372462	2436.11579535281	2390.41053848218	2382.53049318908	2168.89456614547
MESP1	10.41362074282	0.77015437784071	5.66691880454899	6.44227200523671	5.87865780731856	9.1664656354238	3.40523653147557	0
MESP2	1.3017025928525	3.08061751136284	1.1333837609098	0.715808000581857	1.17573156146371	0	0	1.75618993210159
MEST	993.849929642882	997.34991930372	1029.1124549061	1035.77417684195	1395.59336345743	1489.04141766551	1355.28413952728	1325.9233987367
MESTIT1	3.90510777855749	4.62092626704426	2.2667675218196	4.29484800349114	3.52719468439113	5.09248090856877	5.67539421912596	3.51237986420319
MET	3641.51300350486	3655.92283160985	3955.5093255752	3818.83568310421	2052.82730631564	2099.12063051205	2132.81314754753	1887.90417700921
METAP1	2440.69236159843	2428.29675333176	2505.91149537156	2559.01360208014	2359.69324385767	2294.67189740109	2426.79856809826	2211.04312451591
METAP1D	129.519407988824	118.603774187469	148.473272679184	147.456448119863	163.426687043456	209.810213433034	219.070216858262	170.350423413855
METAP2	5406.62171941285	5475.02747206961	5354.10488653789	5566.12301252452	6532.36455549238	5906.25935775807	6303.09281976129	6666.49698225765
METRN	546.064237701623	492.898801818054	447.68658555937	420.17929634155	915.894886380231	861.647769729837	745.746800393151	716.52549229745
METRNL	165.316229292267	156.341338701664	176.807866701929	163.920032133245	123.45181395369	98.7941296262342	83.9958344430642	100.102826129791
METTL1	515.474226769589	503.680963107824	541.757437714884	554.751200450939	199.874365448831	231.198633249022	206.584349576185	149.276144228635
METTL10	467.962082130473	452.850774170338	506.62254112668	489.61267239799	460.886772093775	442.02734286377	413.16869915237	453.097002482211
METTL11B	0	0.77015437784071	0	0	0	0	0	0
METTL12	151.648352067316	137.857633633487	184.741553028297	143.161600116371	197.522902325903	136.478488349643	186.152930387331	110.6399657224
METTL13	2663.93435627264	2560.76330632036	2610.18280137527	2778.05085025819	1469.66445182964	1451.3570589421	1299.66527617984	1259.18818131684
METTL14	559.732114926574	642.308751119152	627.894603544028	622.037152505634	226.916191362496	207.773221069606	192.963403450283	272.209439475747
METTL15	302.645852838206	342.718698139116	299.213312880187	347.166880282201	352.719468439113	368.695617780379	355.279678117285	500.514130648954
METTL16	1545.12097771591	1544.15952757062	1666.0741285374	1548.29270525856	784.212951496295	823.963411006428	859.25468477567	871.07020632239
METTL17	1893.97727260038	1756.72213585466	1915.41855593756	1960.59811359371	2578.37931428992	2779.47607989684	2652.67925801947	2470.95923446694
METTL18	193.302835038596	181.756433170408	189.275088071936	178.952000145464	38.7991415283025	35.6473663599814	36.3225230024061	33.3676087099303
METTL20	13.6678772249512	14.6329331789735	7.93368632636859	13.6003520110553	4.70292624585484	8.14796945371004	12.4858672820771	10.5371395926096
METTL21A	438.022922494865	446.689539147612	398.951083840249	390.115360317112	219.861801993714	209.810213433034	198.638797669409	212.498981784293
METTL21B	231.703061527745	232.586622107894	210.809379529222	208.30012816932	183.414123588339	187.403297435331	183.882772699681	122.933295247112
METTL21C	0	0	0	0	7.05438936878227	10.1849618171375	12.4858672820771	15.8057093889143
METTL21EP	0	0.77015437784071	2.2667675218196	0	5.87865780731856	15.2774427257063	11.3507884382519	12.2933295247112
METTL22	206.970712263547	231.046313352213	247.077659878336	215.458208175139	400.924462459125	417.58343450264	451.761379842426	460.121762210617
METTL23	504.409754730343	485.197258039647	425.018910341174	512.51852841661	358.598126246432	282.12344233471	299.660814769851	286.25895893256
METTL24	0	0	0	0	0	0	2.27015768765038	0
METTL25	156.2043111423	154.801029945983	184.741553028297	173.225536140809	101.112914285879	128.330518895933	124.858672820771	151.032334160737
METTL2A	493.345282691097	501.370499974302	510.022692409409	566.204128460249	239.849238538597	239.346602702732	292.850341706899	277.478009272052
METTL2B	548.667642887328	494.439110573736	626.761219783118	577.657056469559	323.326179402521	340.177724692394	395.007437651167	384.605595130249
METTL3	2009.17795206783	1908.44254828928	2143.22869188043	2131.67622573277	2659.50479203091	2541.14797337582	2568.68342357641	2184.70027553438
METTL4	499.853795655359	471.334479238515	459.020423168468	513.234336417192	258.660943522016	288.234419424993	299.660814769851	382.849405198147
METTL5	1998.76433132501	1983.14752293983	2055.95814229037	2070.11673768273	1943.48427109951	1861.81102017274	1818.39630780796	1866.82989782399
METTL6	467.311230834047	472.104633616355	483.954865908484	506.792064411955	344.489347508867	378.880579597517	332.578101240781	338.944656895607
METTL7A	1495.65627918752	1707.43225567285	1619.6053943401	1654.94809734525	1187.48887707835	1169.23361660739	1244.04641283241	1044.93300960045
METTL7B	1.3017025928525	2.31046313352213	2.2667675218196	0.715808000581857	3.52719468439113	4.07398472685502	1.13507884382519	0
METTL8	1433.1745547306	1340.83877182068	1471.13212166092	1409.42595314568	875.920013290465	976.737838263491	940.980361531084	902.681625100219
METTL9	2482.34684456971	2446.78045839994	2358.57160645329	2541.11840206559	3280.29105648375	3126.78327786123	3180.49092039819	3206.80281601751
MEX3A	170.523039663677	206.40137326131	160.940494049191	148.888064121026	99.9371827244155	80.4611983553867	68.1047306295115	42.1485583704382
MEX3B	29.9391596356074	27.7255576022656	24.9344427400156	25.053280020365	19.9874365448831	23.4254121794164	21.5664980326786	15.8057093889143
MEX3C	1584.17205550149	1435.56776029508	1424.66338746362	1518.22876923412	866.514160798755	792.390029373301	790.014875302333	913.218764692828
MEX3D	838.947321093435	688.518013789595	649.428895001314	658.543360535309	348.016542193258	336.103739965539	297.3906570822	208.98660192009
MFAP1	1404.53709768784	1424.78559900531	1479.06580798729	1543.99785725507	1101.6604730915	1008.31121989662	1153.24010532639	1220.55200281061
MFAP2	1.95255388927875	1.54030875568142	0	0.715808000581857	1.17573156146371	1.01849618171375	1.13507884382519	1.75618993210159
MFAP3	2683.45989516542	2543.04975563002	2709.92057233533	2696.44873819186	2237.41716146544	2255.96904249597	2419.98809503531	3045.23334226416
MFAP3L	252.530303013384	234.126930863576	243.677508595607	245.522144199577	188.117049834194	193.514274525613	197.503718825583	175.618993210159
MFAP4	9.11191814996748	7.7015437784071	7.93368632636859	7.87388800640043	8.23012093024598	5.09248090856877	6.81047306295115	3.51237986420319
MFAP5	20.82724148564	21.5643225795399	23.8010589791058	26.4848960215287	37.6234099668388	53.980297630829	36.3225230024061	54.4418878951494
MFF	1975.33368465366	2016.26416118698	1905.21810208937	2076.55900968797	2081.04486379077	2086.89867633148	2052.22254963595	2117.96505811452
MFGE8	1063.49101836049	1126.73585478096	1059.71381645066	1060.11164886173	2196.26655681421	2218.28468377256	2288.31894915159	2038.93651116995
MFHAS1	1082.36570595685	1090.53859902245	1109.58270193069	1038.63740884427	204.577291694686	197.588259252468	178.207378480555	180.887563006464
MFI2	561.684668815853	517.543741908957	506.62254112668	494.623328402063	902.96183920413	860.629273548123	834.282950211516	799.066419106225
MFI2-AS1	49.4646985283949	60.0720414715754	53.2690367627605	52.2539840424756	99.9371827244155	73.3317250833904	77.185361380113	87.8094966050796
MFN1	1450.74753973411	1400.14065891441	1455.26474900818	1458.10089718524	1269.79008638081	1212.01045623937	1234.96578208181	1327.6795886688
MFN2	6797.49093987574	6920.60723927662	6801.4359492197	6999.88643768998	7331.8620172877	7376.96784415273	7333.74440995456	6987.87973983224
MFNG	33.8442674141649	28.4957119801063	39.6684316318429	26.4848960215287	169.305344850774	147.681946348494	240.636714890941	196.693272395378
MFRP	0	1.54030875568142	0	0	2.35146312292742	1.01849618171375	1.13507884382519	1.75618993210159
MFSD1	1342.70622452735	1240.71870270138	1269.38981221897	1347.15065709506	1583.71041329162	1528.76276875235	1653.8098754533	1591.10807848404
MFSD10	2695.1752185011	2898.86107819243	2809.65834329539	2528.9496660557	5134.41972891203	4793.04303114493	4617.50073668088	4048.01779349417
MFSD11	2493.41131660896	1940.78903215859	1738.61068923563	1798.10969746163	1649.55138073359	1572.55810456604	1664.02558504773	1292.55579002677
MFSD12	1349.21473749161	1290.77873726103	1252.38905580533	1209.71552098334	2034.01560133222	1987.08605052354	1810.45075590118	1475.19954296534
MFSD2A	1595.88737883716	1660.45283862457	1525.53454218459	1627.03158532256	587.865780731856	528.599518309439	502.83992781456	474.17128166743
MFSD2B	1.3017025928525	1.54030875568142	1.1333837609098	1.43161600116371	8.23012093024598	13.2404503622788	15.8911038135527	5.26856979630478
MFSD3	1461.16116047693	1483.31733172121	1250.12228828351	1342.85580909156	2172.75192558494	1932.08725671099	1839.96280584064	1310.11768934779
MFSD4	24.0814979677712	37.7375645141948	26.0678265009254	26.4848960215287	69.368162126359	56.0172899942565	55.6188633474344	63.2228375556573
MFSD5	831.787956832746	874.895373227047	879.505798466003	920.529088748268	373.88263654546	331.01125905697	323.49747049018	349.481796488217
MFSD6	579.908505115788	588.397944670303	532.690367627605	545.445696443375	573.757001994291	517.396060310588	471.057720187454	514.563650105767
MFSD6L	0	0	0	0	0	0	0	0
MFSD7	16.9221337070825	18.483705068177	17.000756413647	14.3161600116371	41.1506046512299	54.9987938125428	77.185361380113	66.7352174198605
MFSD8	300.042447652501	267.243569110726	276.545637661991	269.85961621936	298.635816611783	271.938480517573	262.203212923619	321.382757574591
MFSD9	382.700562298634	355.041168184567	375.150024861143	392.262784318858	300.98727973471	299.437877423844	284.904789800123	288.015148864661
MGA	1392.17092305575	1424.78559900531	1485.86611055275	1416.5840331515	348.016542193258	472.582228315182	481.273429781881	489.976991056344
MGAM	11.0644720392462	13.8627788011328	5.66691880454899	10.7371200087279	24.6903627907379	27.4993969062714	30.6471287832802	26.3428489815239
MGAM2	1.95255388927875	0.77015437784071	1.1333837609098	0.715808000581857	24.6903627907379	33.6103739965539	37.4576018462313	57.9542677593526
MGARP	1.95255388927875	1.54030875568142	1.1333837609098	2.86323200232743	14.1087787375645	18.3329312708476	22.7015768765038	24.5866590494223
MGAT1	4665.95294407978	4768.02575321184	4714.87644538476	4727.91184384317	4202.0646006713	3942.59871941395	3830.89109791002	3405.25227834499
MGAT2	1368.08942508797	1278.45626721558	1245.58875323987	1339.99257708924	694.857352825053	597.857258665974	659.480808262436	672.62074399491
MGAT3	0	3.08061751136284	0	0	0	0	2.27015768765038	1.75618993210159
MGAT3-AS1	0	0.77015437784071	0	0	0	0	0	0
MGAT4A	53.3698063069524	48.5197258039647	51.0022692409409	65.138528052949	79.9497461795324	68.2392441748216	69.2398094733367	86.0533066729781
MGAT4B	5850.50230357555	5608.26417943605	5477.64371647705	5549.65942851114	8533.45967310361	8947.48895635534	8374.61170974226	7263.60155917219
MGAT4C	0	0	0	0	0	0	0	0
MGAT4D	0	0	0	0	0	0	0	0
MGAT4EP	3.25425648213124	1.54030875568142	0	0	0	4.07398472685502	7.94555190677634	1.75618993210159
MGAT5	1692.21337070825	1648.90052295696	1798.68002856385	1763.03510543311	1462.61006246086	1563.39163893061	1486.953285411	1585.83950868774
MGAT5B	50.1155498248212	53.140652071009	45.3353504363919	68.7175680558583	56.4351149502581	65.1837556296803	57.8890210350848	49.1733180988446
MGC12916	32.5425648213124	31.5763294914691	31.7347453054743	22.1900480180376	25.8660943522016	30.5548854514127	21.5664980326786	21.0742791852191
MGC15885	0	1.54030875568142	0	0	0	0	0	0
MGC16025	1.3017025928525	0.77015437784071	0	1.43161600116371	0	1.01849618171375	3.40523653147557	5.26856979630478
MGC16142	17.5729850035087	14.6329331789735	15.8673726527372	13.6003520110553	27.0418259136654	24.4439083611301	36.3225230024061	47.417128166743
MGC16275	28.6374570427549	24.6449400909027	38.5350478709331	41.5168640337477	50.5564571429396	48.8878167222602	40.8628383777069	35.1237986420319
MGC27345	397.670142116438	408.951974633417	434.085980428453	378.662432307802	183.414123588339	205.736228706179	204.314191888534	198.44946232748
MGC27382	1.3017025928525	0	0	1.43161600116371	0	0	0	0
MGC2889	1.95255388927875	2.31046313352213	3.40015128272939	0	0	0	0	0
MGC32805	1.95255388927875	1.54030875568142	2.2667675218196	4.29484800349114	1.17573156146371	0	0	0
MGC34796	0	0	0	0	11.7573156146371	8.14796945371004	4.54031537530077	8.78094966050796
MGC39584	0	1.54030875568142	0	0	0	0	0	0
MGC45922	0	0.77015437784071	1.1333837609098	0	4.70292624585484	2.03699236342751	2.27015768765038	7.02475972840637
MGC50722	0	0.77015437784071	0	0	0	0	0	0
MGC57346	315.012027470304	337.327617494231	338.88174451203	353.609152287437	406.803120266444	421.657419229495	396.142516494992	347.725606556115
MGC57346-CRHR1	78.7530068675761	94.7289884744073	73.6699444591369	88.0443840715684	99.9371827244155	116.108564715368	124.858672820771	108.883775790299
MGC70870	12.3661746320987	13.8627788011328	11.333837609098	8.58969600698228	18.8117049834194	10.1849618171375	9.08063075060153	14.0495194568127
MGC72080	408.734614155684	337.327617494231	346.815430838398	400.136672325258	868.865623921683	674.244472294506	703.748883171619	609.397906439253
MGEA5	3855.6430800291	3581.98801133714	3790.03529648236	3652.05241896863	3694.14856611898	3797.97226161059	3947.80421882402	4193.7815578586
MGLL	351.459700070174	341.948543761275	358.149268447496	386.536320314203	351.54373687765	357.492159781528	348.469205054334	319.62656764249
MGME1	1744.28147442235	1691.2590137382	1753.34467812746	1865.39564951632	2235.06569834251	2307.91234776337	2456.31061803771	2644.822037745
MGMT	356.015659145158	402.020585232851	352.482349642947	397.989248323513	627.840653821622	707.85484629106	703.748883171619	584.81124738983
MGP	6.50851296426249	3.85077188920355	2.2667675218196	4.29484800349114	7.05438936878227	8.14796945371004	9.08063075060153	5.26856979630478
MGRN1	1280.87535136686	1309.26244232921	1254.65582332715	1200.41001697577	2409.07396943914	2395.50301939075	2347.3430490305	2379.63735799766
MGST1	9571.41916524441	9462.11668615096	9381.0173890504	10085.7347281984	17063.3921515228	16999.7197689843	18154.4510281401	18594.5390010917
MGST2	1138.33891744951	1166.01372805083	1076.71457286431	1174.64092895483	2035.19133289368	2128.65701978175	2080.59952073158	2161.86980641706
MGST3	2001.36773651071	2163.36364735455	2008.35602433216	2118.07587372172	4198.53740598691	4052.59630703903	4287.19279312775	4156.90156928447
MHRT	0	1.54030875568142	0	1.43161600116371	0	0	0	0
MIA	1.3017025928525	0	0	0	36.447678405375	27.4993969062714	31.7822076271054	35.1237986420319
MIA-RAB4B	93.0717353889536	95.4991428522481	75.9367119809565	89.4760000727321	237.49777541567	228.143144703881	239.501636047115	238.841830765817
MIA2	0.650851296426249	3.85077188920355	1.1333837609098	4.29484800349114	1.17573156146371	0	1.13507884382519	0
MIA3	2896.28826909681	2927.35679017254	3154.20700661197	2917.63341037165	2494.90237342599	2554.3884237381	2350.74828556197	2709.80106523276
MIAT	26.6849031534762	32.3464838693098	27.2012102618352	23.6216640192013	31.7447521595202	27.4993969062714	23.836655720329	38.636178506235
MIATNB	54.0206576033786	47.749571426124	56.6691880454899	35.7904000290929	21.1631681063468	31.5733816331264	41.9979172215321	43.9047483025398
MIB1	2325.49168213099	2133.32762661877	2210.09833377411	2240.47904182121	1547.26273488624	1653.01930292142	1692.40255614336	2483.25256399165
MIB2	311.106919691747	280.336193534018	277.679021422901	249.101184202486	714.844789369936	704.799357745919	662.886044793912	623.447425896066
MICA	1433.1745547306	1389.35849762464	1490.39964559638	1464.54316919048	2374.9777541567	2350.68918739535	2247.45611077388	2198.74979499119
MICAL1	427.609301752045	400.480276477169	403.484618883888	367.209504298493	499.685913622077	456.286289407762	414.303777996195	437.291293093297
MICAL2	1975.33368465366	1901.51115888871	1897.284415763	1893.31216153901	1573.12882923845	1672.37073037399	1827.47693855856	2089.8660192009
MICAL3	2220.05377210993	2137.17839850797	2296.23549960325	2296.3120658666	1736.5555162819	1835.33011944819	1822.93662318326	1715.79756366326
MICALCL	18.223836299935	30.8061751136284	22.667675218196	25.7690880209469	56.4351149502581	56.0172899942565	60.1591787227351	68.4914073519621
MICALL1	3193.7273115636	3136.06862656737	2888.99520655908	2878.26397033965	3442.54201196575	3742.97346779805	3253.135966403	3333.24849112882
MICALL2	480.979108058998	554.511152045311	485.088249669394	420.895104342132	1437.91969967012	1402.46924221984	1413.17316056236	1399.68337588497
MICB	844.804982761271	847.169815624781	829.636912985972	874.717376711029	1508.46359335794	1574.59509692947	1391.60666252968	1483.98049262585
MICU1	902.730748143207	911.09262898556	931.641451467854	916.234240744777	1315.64361727789	1421.8206696724	1333.7176414946	1278.50627056996
MICU2	1215.13937042781	1102.09091469006	1207.05370536893	1229.04233699905	1604.87358139797	1638.76035637743	1787.74917902468	2077.57268967618
MICU3	0	1.54030875568142	0	0	0	0	0	0
MID1	677.536199579725	676.195543744143	741.232979635008	718.671232584185	256.309480399089	237.309610339305	234.961320671815	224.792311309004
MID1IP1	2186.20950469577	2387.4785713062	2206.69818249138	2167.46662576186	641.949432559186	598.875754847688	688.992858201891	595.34838698244
MID1IP1-AS1	63.7834270497724	70.0840483835046	62.3361068500389	50.10656004073	42.3263362126936	37.6843587234089	40.8628383777069	45.6609382346414
MID2	351.459700070174	342.718698139116	311.680534250194	325.692640264745	157.548029236137	124.256534169078	148.6953285411	165.08185361755
MIDN	1655.76569810838	1510.27273494563	1531.20146098914	1461.67993718815	193.995707641512	205.736228706179	192.963403450283	177.375183142261
MIEF1	3029.71278486419	2902.71185008164	3019.3343390637	2987.06678642809	930.003665117795	995.070769534339	950.060992281685	951.854943199063
MIEF2	228.448805045613	265.703260355045	235.743822269238	236.216640192013	41.1506046512299	47.8693205405465	57.8890210350848	61.4666476235558
MIEN1	666.471727540479	737.8078939714	672.09657021951	727.260928591167	1370.90300066669	1342.37796749873	1379.12079524761	1125.71774647712
MIER1	859.774562579075	872.584910093525	869.305344617815	876.864800712775	395.045804651807	444.064335227197	413.16869915237	604.129336642948
MIER2	663.868322354774	750.900518394692	667.563035175871	662.122400538218	168.129613289311	144.626457803353	160.046116979352	168.594233481753
MIER3	629.373203644182	621.514582917453	670.9631864586	696.481184566147	302.163011296174	298.41938124213	308.741445520452	495.245560852649
MIF	13863.7834651755	15155.8680015273	12446.8204623114	12245.3274659538	30592.5352292858	29157.5086901014	28703.8738026514	22805.8824582713
MIF-AS1	13904.7870968504	15172.8113978398	12476.2884400951	12275.3914019783	30636.0372970599	29197.2300411882	28742.4664833415	22856.8119663022
MIF4GD	287.025421723976	333.476845605027	310.547150489285	316.387136257181	477.347013954267	446.101327590625	494.894375907784	403.923684383366
MIIP	590.972977155034	626.905663562338	565.558496693989	496.054944403227	324.501910963984	311.659831604409	234.961320671815	224.792311309004
MILR1	48.8138472319687	47.749571426124	71.4031769373173	62.9911040512034	69.368162126359	86.5721754456692	89.6712286621901	93.0780664013844
MIMT1	0	0	0	0	0	0	0	0
MINA	1769.66467498297	1657.37222111321	1895.01764824118	1750.15056142264	1060.50986844027	1014.4221969869	1015.89556522355	1048.44538946465
MINK1	3324.54842214528	3335.53861042812	3442.08648188306	3217.55696261545	5181.44899137057	5255.44029764298	5158.9333451855	4940.16227900178
MINOS1	2591.68986236932	2784.87823027201	2406.1737244115	2584.0668821005	5970.36486911272	5743.29996868386	5683.33977103273	5389.74690161979
MINOS1-NBL1	3560.15659145158	3736.78904128313	3657.42939645592	3609.81974693431	5708.17673090632	5708.6710985056	5224.76791812736	4717.12615762488
MINOS1P1	3.90510777855749	3.85077188920355	3.40015128272939	2.14742400174557	2.35146312292742	9.1664656354238	4.54031537530077	1.75618993210159
MINPP1	756.289206447301	784.017156641843	660.762732610412	713.660576580112	708.966131562618	611.097709028253	586.835762257624	705.98835270484
MIOS	1137.68806615308	1109.79245846846	1252.38905580533	1259.82208102407	485.577134884513	449.156816135766	458.571852905377	491.733180988446
MIOX	0	0	0	0.715808000581857	2.35146312292742	4.07398472685502	4.54031537530077	0
MIP	3.25425648213124	5.39108064488497	3.40015128272939	0.715808000581857	4.70292624585484	3.05548854514126	9.08063075060153	7.02475972840637
MIPEP	1355.72325045588	1383.19726260192	1403.12909600633	1453.80604918175	2354.99031761181	2402.63249266275	2313.29068371574	2109.18410845401
MIPEPP3	91.1191814996748	80.0960552954338	103.137922242792	84.4653440686591	97.585719601488	99.812625807948	98.7518594127917	84.2971167408765
MIPOL1	302.645852838206	314.99314053685	319.614220576563	294.912896239725	179.886928903948	159.90390052906	167.991668886128	223.036121376902
MIR1-1	0	0	0	0	0	0	0	0
MIR1-1HG	0	0	0	0	0	0	0	0
MIR1-2	0	0	0	0	0	0	0	0
MIR100	0	0	0	0	0	0	1.13507884382519	0
MIR100HG	272.055841906172	259.542025332319	272.012102618352	257.690880209469	248.079359468843	253.605549246725	230.421005296514	247.622780426325
MIR101-1	0	0	0	0	0	0	0	0
MIR101-2	0	0	0	0.715808000581857	0	0	0	0
MIR103A1	0	0	0	0	0	0	0	0
