siHNRNPa1_t0_Scr_rep_1	siHNRNPa1_t0_Scr_rep_2	siHNRNPa1_t0_Tyr_rep_1	siHNRNPa1_t0_Tyr_rep_2	siHNRNPa1_t8_Scr_rep_1	siHNRNPa1_t8_Scr_rep_2	siHNRNPa1_t8_Tyr_rep_1	siHNRNPa1_t8_Tyr_rep_2
FAM8A1	485.075869913439	550.124472373015	506.855260367441	572.847242502649	950.169483664602	602.079963642629	536.871857493648	658.040086714043
FAM90A1	0	0	0.514051988202272	0.704609154369801	0	0	3.61529870366093	1.9240938208013
FAM90A10P	0	0	0	0	0	0	0	0
FAM90A25P	0.861591243185505	0	0.514051988202272	0	5.19218297084482	0.99026309809643	2.7114740277457	0
FAM90A27P	0	0	0	0	0	0.99026309809643	0	0
FAM90A2P	0	0	0	0.704609154369801	1.73072765694827	0	0	0
FAM90A7P	0	0	0	0	0	0	0	0
FAM91A1	3248.19898680935	3292.33192835093	3289.41867250634	3267.27264881277	6273.88775643749	4310.61526601376	4304.91693138425	4735.19489299199
FAM92A1	585.882045366143	582.732232685756	566.485290998904	578.484115737607	887.863288014464	506.024443127276	493.488273049717	494.492111945933
FAM92A1P2	0	0	0	0	0	0	0	0
FAM92B	0	0	0	0	0	0	0	0
FAM95A	0	0	0	0	0	0	0	0
FAM95B1	1.72318248637101	4.20745294357947	1.02810397640454	1.4092183087396	0	2.97078929428929	2.7114740277457	0
FAM95C	448.027446456462	415.485978178472	405.587018691593	436.153066554907	650.753599012551	698.135484157983	818.8651563792	840.828999690166
FAM96A	2356.45205011235	2411.92239990693	2312.20584293382	2361.1452762932	3899.32941110446	3433.24216110032	3220.32732028597	3442.20384541352
FAM96B	2141.05423931598	2143.69727475374	2138.45627092145	2387.21581500489	4345.85714659711	4557.19077743977	4915.90241230295	3780.84435787455
FAM98A	2926.82545310116	2670.68075593707	2966.07997192711	3077.73278628729	2807.2402595701	2418.22248555148	2332.77148853721	2372.407681048
FAM98B	1363.03734671947	1360.05916401206	1285.12997050568	1407.10448127649	1806.879673854	1292.29334301584	1344.89111776187	1298.76332904087
FAM98C	255.892599226095	250.343450142978	299.178257133723	263.523823734306	257.878420885293	265.390510289843	309.108039163009	250.132196704168
FAM99A	0	0	0	0	0	0	0	0
FAM99B	0	1.05186323589487	0	0	0	0	0.903824675915232	0
FAM9A	0	0	0	0	0	0	0	0
FAM9B	0	0	0.514051988202272	0	0	0	0.903824675915232	0
FAM9C	0	0	0	0	0	0	0	0
FAN1	1599.1133473523	1544.13523029366	1593.04711143884	1537.45717483491	1419.19667869758	1420.03728267028	1327.71844891948	1564.28827631145
FANCA	2847.55905872809	2676.99193535243	2774.33858032766	2848.03020196274	3830.10030482653	4084.83527964777	4389.87645092028	4429.26397548458
FANCB	277.432380305732	247.187860435294	255.483838136529	254.363904727498	292.492974024258	206.964987502154	268.435928746824	248.208102883367
FANCC	914.14830901982	919.328468172113	929.920046657911	914.582682372002	719.982705290482	736.755744983744	751.078305685558	746.548402470903
FANCD2	2211.70472125719	2114.24510414868	2102.9866837355	2134.26112858613	2554.55402165565	2737.08720313853	2783.78000181892	2818.7974474739
FANCD2OS	92.190263020849	89.4083750510636	91.5012539000045	76.0977886719385	133.266029585017	103.977625300125	114.785733841234	115.445629248078
FANCE	728.044600491751	699.489051870086	729.953823247227	729.270474772744	332.299710134069	362.436293903293	376.894889856652	398.287420905868
FANCF	587.605227852514	551.17633560891	528.445443871936	546.072094636596	212.879501804638	173.296042166875	172.630513099809	186.637100617726
FANCG	1475.90579957677	1347.43680518132	1488.69455783378	1481.08844248532	1190.74062798041	1358.6409705883	1387.37087752988	1350.71386220251
FANCI	5150.59245176295	5099.43296761831	5310.15703812948	5112.64402410728	5829.09074860178	5898.99727536043	5615.46271146134	6191.73391533857
FANCL	866.760790644617	991.907031448859	882.1132117551	972.360633030326	1159.58753015534	1007.09757076407	973.419175960705	1044.7829446951
FANCM	585.020454122958	592.19900180881	540.782691588791	579.188724891977	193.841497578207	172.305779068779	171.726688423894	225.118977033752
FANK1	18.0934161068956	15.777948538423	12.8512997050568	19.7290563223544	20.7687318833793	13.86368337335	13.5573701387285	17.3168443872117
FANK1-AS1	0	0	0	0	0	0	0	0
FAP	704.781636925743	663.725701849661	677.006468462393	726.452038155265	960.553849606292	796.17153086953	821.576630406946	902.400001955808
FAR1	3969.35085735562	4079.12562880029	3762.86055364063	3933.12829969223	6921.17990013615	4396.76815554815	4388.06880156845	4746.7394559168
FAR2	203.335533391779	216.683826594342	216.415887033157	214.20118292842	211.148774147689	213.896829188829	205.168201432758	198.181663542533
FAR2P1	6.03113870229853	3.1555897076846	5.14051988202273	5.63687323495841	5.19218297084482	12.8734202752536	7.23059740732186	15.3927505664104
FAR2P2	0	0	0	0	0	0	0	0
FARP1	1381.99235406955	1314.82904486858	1332.42275342029	1302.82232642976	1438.23468292402	1519.06359247992	1495.82983863971	1495.02089876261
FARP2	629.823198768604	541.709566485856	607.609450055086	562.982714341471	534.794845997017	615.943647015979	588.389864020816	586.848615344395
FARS2	675.487534657436	705.800231285455	703.223119860709	684.175488893077	624.792684158327	728.833640198972	657.080539390374	615.710022656414
FARSA	4150.28501842458	3788.81137569331	4088.76951416088	4340.39239091798	2892.04591476056	3144.08533645616	3248.34588523934	2986.19360988361
FARSB	3581.63479792214	3568.97195939128	3647.71290828333	3706.24415198515	3892.40650047667	4074.93264866681	3921.69526879619	3928.99958207625
FAS	1890.331187549	2087.94852325131	1825.91266209447	1848.89442106636	1535.15543171312	1156.62729857663	1213.83653975416	1250.66098352084
FAS-AS1	12.9238686477826	32.6077603127409	18.5058715752818	14.092183087396	5.19218297084482	6.93184168667501	6.32677273140663	3.84818764160259
FASLG	0	0	0	0.704609154369801	0	0	0.903824675915232	1.9240938208013
FASN	30097.105306956	30771.2071028684	31446.1022742976	32343.674013037	22272.7342172673	25757.7334445862	27465.4242517121	24439.8397118181
FASTK	2183.27221023207	1973.29543053877	2108.64125560572	2129.32886450554	2916.27610195784	3483.74557910324	3552.93480102278	3278.65587064541
FASTKD1	2089.35876472485	2276.23204247649	2071.11546046696	2103.25832579386	2897.23809773141	2255.81933746367	2206.23603390908	2285.82345911194
FASTKD2	2670.07126263188	2910.5055737211	2812.37842745463	2803.63982523744	2322.63651562458	2132.03645020161	2095.06559877151	2285.82345911194
FASTKD3	518.677928397674	546.968882665331	534.100015742161	565.801150958951	420.56682063843	350.553136726136	340.741902820043	465.630704633913
FASTKD5	2049.72556753832	2074.27430118468	2118.40824338157	2075.77856877343	1526.50179342838	1699.29147633347	1667.5565270636	1556.59190102825
FAT1	9398.23728066748	8915.59278744489	9405.60922813698	8589.18559176788	8527.29516578414	8702.43210607142	8590.85354457428	9110.58424149413
FAT2	13254.7196851658	13375.4929076391	12223.1281754736	11588.7067619201	4804.49997568841	4961.21812146311	4946.63245128407	5223.91472347552
FAT3	0.861591243185505	0	0.514051988202272	0.704609154369801	0	0.99026309809643	0	0
FAT4	174.903022366657	163.038801563704	172.721468035964	162.764714659424	95.190021132155	82.1918371420037	84.0556948601166	101.976972502469
FATE1	0	0	0.514051988202272	0	0	0	0	0
FAU	10321.8630933623	10237.7848749647	10455.8174400342	10698.0807907967	17052.8596039113	19114.0583194573	20225.7885976311	18230.7889520923
FAXC	319.650351221822	340.803688429937	314.085764791588	300.868108915905	136.727484898914	114.870519379186	126.535454628132	148.1552242017
FAXDC2	43.9411534024607	57.8524779742176	54.4895107494409	63.4148238932821	39.8067361098103	50.5034180029179	42.4797597680159	46.1782516992311
FBF1	485.075869913439	502.790626757746	468.815413240473	530.57069324046	804.788360480947	852.616527461026	977.938299340281	902.400001955808
FBL	8200.62545263963	7989.9531398574	8380.07551167345	8671.62486282915	10571.2845286401	11220.6711645306	11071.8522799616	10332.383817703
FBLIM1	1406.11690887874	1278.01383161226	1453.73902263603	1362.00949539683	1054.0131430815	1084.33809241559	1093.62785785743	952.426441296641
FBLL1	0	1.05186323589487	0.514051988202272	0.704609154369801	13.8458212555862	13.86368337335	18.0764935183046	25.0132196704168
FBLN1	6642.00689371705	6264.89743298982	6389.15216136605	6676.87634680824	9429.00427505419	9930.358347711	10261.1215456656	9645.48232367689
FBLN2	3.44636497274202	0	1.54215596460682	0	0	0.99026309809643	1.80764935183046	0
FBLN5	31.8788759978637	30.5040338409511	32.3852752567432	34.5258485641203	32.8838254820172	37.6299977276643	43.3835844439311	42.3300640576285
FBLN7	0.861591243185505	0	0	0.704609154369801	5.19218297084482	2.97078929428929	1.80764935183046	0
FBN1	464.397680076987	471.2347296809	488.863440780361	434.743848246167	441.33555252181	410.959185710018	426.60524703199	409.831983830676
FBN2	8659.85358525751	8313.92701651302	8782.57821843582	8740.67655995739	9148.62639462857	9283.71654465403	8767.09935637775	9226.02987074221
FBN3	0	0	0	0	0	0	0	3.84818764160259
FBP1	0.861591243185505	2.10372647178973	1.02810397640454	0	0	2.97078929428929	0	9.62046910400648
FBP2	0	0	0	0	0	0	0.903824675915232	0
FBRS	1099.3904263047	984.543988797595	1076.93891528376	1045.63998508479	640.369233070861	695.164694863694	676.964682260509	588.772709165196
FBRSL1	853.836921996835	736.304265126406	1019.36509260511	849.75864016998	659.407237297292	715.960219923719	780.904519990761	631.102773222825
FBXL12	342.913314787831	322.922013419724	334.133792331477	355.12301380238	226.725323060224	274.302878172711	290.12772096879	225.118977033752
FBXL13	14.6470511341536	12.6223588307384	9.76698777584318	16.9106197048752	19.038004226431	10.8928940790607	17.1726688423894	15.3927505664104
FBXL14	354.114000949242	285.054936927509	357.780183788782	315.664901157671	69.2291062779309	72.2892061610394	67.7868506936424	76.9637528320518
FBXL15	377.376964515251	353.426047260675	443.626865818561	387.535034903391	185.187859293465	237.663143543143	284.704772913298	275.145416374585
FBXL16	923.625812694861	858.320400490211	843.045260651727	842.007939471913	413.643910010637	472.355497791997	467.277357448175	394.439233264266
FBXL17	313.619212519524	350.27045755299	325.908960520241	316.369510312041	560.755760851241	461.462603712936	354.299272958771	357.881450669041
FBXL18	1426.7950987152	1200.17595215604	1457.33738655344	1471.22391432415	1742.84275054691	1889.42199116799	1802.22640377497	1833.66141122363
FBXL19	867.622381887803	787.845563685255	870.80406801465	846.235594398131	546.909939595654	552.566808737808	563.08277309519	646.495523789235
FBXL19-AS1	427.34925662001	415.485978178472	360.864495717995	369.919806044146	553.832850223448	521.868652696818	530.545084762241	598.393178269203
FBXL2	227.460088200973	232.461775132765	223.612614867989	196.585954069175	121.150935986379	120.812097967764	115.68955851715	148.1552242017
FBXL20	234.352818146457	234.565501604555	226.696926797202	234.634848405144	190.38004226431	193.101304128804	216.917922219656	205.878038825739
FBXL21	0	0	0	0	0	0	0	0
FBXL22	14.6470511341536	10.5186323589487	14.9075076578659	10.569137315547	10.3843659416896	13.86368337335	9.94207143506755	23.0891258496155
FBXL3	966.705374854136	983.4921255617	955.622646068025	961.086886560409	460.373556748241	338.669979548979	317.242461246246	334.792324819425
FBXL4	595.359549041184	579.576642978071	613.778073913513	571.438024193909	342.684076075758	346.59208433375	319.953935273992	307.855011328207
FBXL5	1625.82267589105	1712.43334803684	1550.38079641805	1474.74696009599	960.553849606292	717.940746119912	751.982130361473	835.056718227762
FBXL6	1213.98206164838	1102.35267121782	1314.43093383321	1252.09046731514	1533.42470405617	1660.67121550771	1846.51381289482	1681.65799938033
FBXL7	0	0	0	0	0	0	0	0
FBXL8	126.653912748269	112.549366240751	125.942737109557	93.0084083768138	109.035842387741	157.451832597332	188.899357266284	153.927505664104
FBXO10	240.383956848756	228.254322189186	206.648899257314	221.247274472118	212.879501804638	226.770249464082	258.493857311756	255.904478166572
FBXO11	1338.91279191027	1422.11909492986	1271.76461881242	1279.57022433556	901.70910927005	810.03521424288	804.403961564557	810.043498557345
FBXO15	1.72318248637101	4.20745294357947	8.22483181123636	3.52304577184901	15.5765489125345	4.95131549048215	10.8458961109828	7.69637528320518
FBXO16	124.930730261898	131.482904486858	118.231957286523	131.057302712783	57.114012679293	92.094468122968	90.3824675915232	92.3565033984622
FBXO17	453.196993915575	454.404917906582	427.177202196088	434.743848246167	520.94902474143	514.936811010144	531.448909438157	546.442645107568
FBXO18	3236.99830064794	3056.71456351048	3168.10240329061	2937.5155645677	3302.22836945731	3632.2850438177	3371.26604116382	3528.78806734958
FBXO2	446.304263970091	479.649635568059	519.706560072497	455.177513722892	687.098879808465	790.229952280951	787.231292722167	752.320683933307
FBXO21	1674.93337675262	1706.12216862147	1717.44769258379	1716.42790004484	1794.76458025536	1789.40541826025	1625.9805919715	1752.84947074998
FBXO22	1826.57343555327	1874.42028636465	1769.36694339222	1843.2575478314	3201.84616535431	2653.90510289843	2817.22151482778	2913.07804469316
FBXO22-AS1	591.051592825256	617.443719470287	563.915031057893	591.871689670633	958.823121949343	917.97389193539	890.267305776504	992.832411533468
FBXO24	14.6470511341536	22.0891279537922	16.963715610675	20.4336654767242	12.1150935986379	17.8247357657357	18.0764935183046	9.62046910400648
FBXO25	513.508380938561	526.983481183328	507.883364343845	508.727809454997	752.866530772499	725.862850904683	688.714403047407	723.459276621287
FBXO27	12.0622774045971	13.6742220666333	11.30914374045	13.3875739330262	8.65363828474137	9.9026309809643	1.80764935183046	3.84818764160259
FBXO28	2006.64600537904	2075.32616442057	1996.57792217763	2032.79741035688	2397.05780487336	1628.98279636863	1513.90633215801	1683.58209320113
FBXO3	744.414834112276	787.845563685255	722.757095412395	710.95063675913	1097.28133450521	1034.82493751077	946.304435683248	963.971004221449
FBXO3-AS1	0	0	0	0	0	0	0	0
FBXO30	883.992615508328	919.328468172113	873.374327955661	839.894112008803	721.71343294743	517.907600304433	498.911221105208	600.317272090004
FBXO31	1002.03061582474	981.38839908991	1033.24449628657	956.15462247982	645.561416041706	736.755744983744	753.789779713304	800.423029453339
FBXO32	349.806044733315	402.863619347734	265.250825912373	231.111802633295	32.8838254820172	57.4352596895929	44.2874091198464	32.709594953622
FBXO33	323.95830743775	354.47791049657	354.695871859568	380.488943359693	190.38004226431	155.471306401139	165.399915692487	186.637100617726
FBXO34	1096.80565257515	1067.64118443329	1131.4284260332	1038.59389354109	256.147693228344	281.234719859386	246.744136524858	305.930917507406
FBXO36	81.8511681026229	79.9416059280098	96.127721793825	91.5991900680742	98.6514764460516	83.1821002401001	83.1518701842014	65.419189907244
FBXO38	1488.82966822455	1691.39608331895	1529.30466490176	1576.91528747962	680.175969180671	645.651539958872	622.735201705595	696.521963130069
FBXO39	2.58477372955651	3.1555897076846	3.59836391741591	2.81843661747921	1.73072765694827	1.98052619619286	0.903824675915232	0
FBXO4	543.664074450053	565.902420911438	571.111758892725	570.733415039539	595.370313990206	673.378906705572	635.388747168408	592.620896806799
FBXO40	0	0	0	0	5.19218297084482	0.99026309809643	8.13442208323709	0
FBXO41	463.536088833801	462.819823793741	490.91964873317	523.524601696762	147.111850840603	174.286305264972	145.515772822352	161.623880947309
FBXO42	740.968469139534	809.934691639047	745.375382893295	720.815164920307	372.106446243879	410.959185710018	367.8566430975	373.274201235451
FBXO43	49.1107008615738	43.1263926716895	44.2084709853954	42.2765492621881	12.1150935986379	22.7760512562179	26.2109156015417	32.709594953622
FBXO44	854.69851324002	795.208606336519	824.539389076445	820.165055686449	1015.93713462864	1048.68862088412	1203.89446831909	1148.68401101837
FBXO45	1575.85038378629	1656.68459653441	1578.13960378098	1601.57660788256	1445.15759355181	1036.80546370696	989.688020127179	1110.20213460235
FBXO46	445.442672726906	439.678832604054	462.132737393843	474.906570045246	181.726403979569	186.169462442129	198.841428701351	223.19488321295
FBXO47	0.861591243185505	0	0	0	3.46145531389655	1.98052619619286	0.903824675915232	0
FBXO48	68.0657082116549	83.0971956356944	69.3970184073068	58.4825598126935	112.497297701638	98.0360467115465	92.1901169433537	121.217910710482
FBXO5	1067.51155030684	1163.36073889972	1139.13920585624	1111.16863644118	302.877339965948	224.78972326789	170.822863747979	246.284009062566
FBXO6	305.864891330854	358.685363440149	302.776621051138	273.388351895483	349.606986703551	383.231818963318	371.47194180116	315.551386611412
FBXO7	2329.7427215736	2371.95159694292	2447.40151583102	2331.55169180967	1545.53979765481	1890.41225426608	1793.18815701582	1800.95181627001
FBXO8	508.338833479448	501.738763521851	483.208868910136	459.40516864911	392.875178127258	340.650505745172	318.146285922162	344.412793923432
FBXO9	1914.45574235819	1918.59854227224	1887.59890067874	1838.32528375081	2133.98720101722	2217.19907663791	2130.3147611322	2095.33817085261
FBXW10	4.30795621592752	1.05186323589487	1.54215596460682	1.4092183087396	25.9609148542241	10.8928940790607	18.0764935183046	17.3168443872117
FBXW11	2440.88799194453	2529.73108232715	2482.87110301698	2478.81500507296	1275.54628317088	1212.08203207003	1101.76227994067	1216.02729474642
FBXW12	0	0	1.02810397640454	0.704609154369801	1.73072765694827	0	3.61529870366093	1.9240938208013
FBXW2	3340.3892498302	3338.61391073031	3276.56737280128	3262.34038473218	2757.0491575186	2683.61299584132	2550.59323543279	2507.09424850409
FBXW4	843.497827078609	852.009221074842	875.43053590847	884.98909788847	1107.6657004469	1243.77045120912	1243.66275405936	1181.393605972
FBXW4P1	21.5397810796376	17.8816750102127	30.3290673039341	24.661320402943	10.3843659416896	14.8539464714464	15.3650194905589	11.5445629248078
FBXW5	2048.86397629513	1988.0215158413	2259.77254013719	2252.63546652025	2201.4855796382	2580.6256336393	2820.83681353144	2566.74115694893
FBXW7	752.169155300945	901.4467931619	766.451514409588	706.018372678541	983.053309146619	892.227051384883	929.131766840859	935.10959690943
FBXW8	504.03087726352	510.15366940901	547.46536743542	524.229210851132	989.976219774412	915.993365739198	961.669455173807	985.136036250263
FBXW9	646.193432389128	650.051479783027	658.500596887111	725.042819846526	787.481083911464	964.516257545923	1021.32188378421	933.185503088628
FCAMR	0	0	0.514051988202272	0	3.46145531389655	6.93184168667501	11.749720786898	1.9240938208013
FCAR	0.861591243185505	1.05186323589487	0.514051988202272	0	0	0	1.80764935183046	0
FCER1A	0	0	0.514051988202272	0	0	0.99026309809643	0	0
FCER1G	3.44636497274202	3.1555897076846	4.11241590561818	4.22765492621881	19.038004226431	36.6397346295679	27.114740277457	21.1650320288142
FCER2	0	0	0	0	0	0	0	0
FCF1	1911.87096862863	1861.79792753391	1842.36232571694	1820.71005489157	2343.40524750796	2235.02381240364	1949.54982594916	2062.62857589899
FCGBP	0	0	0	3.52304577184901	3.46145531389655	4.95131549048215	6.32677273140663	1.9240938208013
FCGR1A	0	1.05186323589487	0.514051988202272	0	0	1.98052619619286	1.80764935183046	5.77228146240389
FCGR1B	0	0	0	0	0	0.99026309809643	0.903824675915232	1.9240938208013
FCGR1C	0	0	0	0	1.73072765694827	3.96105239238572	4.51912337957616	1.9240938208013
FCGR2A	0.861591243185505	2.10372647178973	0	1.4092183087396	0	1.98052619619286	3.61529870366093	0
FCGR2B	0.861591243185505	0	0	0	0	0	0	0
FCGR2C	0	0	0	0	0	0	0	0
FCGR3A	0	0	0.514051988202272	0	0	0	0	0
FCGR3B	0	0	0	0.704609154369801	0	0	0	0
FCGRT	0.861591243185505	0	1.02810397640454	0	5.19218297084482	0.99026309809643	0	1.9240938208013
FCHO1	34.4636497274202	28.4003073691614	38.5538991151704	39.4581126447089	17.3072765694827	21.7857881581215	17.1726688423894	21.1650320288142
FCHO2	679.795490873363	724.733769531563	667.753532674752	672.90174242316	1308.43010865289	817.957319027651	854.114318739894	921.64094016382
FCHSD1	649.63979736187	600.613907695969	599.898670232052	603.14543614055	803.057632823999	885.295209698208	896.59407850791	844.677187331769
FCHSD2	579.850906663845	533.294660598697	542.8388995416	521.410774233653	387.682995156413	436.706026260526	481.738552262819	454.086141709106
FCMR	54.2802483206868	44.1782559075844	41.6382110443841	48.6180316515163	79.6134722196206	91.1042050248715	78.6327468046252	65.419189907244
FCN1	0	0	0	0	0	0	0	0
FCN2	0	0	0	0	0	0	0	0
FCN3	0.861591243185505	2.10372647178973	1.02810397640454	2.81843661747921	3.46145531389655	0.99026309809643	1.80764935183046	0
FCRL1	0	0	0	0	0	0	0	0
FCRL2	0	0	0	0	0	0.99026309809643	0	0
FCRL3	0	0	0	0	0	0	0	0
FCRL4	0	0	0	0	0	0	0	0
FCRL5	0	0	0	0	0	0	0	0
FCRL6	0	0	0	0	0	2.97078929428929	0.903824675915232	0
FCRLA	4.30795621592752	4.20745294357947	3.59836391741591	4.93226408058861	6.92291062779309	3.96105239238572	1.80764935183046	5.77228146240389
FCRLB	47.3875183752027	36.8152132563203	42.6663150207886	40.1627217990787	43.2681914237068	42.5813132181465	44.2874091198464	34.6336887744233
FDCSP	0.861591243185505	1.05186323589487	0	0	0	1.98052619619286	0	0
FDFT1	11347.1566727531	11800.8536435045	12183.0321203939	12144.6433847179	9221.3169562204	9925.40703222052	9928.51406492882	9404.97059607673
FDPS	16322.8461021494	16820.3450051948	17139.5213906402	16723.1936698129	21435.0620313044	23530.6317369674	24500.8793147101	23439.3109250014
FDPSP2	7.75432118866954	3.1555897076846	9.76698777584318	5.63687323495841	5.19218297084482	5.94157858857858	6.32677273140663	9.62046910400648
FDX1	845.22100956498	857.268537254316	1011.65431278207	875.124569727293	1478.04141903383	1107.11414367181	1069.22459160772	1071.72025818632
FDX1L	435.10357780868	428.108337009211	424.092890266875	431.220802474318	494.988109887206	524.839441991108	526.025961382665	459.85842317151
FDXACB1	307.588073817225	292.417979578773	318.712232685409	305.095763842124	62.3061956501378	85.162626436293	68.6906753695576	71.1914713696479
FDXR	1195.88864554148	1162.30887566383	1184.88983280624	1321.84677359775	4307.78113814425	4969.14022624789	5634.44302965556	5102.69681276504
FECH	2509.81529139937	2400.35190431209	2406.27735677484	2461.90438536809	4693.73340564372	4497.77499155398	4515.5080808725	4344.60384736933
FEM1A	2238.41404979594	2111.089514441	2235.09804470348	2196.26673417067	652.484326669499	730.814166395165	690.522052399237	654.19189907244
FEM1B	2546.00212361317	2518.16058673231	2427.86754027933	2385.10198754178	1928.03060984038	1331.9038669397	1346.6987671137	1410.36077064735
FEM1C	622.93046882312	648.999616547133	618.404541807334	629.920584006602	415.374637667586	256.478142406975	338.934253468212	321.323668073816
FEN1	3683.30256461803	3491.13407993506	3764.91676159344	3844.34754624164	3219.15344192379	3511.47294584994	3437.24524250563	3345.99915437345
FENDRR	0	0	0	0	0	0	0	0
FER	1149.36271840946	1220.16135363805	1128.34411410399	1112.57785474992	1580.15435079377	1305.16676329109	1304.21900734568	1433.44989649697
FER1L4	38.7716059433477	27.3484441332665	41.6382110443841	36.6396760272297	136.727484898914	130.714728948729	180.764935183046	177.016631513719
FER1L5	1.72318248637101	1.05186323589487	1.54215596460682	0	5.19218297084482	12.8734202752536	13.5573701387285	1.9240938208013
FER1L6	0.861591243185505	2.10372647178973	1.54215596460682	2.1138274631094	3.46145531389655	2.97078929428929	3.61529870366093	3.84818764160259
FER1L6-AS1	0	0	0	0	0	0	0	0
FER1L6-AS2	0	0	0	0	0	0	0	1.9240938208013
FERD3L	0	0	0	0	0	0	0	0
FERMT1	2959.56592034221	2925.23165902362	2905.42183731924	2955.13079342695	2492.24782600551	2445.94985229818	2376.15507298115	2435.90277713444
FERMT2	380.823329487993	412.330388470788	417.924266408448	379.784334205323	211.148774147689	189.140251736418	173.534337775725	175.092537692918
FERMT3	22.4013723228231	17.8816750102127	17.9918195870795	16.9106197048752	36.3452807959137	29.7078929428929	39.7682857402702	40.4059702368272
FES	6.03113870229853	3.1555897076846	3.08431192921363	5.63687323495841	24.2301871972758	38.6202608257608	28.9223896292874	28.8614073120194
FETUB	13.7854598909681	8.41490588715893	3.59836391741591	4.22765492621881	13.8458212555862	17.8247357657357	15.3650194905589	11.5445629248078
FEV	0	0	0	0	0	0	0	0
FEZ1	31.0172847546782	27.3484441332665	22.6182874809	19.7290563223544	22.4994595403276	37.6299977276643	23.499441573796	46.1782516992311
FEZ2	1040.80222176809	1070.79677414097	1026.56182043994	1133.71612938101	1266.89264488614	1070.47440904224	1044.82132535801	1064.02388290312
FEZF1	0	0	0	0	1.73072765694827	2.97078929428929	2.7114740277457	0
FEZF1-AS1	0	0	0	0	0	0	2.7114740277457	1.9240938208013
FEZF2	0	0	0	0	0	0	0	0
FFAR1	0	0	0.514051988202272	0	0	0	0	0
FFAR2	0.861591243185505	0	1.02810397640454	0.704609154369801	0	0.99026309809643	1.80764935183046	1.9240938208013
FFAR3	0	0	0	0	0	0	0	0
FFAR4	3.44636497274202	1.05186323589487	1.02810397640454	1.4092183087396	0	4.95131549048215	2.7114740277457	0
FGA	0	0	0	0	0	0	0	0
FGB	0	1.05186323589487	0.514051988202272	0.704609154369801	0	0.99026309809643	1.80764935183046	0
FGD1	834.020323403568	889.876297567057	851.784144451166	816.6420099146	790.942539225361	814.986529733362	770.058623879778	771.56162214132
FGD2	2.58477372955651	0	2.05620795280909	1.4092183087396	3.46145531389655	4.95131549048215	5.42294805549139	0
FGD3	4.30795621592752	1.05186323589487	1.02810397640454	2.1138274631094	0	0.99026309809643	0	1.9240938208013
FGD4	646.193432389128	748.926623957145	638.452569347222	651.058858637697	363.452807959137	216.867618483118	237.705889765706	253.980384345771
FGD5	0	0	0.514051988202272	0	3.46145531389655	2.97078929428929	1.80764935183046	3.84818764160259
FGD5-AS1	3571.29570300392	3554.24587408875	3563.92243420636	3454.69868387514	4955.07328184291	4083.84501654968	4002.13566495265	4323.43881534051
FGD5P1	0.861591243185505	0	0	0	0	0	0.903824675915232	0
FGD6	1008.92334577023	1130.75297858698	989.036025301172	927.970256305028	565.947943822085	443.637867947201	462.758234068599	515.657143974747
FGF1	5.16954745911303	10.5186323589487	7.71077982303409	4.22765492621881	1.73072765694827	6.93184168667501	7.23059740732186	7.69637528320518
FGF10	0	0	0	0	0	0	0	0
FGF10-AS1	0	0	0	0	0	0	0	0
FGF11	26.7093285387506	12.6223588307384	19.5339755516864	18.3198380136148	34.6145531389655	43.5715763162429	51.5180065271682	40.4059702368272
FGF12	4.30795621592752	2.10372647178973	2.05620795280909	1.4092183087396	3.46145531389655	1.98052619619286	0.903824675915232	1.9240938208013
FGF12-AS1	0	0	0	0	0	0	0	0
FGF13	16.3702336205246	13.6742220666333	16.963715610675	13.3875739330262	24.2301871972758	7.92210478477144	11.749720786898	13.4686567456091
FGF13-AS1	0	0	0	0	0	0	0	0
FGF14	0	0	1.02810397640454	0	0	0	0	0
FGF14-AS1	0	0	0	0	3.46145531389655	0	0	1.9240938208013
FGF14-AS2	27.5709197819361	37.8670764922152	19.5339755516864	21.8428837854638	20.7687318833793	8.91236788286787	8.13442208323709	9.62046910400648
FGF14-IT1	0	0	0	0.704609154369801	0	2.97078929428929	0	0
FGF16	0	0	0	0	0	0	0	0
FGF17	0	0	0	0	1.73072765694827	0.99026309809643	0.903824675915232	0
FGF18	3.44636497274202	1.05186323589487	3.08431192921363	2.1138274631094	1.73072765694827	6.93184168667501	10.8458961109828	9.62046910400648
FGF19	0	0	0	0	0	0	0	0
FGF2	671.179578441508	646.895890075343	583.449006609579	544.662876327856	733.828526546068	491.170496655829	468.18118212409	523.353519257952
FGF20	0	0	0	0	0	0	0	0
FGF21	0	0	0	0	0	0	0	0
FGF22	1.72318248637101	1.05186323589487	1.02810397640454	1.4092183087396	0	1.98052619619286	0.903824675915232	1.9240938208013
FGF23	0	0	0	0	1.73072765694827	7.92210478477144	2.7114740277457	0
FGF3	0	0	0	0	0	0	0	0
FGF4	0	0	0	0	0	0	0	0
FGF5	11.2006861614116	3.1555897076846	7.19672783483182	9.86452816117722	8.65363828474137	2.97078929428929	3.61529870366093	0
FGF6	0	0	0	0	1.73072765694827	0	0	0
FGF7	0	2.10372647178973	2.05620795280909	2.1138274631094	12.1150935986379	11.8831571771572	6.32677273140663	9.62046910400648
FGF8	0	1.05186323589487	0	0	1.73072765694827	1.98052619619286	2.7114740277457	1.9240938208013
