	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ABCA7	586.663920122895	-0.0274756784613482	0.19153828129418	-0.14344745225707	0.885936808967293	0.999822101507923
ABCA8	1.82383560536481	0.373862696932155	3.18794555946173	0.117273864926125	0.906643034867961	0.999822101507923
ABCA9	23.2236480461831	-0.146542742105597	0.80317397485711	-0.182454544959165	0.855226023409015	0.999822101507923
ABCA9-AS1	0.407274857381709	-2.23925264908154	6.05614611043948	-0.369748782187001	0.711569680644571	0.999822101507923
ABCB1	0.945417750587408	0.875250559547055	4.19172091779634	0.208804588070522	0.834600789522799	0.999822101507923
ABCB10	2525.45160406097	0.0776882500247583	0.125033807959933	0.621337950849688	0.53437728853089	0.999822101507923
ABCB11	0.990895074483924	4.47315087428922	4.15437369653446	1.07673290874643	0.281599605904845	0.999822101507923
ABCB4	2.12504913543517	3.91820362352849	2.8511961997831	1.37423149758216	0.169369825205878	0.999822101507923
ABCB5	0.258982121336651	3.01397451673338	6.97004330859	0.432418334190106	0.665437395178911	0.999822101507923
ABCB6	898.189107960803	0.0219432557158882	0.147583814654677	0.148683348287425	0.881803501318053	0.999822101507923
ABCB7	1021.23017438129	-0.0875799697931017	0.137917964526211	-0.635014953229369	0.52541866254672	0.999822101507923
ABCB8	1590.1312298811	0.0283698212250237	0.135819205325653	0.208879305080614	0.834542459965795	0.999822101507923
ABCB9	116.601462747117	0.253460388033408	0.33923825148017	0.747145662163703	0.45497563974269	0.999822101507923
ABCC1	3210.69165085394	-0.0527740394575063	0.103308476810333	-0.510839391760616	0.609463523484865	0.999822101507923
ABCC10	1131.26198883606	-0.116773085151497	0.154462520887085	-0.755996240905975	0.449651449510254	0.999822101507923
ABCC11	9.49494485822046	-0.104098598034795	1.20085874173491	-0.0866867970535826	0.930920471333288	0.999822101507923
ABCC12	0.192538594460178	2.57397327091165	6.98823203075878	0.368329680466001	0.712627423946627	0.999822101507923
ABCC13	0.0962692972300888	1.55109107939141	7.05746392397375	0.219780234954153	0.826042313509605	0.999822101507923
ABCC2	869.756961565161	0.2385769940616	0.152930345707316	1.56003697603743	0.118751143464469	0.999822101507923
ABCC3	4295.81826013526	-0.0659861307435974	0.100855614859505	-0.654263333137357	0.512942164614357	0.999822101507923
ABCC4	945.892376616533	-0.149047773523257	0.149043263125602	-1.00003026233833	0.317295862884649	0.999822101507923
ABCC5	1658.05805938311	-0.125748430313944	0.120200757264123	-1.04615339517064	0.295490216187499	0.999822101507923
ABCC5-AS1	0.598318684586215	-1.80790092873956	5.25145349243734	-0.344266769446427	0.730645672718339	0.999822101507923
ABCC6	6.49783231678817	1.08879577915468	1.45078240976958	0.750488682398355	0.452960437569781	0.999822101507923
ABCC6P1	0	NA	NA	NA	NA	NA
ABCC6P2	0.0962692972300888	1.55109107939141	7.05746392397375	0.219780234954153	0.826042313509605	0.999822101507923
ABCC8	0.0962692972300888	1.55109107939141	7.05746392397375	0.219780234954153	0.826042313509605	0.999822101507923
ABCC9	0.45964030381628	2.16386247912218	5.71379560948619	0.378708415038452	0.704904403740724	0.999822101507923
ABCD1	106.071760265861	0.291226995572503	0.360792071652702	0.807187902545811	0.419558234405707	0.999822101507923
ABCD2	8.7247924076644	-2.34025317173702	1.55646683491592	-1.50356764387045	0.13269272753865	0.999822101507923
ABCD3	1923.28405205155	0.0419943508456883	0.127386585649292	0.329660698821953	0.741656352896692	0.999822101507923
ABCD4	628.149126185514	-0.16770656072351	0.167693120697823	-1.0000801465536	0.317271723177921	0.999822101507923
ABCE1	5562.80846594204	0.155469621063738	0.134601771058201	1.15503399280322	0.248076506485086	0.999822101507923
ABCF1	3068.25497026747	-0.248297740319426	0.124835469409998	-1.98899993321562	0.0467012103380113	0.999822101507923
ABCF2	4237.61169605937	-0.110663305841047	0.108112408354129	-1.02359486321461	0.306026672483262	0.999822101507923
ABCF3	1227.00150045925	-0.152012147183574	0.135197519124881	-1.12437083289347	0.2608557402662	0.999822101507923
ABCG1	21.9624375359084	0.526756327951719	0.984122095199199	0.535255056787538	0.592473499618674	0.999822101507923
ABCG2	42.9592687382054	0.12453795005618	0.563271454704266	0.221097570303054	0.825016462065527	0.999822101507923
ABCG4	2.19605443456664	0.382860056447602	2.84268984089812	0.134682317760928	0.892863054179416	0.999822101507923
ABCG5	1.31015298189592	0.572416139792826	3.4318305514745	0.166796154765533	0.867530444356234	0.999822101507923
ABCG8	0.74652919488205	2.99013560639435	4.57574471219167	0.65347518152125	0.51344998438746	0.999822101507923
ABHD1	28.5778671024392	0.0722076459634408	0.678698210482955	0.106391389940543	0.915271824138382	0.999822101507923
ABHD10	908.454971414913	0.0162144449347135	0.153019158650856	0.105963495536595	0.915611315417938	0.999822101507923
ABHD11	590.464955455398	-0.358585433120728	0.204001503090417	-1.75775877965859	0.0787885617271429	0.999822101507923
ABHD11-AS1	12.5414763208168	-0.46966011592583	1.10217650146038	-0.42612060346372	0.670019967704425	0.999822101507923
ABHD12	1447.57576978031	-0.179765345087216	0.126855857448822	-1.41708352063869	0.156458510005919	0.999822101507923
ABHD12B	9.1785309462628	0.898740487363412	1.19320046006416	0.753218354705535	0.451318711411733	0.999822101507923
ABHD13	274.452557075059	0.314714079168098	0.273942702895072	1.14883176606695	0.250625357997977	0.999822101507923
ABHD14A	229.3497220597	-0.0346798886939221	0.25205055761217	-0.137591001672307	0.890563667511934	0.999822101507923
ABHD14A-ACY1	1962.86193114583	-0.140654046474818	0.116958581519174	-1.20259706169367	0.229132285292357	0.999822101507923
ABHD14B	1223.7244800736	-0.119851563754462	0.139023572946105	-0.86209526351998	0.388635097605174	0.999822101507923
ABHD15	269.792424459883	-0.0587136017863126	0.232642605273953	-0.252376823742896	0.800749812434789	0.999822101507923
ABHD16A	825.443886895084	-0.0347810818374506	0.159312513938601	-0.218319835508058	0.827179920693841	0.999822101507923
ABHD16B	194.962916369826	0.208250456218418	0.270345238848183	0.770313015704206	0.441114237430542	0.999822101507923
ABHD17A	697.37293682702	-0.126952400750272	0.171995474521931	-0.73811477367728	0.460444706869252	0.999822101507923
ABHD17B	232.682073997753	0.373516609841694	0.296538132388327	1.25959048447962	0.207817129940029	0.999822101507923
ABHD17C	610.519516014362	-0.192205054838658	0.206313970791363	-0.931614345366012	0.351535866761771	0.999822101507923
ABHD2	2148.13317820196	0.14163585660021	0.111436015404037	1.27100611132475	0.203726474498596	0.999822101507923
ABHD3	594.46022737669	-0.0168644053263832	0.180925217218243	-0.0932120219927131	0.925735123803083	0.999822101507923
ABHD4	347.548906945549	0.108272832938726	0.220043117742831	0.492052803329511	0.622682015758251	0.999822101507923
ABHD5	852.020628435894	0.177646708174109	0.152054276783823	1.16831115790758	0.242681276223595	0.999822101507923
ABHD6	104.600747537625	-0.0843742117569677	0.386322719837222	-0.218403442056214	0.827114783899377	0.999822101507923
ABHD8	162.354298489355	0.306745891325575	0.298435204886407	1.02784754044796	0.304021549461145	0.999822101507923
ABI1	1364.68017501574	0.234898381344588	0.14136217060638	1.66167780486802	0.0965773936931079	0.999822101507923
ABI2	1028.11047454113	-0.0722369007282529	0.139116585863958	-0.519254410102424	0.603583340791391	0.999822101507923
ABI3	0.0962692972300888	1.55109107939141	7.05746392397375	0.219780234954153	0.826042313509605	0.999822101507923
ABI3BP	6.5407232309461	-0.0194973067000865	1.46807952554286	-0.0132808246153265	0.98940374658068	0.999822101507923
ABL1	2001.82213402129	-0.0380254197583392	0.11770695545594	-0.323051595473242	0.746656167576654	0.999822101507923
ABL2	1380.69004383018	0.313192934646405	0.150362587794655	2.082917960112	0.0372587022309118	0.999822101507923
ABLIM1	5230.98479168033	-0.107776326489462	0.101083753983044	-1.06620819115543	0.286329540184007	0.999822101507923
ABLIM2	8.66680535548433	0.408023028834268	1.32605318214176	0.307697333960055	0.758312648565157	0.999822101507923
ABLIM3	3673.09629198253	-0.110723982479647	0.137379997784416	-0.80596873100406	0.42026087897884	0.999822101507923
ABO	0.127312022714219	-1.39266999939044	7.06384276715815	-0.19715472799952	0.843706457037429	0.999822101507923
ABR	1668.59008160285	0.0231434689115886	0.136095479746275	0.1700531785092	0.864968315237009	0.999822101507923
ABRA	1.61519947250343	2.34214071685214	3.00969242686645	0.7781993588264	0.436451494752806	0.999822101507923
ABRACL	1916.7494998303	0.00595496388373066	0.124031154571326	0.0480118394794607	0.961706806949435	0.999822101507923
ABT1	873.618449918223	-0.0692230854182296	0.164146851254017	-0.421714366674674	0.673233516775634	0.999822101507923
ABTB1	144.3603669226	0.24758820746821	0.317913234433142	0.778791760304267	0.436102392261461	0.999822101507923
ABTB2	169.990047959705	0.301286153715163	0.295377738117998	1.02000291435235	0.307727078575401	0.999822101507923
ACAA1	1846.20601782005	-0.103379283625414	0.130214421327143	-0.793915778081831	0.427244463649546	0.999822101507923
ACAA2	3946.15876259108	-0.162254581033115	0.109272505720736	-1.4848619052242	0.137580409128359	0.999822101507923
ACACA	5987.70199902564	-0.0559459430324382	0.106166607543443	-0.526963650124594	0.598218831365066	0.999822101507923
ACACB	286.788365611345	-0.427433167670409	0.232401424573316	-1.83920201201506	0.0658854788664915	0.999822101507923
ACAD10	512.819733497425	0.154491856789489	0.180009585420908	0.858242389860785	0.390758633461534	0.999822101507923
ACAD11	557.5771031278	0.175270380497716	0.181351365427898	0.966468491065207	0.333809806276212	0.999822101507923
ACAD8	904.113818442036	-0.213353007842802	0.152020365677618	-1.4034501686126	0.160482641719958	0.999822101507923
ACAD9	1716.83503389547	-0.171390463058823	0.12970456719986	-1.32139111797605	0.186370986073068	0.999822101507923
ACADL	0.267101709356102	1.11324664760303	6.9818646321154	0.159448328814953	0.873315665026465	0.999822101507923
ACADM	2928.02558664003	0.0811381309745247	0.122350513026727	0.663161346587902	0.507227224317168	0.999822101507923
ACADS	189.663922026717	-0.115797512306852	0.290241086679723	-0.398970089423049	0.689915243543994	0.999822101507923
ACADSB	1050.60685888954	0.113928973564235	0.140511120644449	0.810818197461554	0.417470082583525	0.999822101507923
ACADVL	11653.6374525528	-0.0914930547449264	0.0886526019151157	-1.03204026467864	0.302053255480833	0.999822101507923
ACAN	0.371490594605642	0.424384316804264	6.75621108172372	0.062813951735799	0.949914655930549	0.999822101507923
ACAP1	12.2742761417617	0.653908629880258	1.07090502400953	0.610613093803581	0.541455752189785	0.999822101507923
ACAP2	1202.60546766044	0.210916003517225	0.192978323018328	1.09295178970538	0.274414967588722	0.999822101507923
ACAP3	1077.75166693207	-0.0597302338571424	0.145496556528103	-0.410526786904442	0.68141955773764	0.999822101507923
ACAT1	5540.42230454278	-0.0549260356343873	0.100352114972815	-0.547333114496553	0.584149897564744	0.999822101507923
ACAT2	3570.20744547948	0.0264038889082207	0.10863779360316	0.243045150610024	0.807970420739883	0.999822101507923
ACBD3	1653.2448059629	0.306977424117957	0.192917935609797	1.59123320051932	0.111557103683034	0.999822101507923
ACBD4	184.165183119681	-0.465051436124251	0.303682912743343	-1.53137175853318	0.125677539777159	0.999822101507923
ACBD5	1089.31197350934	0.252221202998935	0.153208608923264	1.64625999003269	0.099710243052603	0.999822101507923
ACBD6	1871.66401922528	-0.179752725120191	0.128033343883604	-1.40395243666841	0.160333013462128	0.999822101507923
ACBD7	25.160357117791	-0.183035267965296	0.741670958851359	-0.246787697132926	0.80507253232315	0.999822101507923
ACCS	117.021515958917	-0.124719508897397	0.347628040586732	-0.358772867363902	0.719765011876941	0.999822101507923
ACCSL	0.363371006586191	1.73270982399207	6.24305861268471	0.277541815877162	0.781364101972243	0.999822101507923
ACD	1024.47269680672	-0.123596434605306	0.138228760972556	-0.894144125547394	0.371244782852281	0.999822101507923
ACE	1.62686247400117	1.22959586943995	2.88330174634717	0.426454106302857	0.669776982739771	0.999822101507923
ACE2	0.789153740069091	0.640402677956066	4.25762879012626	0.150412990310758	0.880438793078068	0.999822101507923
ACER1	0.397149450796069	4.12168967449572	6.08252735313739	0.677627807521447	0.498007710239644	0.999822101507923
ACER2	325.953561245746	0.324952639861826	0.295727011695417	1.09882637368449	0.271843806089305	0.999822101507923
ACER3	1454.44378490644	0.294980092659251	0.148528005886921	1.98602338257896	0.0470307276345683	0.999822101507923
ACHE	0.694799867180728	1.86110842954938	4.60777541862557	0.403906063222267	0.686281797542327	0.999822101507923
ACIN1	5160.424104413	-0.0775279885954922	0.094641114649821	-0.819178735186619	0.412684445463012	0.999822101507923
ACKR1	16.6892866217529	-0.298282196167165	0.924744842561751	-0.322556214902325	0.747031358023346	0.999822101507923
ACKR2	4.62861434151467	1.41244021136413	1.89776021846763	0.744266950913651	0.45671499109491	0.999822101507923
ACKR3	2.39625183219373	1.81117356948948	2.39924520680462	0.754893065682789	0.450313146797064	0.999822101507923
ACKR4	2.34695876969594	-2.63640853202589	2.56268465122486	-1.02876822193702	0.303588602926014	0.999822101507923
ACLY	13137.1812270566	-0.113677633034163	0.0996318224699824	-1.14097715183733	0.253879431169912	0.999822101507923
ACMSD	14.463088512439	-0.378642366607843	0.977839126963129	-0.387223579183	0.698590695486812	0.999822101507923
ACO1	1617.46620327577	0.00471236712322435	0.129646313616633	0.0363478682252312	0.971004981811594	0.999822101507923
ACO2	5073.30958965865	-0.0950918556457329	0.100239621227934	-0.948645400699429	0.342800991910483	0.999822101507923
ACOT1	84.6897705239005	0.319942568567735	0.412420448306536	0.77576795690289	0.437886006810197	0.999822101507923
ACOT11	721.219727178498	-0.214381852254562	0.174497133123626	-1.22856948086751	0.219233263922491	0.999822101507923
ACOT12	0.782653510070995	-0.577319168896249	4.40541471417735	-0.131047632595937	0.895737626919123	0.999822101507923
ACOT13	1120.39880393472	0.172725507855086	0.135752100445874	1.27235974462107	0.203245330043858	0.999822101507923
ACOT2	222.33790196696	0.45803965276663	0.269996599969459	1.69646452147338	0.089797943602588	0.999822101507923
ACOT4	1.78684031753989	2.12847926465871	3.28644303688093	0.647654391319923	0.517208509369416	0.999822101507923
ACOT6	1.30384183742912	1.44496442226669	3.52601538528437	0.409800940828894	0.681951976010005	0.999822101507923
ACOT7	4220.84594640113	-0.155268274183346	0.11758144439865	-1.32051681264369	0.186662526489789	0.999822101507923
ACOT8	584.149318428579	-0.0415261341732525	0.169536997968782	-0.244938477564048	0.806504068160473	0.999822101507923
ACOT9	1514.61204510926	-0.0930567801635348	0.130545000139292	-0.712832969966242	0.475949121197261	0.999822101507923
ACOX1	1091.8960209805	0.16488595374333	0.147293759440783	1.11943611439709	0.262954131216106	0.999822101507923
ACOX2	269.248750484404	0.0254117389512767	0.258724789624214	0.0982191887688306	0.921758245700744	0.999822101507923
ACOX3	465.665818227954	-0.218775771662494	0.189643579352473	-1.15361549496951	0.248657842887476	0.999822101507923
ACOXL	0.490342976887532	3.01960050687765	5.21208887006709	0.579345552647643	0.5623560345797	0.999822101507923
ACP1	3279.85561548281	-0.0189096575582043	0.105267781593811	-0.179633856360435	0.857440023475912	0.999822101507923
ACP2	463.677037747735	-0.305125211243166	0.188624493066531	-1.61763303525774	0.105741705292096	0.999822101507923
ACP5	7.14440845243457	-0.370412747891655	1.42431806108334	-0.260063224649358	0.794815004605794	0.999822101507923
ACP6	470.372327176679	0.00710652650724639	0.185805337303365	0.0382471602290064	0.969490619957032	0.999822101507923
ACPP	4.63770258605142	1.12550886984356	1.81216729017453	0.621084419714454	0.534544079878256	0.999822101507923
ACPT	6.49451661653862	1.33889949562945	1.48062287388992	0.904281244900576	0.365846289145506	0.999822101507923
ACR	0	NA	NA	NA	NA	NA
ACRBP	4.96973034173088	0.502380461181018	1.93500203826948	0.259627871829173	0.795150834770083	0.999822101507923
ACRC	178.240033527677	0.226954853477181	0.326985463791258	0.694082393895237	0.487630539124012	0.999822101507923
ACRV1	10.6889725219122	0.422330786489238	1.10746827540409	0.381347977065204	0.702945057849612	0.999822101507923
ACSBG1	12.7001710130979	-0.786735401441678	1.06836023072176	-0.736395252105345	0.461490193246997	0.999822101507923
ACSBG2	3.88077148344669	0.788272486138099	1.9595086649479	0.402280684050488	0.687477468556911	0.999822101507923
ACSF2	574.71977478053	-0.101305514553514	0.188270656089743	-0.538084461262115	0.590518739564952	0.999822101507923
ACSF3	717.153230607662	-0.0163043672512397	0.157349224500571	-0.103618987020687	0.917471719310236	0.999822101507923
ACSL1	3687.35875074431	-0.00646937228510761	0.117997528225427	-0.054826337317408	0.956276817809843	0.999822101507923
ACSL3	4140.63530359481	0.0261671283693855	0.104983137388496	0.249250775127366	0.803166805587321	0.999822101507923
ACSL4	2573.05769199767	0.231480222224427	0.150987544303838	1.5331080672364	0.125249230328516	0.999822101507923
ACSL5	52.1169863423671	0.221962757390929	0.52401016665977	0.423584830053585	0.671868620574665	0.999822101507923
ACSL6	2.48823346227857	-0.223556179267786	2.53572379117694	-0.0881626697851123	0.929747386941322	0.999822101507923
ACSM1	0.962977165256123	1.91366423513517	4.04150466740209	0.473502913548604	0.635854422833938	0.999822101507923
ACSM2A	0.17762570928337	2.46707598353618	6.99354384420511	0.352764783991512	0.724264786880333	0.999822101507923
ACSM2B	0	NA	NA	NA	NA	NA
ACSM3	116.184194870378	0.26727228882724	0.483271312796868	0.553048115520116	0.580230463318887	0.999822101507923
ACSM4	0.192538594460178	2.57397327091165	6.98823203075878	0.368329680466001	0.712627423946627	0.999822101507923
ACSM5	0	NA	NA	NA	NA	NA
ACSM6	0.341664824252026	0.206156890330881	6.9438699714805	0.0296890482076418	0.976315046337243	0.999822101507923
ACSS1	19.2929059038444	0.0576703148260422	0.841922936420536	0.0684983296348114	0.945388949713066	0.999822101507923
ACSS2	1906.51914108923	-0.16440299872372	0.124435169063164	-1.32119399974672	0.186436686494051	0.999822101507923
ACSS3	0.517130748926511	2.01775608807337	5.48786405407559	0.367676033551682	0.713114813106334	0.999822101507923
ACTA1	29.9313182471686	0.319810783897272	0.827891179788908	0.386295677142998	0.699277701660571	0.999822101507923
ACTA2	379.247372240567	0.12738888894112	0.213983536967313	0.595320980046141	0.551628934546277	0.999822101507923
ACTA2-AS1	163.782772367407	0.0079986324868449	0.327636456913976	0.0244131332702851	0.980523072613645	0.999822101507923
ACTB	106640.090409001	-0.336595904516071	0.127658757776163	-2.63668478668935	0.00837205874938567	0.999822101507923
ACTBL2	2.59807539235779	0.492207064461723	2.5227788910965	0.195105114522261	0.845310658711873	0.999822101507923
ACTC1	18.088102029146	2.20824760659016	1.84116036874168	1.19937819870594	0.230380920826195	0.999822101507923
ACTG1	62527.2769131157	-0.296695451111066	0.107619031625662	-2.75690504392458	0.00583512938428509	0.999822101507923
ACTG1P17	14.2474354741067	1.76026913527224	1.0412964056627	1.69045924455292	0.0909401290071806	0.999822101507923
ACTG1P20	77.5705996661572	-0.00174068897316298	0.439532920666566	-0.00396031535140341	0.996840133785149	0.999822101507923
ACTG1P4	20.0699205592217	0.0418609202201112	1.11575515581591	0.0375180163872959	0.970071975259636	0.999822101507923
ACTG2	9.83811041991271	0.523377079855749	1.18077196918926	0.443249919131388	0.657584975431457	0.999822101507923
ACTL10	77.383522518262	-0.0149447033890528	0.535821660427255	-0.0278911893504569	0.977748935591136	0.999822101507923
ACTL6A	3229.85932490017	-0.116777596047334	0.111961915919648	-1.04301176956583	0.296942841781739	0.999822101507923
ACTL6B	0.146966445182964	-1.49729743639552	7.05887707168532	-0.212115527893453	0.832016905824969	0.999822101507923
ACTL7A	0.789365625433516	2.57143696060628	4.4972002110831	0.571786186941181	0.567466836407131	0.999822101507923
ACTL7B	1.46186096437082	0.0354355225452773	3.33362416003698	0.0106297293408397	0.9915188627893	0.999822101507923
ACTL8	47.1981934161905	0.0493186536995409	0.55858074049877	0.0882927930087656	0.929643966932101	0.999822101507923
ACTL9	0.0962692972300888	1.55109107939141	7.05746392397375	0.219780234954153	0.826042313509605	0.999822101507923
ACTN1	10617.6672510719	-0.282836671692052	0.113693451621659	-2.48771294791238	0.0128567457969821	0.999822101507923
ACTN1-AS1	3.70933922517573	1.6804353005768	2.39528887344269	0.701558513133139	0.48295453185209	0.999822101507923
ACTN2	1.1406876326171	1.78908837405732	3.65144502407077	0.489967221815865	0.624157093675105	0.999822101507923
ACTN3	1.59558282285867	4.21272013841595	3.03967155037146	1.38591294112061	0.165773488715966	0.999822101507923
ACTN4	17656.2299093786	-0.156114892146157	0.0917057846923403	-1.70234508837038	0.0886906972269539	0.999822101507923
ACTR10	1537.4893700744	-0.0463368903303808	0.132465381336002	-0.349803774110959	0.726485966446256	0.999822101507923
ACTR1A	4069.19083217945	-0.107511713603553	0.10994836634811	-0.977838208738434	0.328154350178056	0.999822101507923
ACTR1B	1355.44832084979	-0.15467951398694	0.12990217488511	-1.19073844701787	0.233756279607025	0.999822101507923
ACTR2	11187.9585572257	0.184199114666797	0.135011265618771	1.36432403490621	0.172465604618178	0.999822101507923
ACTR3	6544.95459571238	0.0997233960144529	0.0975452681439844	1.02232940574066	0.30662502008653	0.999822101507923
ACTR3B	246.869452527779	-0.0647459385849105	0.245112060379808	-0.264148318465378	0.791665632894927	0.999822101507923
ACTR3BP2	0	NA	NA	NA	NA	NA
ACTR3BP5	0	NA	NA	NA	NA	NA
ACTR3C	7.6024857332694	-0.0364986188258483	1.31105036884121	-0.0278392193719515	0.977790385539169	0.999822101507923
ACTR5	504.807602427358	-0.335553258130786	0.19298419263455	-1.7387603282421	0.0820769294564177	0.999822101507923
ACTR6	763.894051389639	0.182078164526726	0.18972146419601	0.959713047220703	0.337199654911703	0.999822101507923
ACTR8	731.441822145301	-0.0854007370331669	0.161645195462801	-0.528322148942683	0.597275761247228	0.999822101507923
ACTRT1	0	NA	NA	NA	NA	NA
ACTRT2	0	NA	NA	NA	NA	NA
ACTRT3	70.5917776822985	0.508430044283716	0.492862779391882	1.03158539362831	0.302266385791036	0.999822101507923
ACVR1	335.21222354385	0.164287914993155	0.216432503311172	0.759072285722969	0.44780931672877	0.999822101507923
ACVR1B	416.951511147555	-0.0175019569761684	0.212677682475991	-0.0822933406665467	0.934413449838612	0.999822101507923
ACVR1C	6.70331306160978	-0.550691921593455	1.48959377625595	-0.3696926842549	0.711611483342778	0.999822101507923
