AD_C1	AD_C2	AD_C3	AD_T1	AD_T2	AD_T3
Gm23043	0	0	0	0	0	0
Gm24943	0	0	0	0	0	0
Gm22042	23.3481801718424	28.8566381045767	29.9594909823628	29.3626746814424	11.5379739078025	39.964185553343
Gm12461	0	0	0	0	0	1.08011312306332
C630028M04Rik	0	0	0	0	0	0
Gm12465	0	0	0	0	0	0
Gm12466	0	0	0	0	0	0
Gm12467	1387.81582941431	1355.30010297828	1116.23264789126	1272.38256952917	1364.36541459764	1266.97269335328
Gm12475	586.506285916681	638.693590047964	627.216440243661	538.31570249311	534.592791061514	531.415656547156
Smc2os	1010.50923783734	926.298083156911	884.288201576193	827.592423428802	966.305314778457	950.499548295726
Smc2	558.48846971047	577.132762091534	590.491902910442	510.040534281351	489.402393255955	544.377014023916
Tmc4-ps	0	0	0	0	0	0
Vma21-ps	0	0	0	0	0	0
Toporsl	2073.3183992596	2152.70520260142	2116.49307262499	2347.92646804571	2165.29310336426	2072.73708315852
4930552N02Rik	193.322931822855	218.348561657964	248.373844595718	168.563502800873	207.683530340444	182.539117797702
Gm12482	187.719368581613	190.453811490206	173.9583347363	196.838671012632	179.800093396588	199.820927766715
Olfr275	0	0	0	0	0	0
Olfr274-ps1	0	0	0	0	0	0
Olfr273	14.0089081031054	3.84755174727689	14.4965278946917	11.9625711665136	27.883436943856	8.64090498450659
RP23-34J1.5	0	0	0	0	0	0
Cct3-ps1	117.674828066086	131.778647344233	116.938658350513	132.675789301332	126.917712985827	117.732330413902
Olfr272	106.467701583601	104.845785113295	109.207176806677	96.7880758017915	92.3037912624197	73.4476923683061
Olfr271-ps1	1.86785441374739	0	3.86574077191779	0	0	2.16022624612665
Olfr270	0	0	0	0	0	0
Nipsnap3a	0	0	0	0	0	0
Nipsnap3b	0	0	0	0	0	0
Abca1	0	0	0	0	0	0
4930412L05Rik	1862.25085050615	1701.5797602332	1427.42478003064	1544.25918694993	1406.67131892625	1579.12538591858
4930522O17Rik	0	0	0	0	0	0
AI427809	0	0	0	0	0	1.08011312306332
Gm12495	0	0	0	0	0	0
Gm12496	613.590174916018	520.381373819199	662.9745423839	591.60351950758	523.054817153712	645.907647591868
Slc44a1	2.80178162062109	1.92377587363845	0.966435192979446	2.1750129393661	6.73048477955144	9.72101810756992
1700060J05Rik	0	0	0	0	0	0
Fsd1l	4.66963603436848	0	0	0	0	0
Gm12470	0	0	0	0	0.961497825650205	0
Fktn	0	0	0.966435192979446	0	0	0
Gm25445	775.159581705167	825.299849790893	784.74537669931	790.617203459578	799.966190940971	717.195113714047
Tal2	175.578314892255	249.128975636179	197.152779367807	231.63887804249	263.450404228156	276.508959504211
Rps15a-ps8	0	0	0	0	0	0
Tmem38b	0	0	0	0	0	0
n-R5s185	0	0	0	0	0	0
Gm12468	0	0	0	0	0	0
Gm23745	200.794349477845	175.063604501098	215.515048034417	225.113839224392	186.53057817614	212.782285243475
Gm24177	0	0	0	0	0	0
Gm12484	0	0	0	3.26251940904915	0	0
Gm12469	148.494425892918	149.092630206979	143.032408560958	110.925659907671	103.841765170222	141.494819121296
Gm25687	0	0.961887936819223	2.89930557893834	0	0	0
Tpt1-ps2	0.933927206873696	0	0	0	0	0
Gm29067	0	0	0	0	0	0
Gm12478	0	0	0	0	0	0
Gm12480	0.933927206873696	0	0	0	0	0
Gm12477	0	0	0	0	0	0
Gm24628	0	0	0	0	0	0
Gm12479	400.654771748815	493.448511588261	421.365744139039	416.514977888609	427.866532414341	354.27710436477
Zfp462	0	0	0	0	0	0
Gm12515	0	0	0	0	0	0
Gm12514	0	0	0	0	0	0
Gm12509	0	0	3.86574077191779	0	0	1.08011312306332
Gm12508	0	0	0	0	0	0
Gm12512	1531.64061927286	1642.90459608723	1701.8923748368	1517.07152520786	1618.2008405693	1648.25262579463
Gm25419	438.945787230637	392.450278222243	424.265049717977	506.778014872302	434.597017193893	441.7662673329
Rad23b	0	0	0	0	0	0
Gm12516	0	0	0	0	0	0
Gm12513	0	0	0	0	0	0
Gm12505	11.2071264824843	2.88566381045767	12.5636575087328	6.52503881809831	0	1.08011312306332
Gm12510	2501.99098721463	2891.43513807858	2555.25465023766	2469.72719265021	2912.37691389447	2347.0858164166
Gm22150	0.933927206873696	2.88566381045767	0	0	3.84599130260082	4.3204524922533
Gm12507	0	0	0	0	0	0
Klf4	0	0	0	0	0	0
Gm12511	371.703028335731	423.230692200458	345.983799086642	286.014201526642	249.989434669053	268.948167642768
Gm12506	0	1.92377587363845	0	0	0	0
Gm12519	0	0	0	0	0	0
Gm12520	0	0	0	0	0	0
2310081O03Rik	2.80178162062109	1.92377587363845	0	0	0	0
Gm12518	0	1.92377587363845	0	0	0.961497825650205	0
Gm26144	763.018528015809	658.893236721167	692.934033366263	809.10481344419	717.277377935053	888.933100281116
Actl7b	2.80178162062109	1.92377587363845	0	2.1750129393661	0	0
Gm26657	778.895290532662	752.196366592632	777.980330348454	513.3030536904	587.475171472276	580.020747085005
Actl7a	1130.98584752405	1069.61938574298	1089.17246248784	1177.76950666674	1059.57060386653	1136.27900546262
Ikbkap	59.7713412399165	77.912922882357	75.3819450523968	28.2751682117593	32.690926072107	28.0829411996464
Gm22952	2792.44234855235	2825.06487043806	2540.75812234296	2683.96596717777	2805.6506552473	2839.61740053348
Fam206a	109.269483204222	98.1125695555607	83.1134265962324	129.413269892283	83.6503108315679	138.254479752106
Ctnnal1	0	0	0	0	0	0
Tmem245	949.803969390548	1178.31272260355	1095.93750883869	772.129593474966	791.312710510119	734.476923683061
Mir32	0	0	0	0	0	0
Gm25053	0	0	0	0	0	0
Gm25053.1	0	0.961887936819223	2.89930557893834	0	0	0
Gm22300	417.465461472542	405.916709337712	520.908569015922	538.31570249311	511.516843245909	505.492941593636
Frrs1l	626.66515581225	603.103736385652	582.760421366606	623.141207128388	499.978869338107	556.258258377612
Epb41l4b	0	0	0	0	0	0
Gm12530	20.5463985512213	31.7423019150343	57.0196763857873	48.9377911357373	45.1903978055597	43.204524922533
Ptpn3	0	0	0	0	0	0
Gm12536	0	0	0	0	0	0
1700042G15Rik	0.933927206873696	0.961887936819223	0	0	0	0
Gm12537	0	0	0	0	0	0
Gm12538	26.1499617924635	44.2468450936842	47.3553244559929	47.8502846660543	31.7294282464568	51.8454299070396
Palm2	0	0	0	0	0	0
Gm12539	0	0	0	0	0	0
Pakap	0	0	0	0	0	0
Akap2	222.27467523594	228.929328962975	165.260417999485	168.563502800873	173.069608617037	217.102737735728
Gm12526	7.47141765498956	1.92377587363845	0.966435192979446	3.26251940904915	3.84599130260082	0
Gm24277	668.691880121566	689.673650699383	734.490746664379	757.992009369087	789.389714858819	759.319525513517
Gm26138	319.403104750804	303.956588034874	379.809030840922	424.12752317639	324.986265069769	429.885022979203
D630039A03Rik	159.701552375402	157.749621638352	122.73726950839	141.375841058797	135.571193416679	151.215837228865
Txn1	0	0	0	0	0	0
Txndc8	1770.72598423253	1836.2440713879	1975.39353444999	1857.46105021865	1957.60957302382	1906.39966220677
Svep1	2304.93234656428	2436.46214396309	2157.08335073012	2247.87587283487	2447.01196627977	2230.43359912576
Gm26889	10.2731992756107	1.92377587363845	6.76504635085612	8.70005175746441	4.80748912825103	9.72101810756992
Musk	0	0	0	0	0	0
Lpar1	0	1.92377587363845	0	3.26251940904915	0	0
Mir3095	0	0	0	0	0	0
Gm12577	0	0	0	0	0	0
Gm12578	0	0	0	0	0	0
Gm12579	0	0	0	0	0	0
Gm12580	420.267243093163	361.669864244028	421.365744139039	362.139654404456	340.370230280173	373.71914057991
Olfr267	0	0	0	0	0	0
AI314180	187.719368581613	179.873044185195	190.387733016951	171.826022209922	182.684586873539	225.743642720235
Gm26400	0	0	0	0	0	0
Zkscan16	0	0	0	0	0	0
Ptgr1	0	0	0	0	0	0
Dnajc25	0	0	0	0	0	0
Gm20503	5512.03837496855	5293.26931631618	5365.64819142189	6874.12839486657	6790.09764474175	7417.13681607585
Gng10	199.860422270971	212.577234037048	196.186344174828	218.588800406293	228.836482504749	241.945339566185
AI481877	0	0	5.79861115787668	0	0	0
Gm12593	11.2071264824843	3.84755174727689	2.89930557893834	3.26251940904915	3.84599130260082	2.16022624612665
Gm12594	183.983659754118	232.776880710252	225.179399964211	213.151268057878	262.488906402506	235.464660827805
Rpsa-ps11	0	0	0	0	0	0
Ugcg	431.474369575647	449.201666494577	388.506947577737	327.339447374598	286.526352043761	351.03676499558
Gm12596	0	0	0	0	0	0
Susd1	139.155153824181	149.092630206979	151.730325297773	155.513425164676	158.647141232284	155.536289721119
Gm12527	164.37118840977	121.197880039222	143.032408560958	123.975737543868	142.30167819623	155.536289721119
Ptbp3	0	0	0	0	0	0
Gm12529	0	0	0	0	0	0
1700018M17Rik	0	0	0	0	0	0
Hsdl2	0	0	0	0	1.92299565130041	0
E130308A19Rik	0	0	0	0	0	0
Inip	0	0	0	0	0	0
Snx30	4.66963603436848	6.73321555773456	2.89930557893834	4.3500258787322	5.76898695390123	5.40056561531662
Gm12543	1306.5641624163	1355.30010297828	1290.19098262756	1151.66935139435	1140.33642122114	1198.92556660029
Gm12542	0	0	0	0	0	0
Slc46a2	27.0838889993372	25.970974294119	17.39583347363	3.26251940904915	5.76898695390123	5.40056561531662
Mup4	0	0	0	0	0	0
Mup6	216.671111994697	207.767794352952	242.575233437841	185.963606315802	155.762647755333	133.934027259852
Mup7	0	0	0	0	0	0
Mup-ps1	10.2731992756107	1.92377587363845	0	0	0.961497825650205	1.08011312306332
Mup2	0	0	0	0	0	0
Mup-ps2	49.4981419643059	76.9510349455378	31.8923613683217	48.9377911357373	70.189341272465	50.7653167839762
Mup8	838.666631772579	784.900556444486	837.89931231318	977.668316245063	947.075358265452	1127.63810047811
Mup-ps3	0	0	0	3.26251940904915	1.92299565130041	0
Mup-ps29	4.66963603436848	0	0	1.08750646968305	2.88449347695062	2.16022624612665
Mup-ps28	528.602799090512	449.201666494577	553.767365577223	669.903985324759	572.091206261872	636.186629484298
Mup9	0.933927206873696	0	1.93287038595889	1.08750646968305	0	0
Mup-ps4	4473.511320925	4820.02045140112	4307.40165510939	2657.86581190538	2712.38536615923	2716.48450450426
Mup-ps26	9107.65812143228	9949.76881845804	8755.90284839378	9492.84397386335	9561.13437826564	8878.52987158053
Mup1	0	0	0	0	0	0
Gm13773	88.7230846530011	86.56991431373	101.475695262842	83.7379981655949	99.9957738676214	95.0499548295725
Mup-ps6	1526.97098323849	1569.80111288897	1604.28242034588	2031.46208536794	1763.38701224248	1780.02642680836
Mup-ps24	1267.3392197276	1367.80464615693	1177.11806504897	1368.08313886128	1333.59748417683	1370.66355316736
Mup10	164.37118840977	212.577234037048	154.629630876711	209.888748648829	233.643971633	275.428846381148
Mup-ps5	320.337031957678	289.528268982586	308.292826560443	369.752199692237	282.68036074116	358.597556857024
Mup11	24427.8000229884	23979.8662649032	23725.0175524524	26892.9474887922	26062.3600620745	25378.3379394959
Mup-ps7	0	0	0	0	0	0
Mup12	2519.73560414523	2536.49848939229	2289.48497216831	1606.24705572187	1700.88965357521	1695.77760320942
Mup-ps8	0	0	0	0	0	0
RP24-346O11.2	80.3177397911378	90.4174660610069	52.1875004208901	55.4628299538356	77.8813238776666	71.2874661221794
Gm21286	2.80178162062109	7.69510349455378	11.5972223157534	6.52503881809831	8.65348043085185	5.40056561531662
Mup-ps9	9.33927206873696	9.61887936819222	0.966435192979446	6.52503881809831	1.92299565130041	6.48067873837995
Mup13	0	0	0	0	0	0
Mup-ps10	0	0	0	0	0	0
Mup14	564.092032951712	605.027512259291	534.438661717634	657.941414158246	599.013145380078	572.459955223562
Mup-ps11	0	0	0	0	0	0
Mup15	791.970271428894	750.272590718994	744.155098594174	771.042087005283	776.890243125366	760.39963863658
Mup-ps12	28.0178162062109	25.970974294119	23.1944446315067	2.1750129393661	13.4609695591029	5.40056561531662
Mup16	0	0	0	0	0	0
Mup-ps13	636.93835508786	567.513882723341	639.780097752393	693.829127657787	713.431386632452	655.628665699438
Mup17	430.540442368774	420.34502839	421.365744139039	377.364744980019	368.253667224029	369.398688087657
Mup-ps14	0	0	0	0	0	0
Mup18	0	0	0	0	0	0
Mup-ps15	83.1195214117589	77.912922882357	64.7511579296229	32.6251940904915	17.3069608617037	29.1630543227098
Gm12573	10.2731992756107	4.80943968409611	7.73148154383557	2.1750129393661	10.5764760821523	4.3204524922533
Mup19	0	0	0	0	0	0
Gm13775	4497.79342830372	4418.91318174751	4105.41669977669	3373.44506895682	3941.17958734019	3658.34314781548
Mup-ps16	0	0	0	0	0	0
Mup5	1075.8841423185	1034.99142001748	948.072924312837	983.105848593478	963.420821301506	1007.74554381808
Mup-ps23	0	0	0	0	0	0
Mup-ps17	0	0	0	0	0	0
Mup-ps18	17.7446169306002	12.5045431786499	13.5300927017122	10.8750646968305	10.5764760821523	6.48067873837995
Mup-ps19	0	0	0	0	0	0
Mup-ps20	172.776533271634	147.168854333341	184.589121859074	240.338929799954	280.75736508986	246.265792058438
Mup-ps21	0	0	0	0	0	0
Mup20	562.224178537965	563.666330976064	544.103013647428	532.878170144695	527.862306281963	523.854864685712
Mup3	46.6963603436848	74.0653711350801	79.2476858243146	71.7754269990814	58.6513673646625	60.4863348915462
Gm12909	0	0	0	0	0	0
Gm12910	0	0	0	0	0	0
Mup21	436.144005610016	447.277890620938	398.171299507532	326.251940904915	320.178775941518	301.351561334668
Zfp37	2372.17510545919	2697.1337748411	2272.08913869468	2446.88955678686	2510.47082277269	2195.86997918774
Slc31a2	0	0	0	0	0	0
Gm23148	0	0	0	0	0	0
Fkbp15	0	0	0	0	0	0
Slc31a1	1653.98508337331	1704.46542404366	1508.60533624092	1529.03409637437	1501.85960366562	1450.59192427404
Cdc26	2078.92196250085	2099.80136607636	2225.70024943166	2327.26384512173	2445.08897062847	2303.88129149407
Prpf4	71.9123949292746	77.912922882357	73.4490746664379	91.3505434533763	74.996830400716	99.3704073218259
Rnf183	0	0	0	0	0	0
Wdr31	99.9302111354854	99.0744574923799	124.670139894349	139.200828119431	146.147669498831	133.934027259852
Bspry	16.8106897237265	11.5426552418307	18.3622686666095	44.5877652570051	39.4214108516584	60.4863348915462
Hdhd3	0	0	0.966435192979446	0	1.92299565130041	0
Alad	0	0	0	0	0	0
Pole3	0	0	0	0	0	0
4933430I17Rik	1.86785441374739	1.92377587363845	2.89930557893834	0	0	1.08011312306332
Rgs3	0	0	0.966435192979446	1.08750646968305	0	0
Gm11209	0	0.961887936819223	0	0	0	0
Gm11210	0	0	0	0	1.92299565130041	1.08011312306332
Gm11211	2085.45945294896	2290.25517756657	2347.47108374708	2658.95331837506	2679.69444008712	2517.74368986061
Gm24117	0	0	3.86574077191779	0	0	0
Gm25391	0.933927206873696	0	0	0	0	0
Gm11481	288.583506923972	221.234225468421	243.54166863082	240.338929799954	242.297452063852	270.028280765831
Gm11480	0	0	0	2.1750129393661	0	0
Zfp618	0.933927206873696	0.961887936819223	0	0	0	0
Ambp	0	0	0	0	0	1.08011312306332
Kif12	0	0	0	0	0	0
Col27a1	1969.65247929662	2119.03912481275	1857.4884409065	1921.62393192995	2012.41494908588	1937.7229427756
Mir455	0	0	0	0	0	0
Orm1	0	0.961887936819223	0	0	0	0
Gm11212	0	0	0	0	0	0
Orm3	0	0	0	0	0	0
Orm2	0.933927206873696	0.961887936819223	2.89930557893834	0	3.84599130260082	0
Akna	0	0	0	0	0	0
Aknaos	0	0	0	0	0	0
Whrn	5509.23659334793	5538.55074020508	5377.24541373764	5502.78273659624	4795.95115434323	5609.02744806784
Atp6v1g1	66.3088316880324	44.2468450936842	65.7175931226024	97.8755822714746	88.4577999598189	104.770972937142
Tmem268	1682.00289957953	1966.09894285849	1567.55788301266	1346.33300946762	1478.78365585002	1297.21586079905
Gm11483	0.933927206873696	0	2.89930557893834	5.43753234841526	0	0
Gm24448	0	0	2.89930557893834	0	0	0
Gm11213	605.184830054155	546.352348113318	635.914356980476	662.291440036978	649.011032313889	597.302557054018
1700018C11Rik	0	0	0	0	0	0
Gm24234	0	0	0	0	0	0
Gm11482	0.933927206873696	0	2.89930557893834	0	0	2.16022624612665
Gm11214	0	0	0	0	0	0
Tnfsf15	139.155153824181	122.159767976041	129.502315859246	265.351578602664	284.603356392461	263.547602027451
Tnfsf8	0	0	0	0	0	0
Rpl17-ps4	0	3.84755174727689	0	0	0	0
Tnc	0	0	0	0	0	0
8030451A03Rik	0	0	0	0	0	0
Gm11216	0	0	0	0	0	0
Gm11217	504.320691711796	468.439425230961	429.097225682874	625.316220067754	553.822747574518	574.620181469689
Gm23950	0	0	0	0	0	0
Gm11218	978.755712803633	1142.72286894124	1011.85764704948	1095.11901497083	1259.56215160177	1126.55798735505
Gm11219	70.9784677224009	92.3412419346454	93.7442137190063	129.413269892283	104.803262995872	101.530633567952
Pappa	918.984371563716	963.811712692861	895.885423891947	763.429541717502	879.770510469938	821.96608665119
Astn2	0	0	0	0	0	0
Trim32	0	0	0	0	0	0
Gm11484	0	0	0	0	0	0
Gm25480	0	0	1.93287038595889	0	1.92299565130041	7.56079186144327
Gm11220	4156.90999779482	4421.79884555797	4025.20257875939	3175.51889147451	3311.39851153931	3136.64850937589
Tlr4	268.037108372751	269.328622309382	297.662039437669	238.163916860588	254.796923797304	250.586244550691
Gm11403	2009.81134919219	1823.73952820925	1979.25927522191	1730.22279326573	1568.20295363549	2004.68995640553
Hmgb1-rs18	5.60356324124217	2.88566381045767	0	3.26251940904915	9.61497825650206	8.64090498450659
Gm44497	0	0	0	0	0	0
Gm11249	0.933927206873696	0.961887936819223	0.966435192979446	0	0	0
Gm11751	6.53749044811587	6.73321555773456	3.86574077191779	2.1750129393661	1.92299565130041	7.56079186144327
Gm23738	0	0	0	0	0	2.16022624612665
Tcp1-ps1	467.897530643721	547.314236050138	520.908569015922	432.827574933854	436.520012845193	419.08389174857
Gm12911	0	0	0.966435192979446	0	0	0
Brinp1	0	0	0	0	0	0
Gm24697	2563.63018286829	2399.91040236396	2620.00580816728	2232.6507822593	2172.98508596946	2516.66357673755
Gm11404	4.66963603436848	0	0	0	0.961497825650205	0
Gm11221	0.933927206873696	0.961887936819223	0	1.08750646968305	0.961497825650205	0
Gm11222	6.53749044811587	10.5807673050114	5.79861115787668	14.1375841058797	2.88449347695062	3.24033936918997
Gm11223	97.1284295148643	124.08354384968	128.535880666266	119.625711665136	107.687756472823	129.613574767599
Gm11224	14.0089081031054	2.88566381045767	9.66435192979446	6.52503881809831	14.4224673847531	6.48067873837995
Gm11225	11.2071264824843	22.1234225468421	15.4629630876711	22.8376358633441	8.65348043085185	6.48067873837995
Cdk5rap2	0	0	0	0	0	0
Gm11226	3.73570882749478	2.88566381045767	0	1.08750646968305	6.73048477955144	1.08011312306332
Gm26320	346.486993750141	386.678950601327	368.211808525169	384.9772902678	340.370230280173	321.873710672871
Megf9	7.47141765498956	0.961887936819223	4.83217596489723	10.8750646968305	0.961497825650205	10.8011312306332
Gm11227	48.5642147574322	56.7513882723341	53.1539356138695	43.500258787322	45.1903978055597	49.6852036609129
Gm11228	0	0	0	0	0	0
Gm11229	0	0	0	0	0	0
Rps18-ps1	6.53749044811587	7.69510349455378	4.83217596489723	5.43753234841526	10.5764760821523	1.08011312306332
Gm11231	486.576074781195	471.325089041419	543.136578454449	482.852872539275	494.209882384206	548.697466516169
Gm11232	0	0	0	0	0	0
Gm11233	0	0	0	0	0	0
Gm11234	10889.5912321473	11629.2251561444	11546.9676857184	12178.9849539805	12648.5038964285	11861.8023174814
Tle1	2.80178162062109	6.73321555773456	0.966435192979446	0	0	0
Gm11250	0	0	0	0	0	0
C630043F03Rik	0	0.961887936819223	0	0	0	0
Gm11235	489.377856401816	498.257951272357	461.956022244175	479.590353130226	509.593847594609	415.84355237938
Aldoart1	4.66963603436848	1.92377587363845	2.89930557893834	4.3500258787322	1.92299565130041	2.16022624612665
Gm5287	1031.05563638856	1006.13478191291	1052.44792515462	1135.35675434911	1102.83800602079	1194.60511410804
Gm25653	617.325883743513	630.036598616591	598.223384454277	714.491750581765	719.200373586354	616.744593269158
Gm11251	0	0	0	0	0	0
Gm25769	0	0.961887936819223	0	0	0	0
Gm11487	0	0	0.966435192979446	0	4.80748912825103	0
Gm11486	33.621379447453	22.1234225468421	35.7581021402395	29.3626746814424	19.2299565130041	30.2431674457731
Gm11485	1.86785441374739	0	0	1.08750646968305	0	0
Gm11488	0	0	0	0	0	0
Gm24170	0	0	0	0	0	0
Gm11238	0	0	0	0	0	0
Gm11237	0	0.961887936819223	0	2.1750129393661	0	0
Gm11236	0	0	0	0	0	0
Gm11239	0	0	0	0	0	0
Gm428	0	0	0	0	0	0
Rasef	0	0	0	0	0	0
Gm11240	617.325883743513	570.399546533799	508.344911507189	501.340482523887	459.595960660798	536.816222162472
Gm13867	0	0	0	0	0	0
Gm11758	1470.93535082607	1664.06613069725	1516.33681778475	1623.6471592368	1703.77414705216	1527.27995601154
Gm11757	0	0	0	0	0	0
Gm13871	1.86785441374739	0	0	0	0	0
Gm11756	221.340748029066	249.128975636179	246.440974209759	265.351578602664	237.489962935601	243.025452689248
2310002L09Rik	80.3177397911378	100.036345429199	88.9120377541091	268.614098011714	309.602299859366	331.594728780441
Frmd3	0	0	0	0	0	0
Gm11760	287.649579717098	237.586320394348	250.306714981677	276.226643299495	323.063269418469	340.235633764947
Gm11405	0	0	0	0	0	0
Kdm4c	1205.70002407394	1182.16027435082	1194.5138985226	1124.48168965227	1148.989901652	1242.13009152282
A230083N12Rik	391.315499680078	452.087330305035	369.178243718149	373.014719101287	470.17243674295	381.279932441354
Gm26379	0	0	0	0	0	0
Gm26379.1	305.394196647698	264.519182625286	264.803242876368	320.8144085565	311.525295510667	304.591900703858
Gm11254	918.050444356843	907.060324420527	830.167830769344	1110.3441055464	890.34698655209	1103.87561177072
Gm11258	3.73570882749478	6.73321555773456	9.66435192979446	5.43753234841526	8.65348043085185	11.8812443536966
Gm11253	0	0.961887936819223	0	0	0	0
Gm11257	369.835173921983	323.194346771259	375.943290069005	376.277238510336	346.139217234074	413.683326133253
Gm12912	0	0	0	0	0	0
Tmem261	765.82030963643	909.945988230985	721.927089155646	971.143277426965	847.079584397831	925.656946465269
Gm22864	0	0	0	0	0	0
Gm11255	4.66963603436848	2.88566381045767	1.93287038595889	1.08750646968305	0	0
Gm11259	81.2516669980115	98.1125695555607	97.6099544909241	71.7754269990814	107.687756472823	65.8869005068628
Gm11256	299.790633406456	240.471984204806	266.736113262327	294.714253284107	251.912430320354	270.028280765831
Gm11241	0	0	0	0	0	0
Ptprd	0	0	0	0	0	0
Gm11252	0	0.961887936819223	0	1.08750646968305	0	0
Gm45260	0	0	0	0	0	0
Gm11242	0	0	3.86574077191779	0	0	1.08011312306332
Gm11243	0.933927206873696	0.961887936819223	0	0	0	0
Gm11244	267.103181165877	238.548208331167	257.071761332533	243.601449209003	269.219391182058	240.865226443121
Gm11245	0.933927206873696	5.77132762091534	4.83217596489723	68.5129075900322	59.6128651903127	46.444864291723
Gm11246	1.86785441374739	2.88566381045767	0.966435192979446	0	0.961497825650205	3.24033936918997
Gm23159	0	0	0	0	0	0
B230208B08Rik	0	0	0	0	0	0
Gm11260	0	0	0	0	0	0
Gm11261	0	0	0	0	0	0
Gm22262	132.617663376065	177.949268311556	140.13310298202	164.213476922141	172.108110791387	187.939683413018
Gm11262	97.1284295148643	97.1506816187415	72.4826394734585	82.6504916959119	95.1882847393703	69.1272398760528
Gm25836	56.0356324124217	78.8748108191762	68.6168987015407	59.8128558325678	40.3829086773086	75.6079186144327
Gm11263	792.904198635768	795.481323749497	836.9328771202	809.10481344419	788.428217033168	922.416607096079
Gm11409	496.849274056806	507.876830640549	507.378476314209	524.178118387231	531.708297584564	467.688982286419
Gm11407	0	0	0	0	0	0
Gm11408	0	0	0	0	0	0
Gm11410	268.971035579624	254.900303257094	270.601854034245	256.6515268452	284.603356392461	311.072579442237
Gm11406	0	0	0	0	0	0
Tyrp1	0	0.961887936819223	0	0	0	0
Lurap1l	3.73570882749478	3.84755174727689	0.966435192979446	0	4.80748912825103	1.08011312306332
Gm27452	5018.92480973924	4912.36169333577	5008.06717001949	4771.97838896923	4820.95009781013	5135.93790016611
Mpdz	15.8767625168528	19.2377587363844	21.2615742455478	35.8877134995407	68.2663456211646	51.8454299070396
Gm25803	0	0	0	0	0	0
Gm11765	0	0	0	0	0	0
Gm11411	2797.11198458672	2800.05578408076	2846.15164332447	2730.72874537414	2872.95550304281	2771.57027378049
Gm11412	8.40534486186326	21.1615346100229	8.69791673681502	10.8750646968305	18.2684586873539	10.8011312306332
n-R5s187	5617.57214934528	5808.84125045129	5849.83222310459	8392.28742654411	8139.07909412899	8256.38471269605
Gm12914	0	0	0	0	0	0
Gm11264	0	0	0	0	0	0
Gm22402	0	0	0	0	0	0
Gm5860	381.042300404468	353.012872812655	455.190975893319	529.615650735646	493.248384558555	518.454299070396
Nfib	0	0.961887936819223	0	0	0	0
n-R5s188	218.538966408445	164.482837196087	233.877316701026	282.751682117593	185.56908035049	218.182850858792
Gm11266	1885.59903067799	1716.96996722231	1727.01968985427	1510.54648638976	1552.81898842508	1693.61737696329
Gm11267	0	0	0	0	0	0
Gm11268	6088.27146160962	5637.62519769746	6048.91787285835	4644.74013201631	4528.65475881247	5253.67023058001
Gm11269	197.992567857223	144.283190522883	178.790510701198	126.150750483234	105.764760821523	145.815271613549
Zdhhc21	10891.459086561	10817.391737469	11927.7431517523	10258.4485285202	9735.16548470833	10439.293334407
Cer1	0	0	0	0	0	0
Frem1	3.73570882749478	3.84755174727689	2.89930557893834	15.2250905755627	9.61497825650206	7.56079186144327
Gm24884	0	0	0	0	0	0
Gm11248	0	0	0	0	0	0
Gm11185	718.190022085872	878.20368631595	787.644682278249	1378.95820355811	1420.13228848535	1368.50332692123
Ttc39b	0	0	0	0	0	0
Gm23412	1257.99994765887	1239.87355055998	1293.0902882065	1184.29454548484	1192.25730380625	1276.69371146085
Gm11413	807.847033945747	745.463151034897	836.9328771202	743.854425263207	728.815351842856	748.518394282884
Gm11184	0	0	0	0	0	0
Snapc3	0	0	0	0	0	0
Psip1	0	0	0	0	0	0
Gm11414	37.3570882749478	18.2758707995652	23.1944446315067	26.1001552723932	30.7679304208066	29.1630543227098
Gm10154	776.093508912041	858.004039642747	698.73264452414	802.579774626092	859.579056131284	696.672964375844
Ccdc171	1.86785441374739	0	0	0	0	0
Gm25899	320.337031957678	351.089096939016	319.890048876197	382.802277328434	361.523182444477	297.031108842414
Gm27046	202.662203891592	196.225139111121	223.246529578252	241.426436269637	237.489962935601	259.227149535198
Cbx3-ps3	0	2.88566381045767	5.79861115787668	4.3500258787322	0	0
Gm26968	806.913106738873	858.004039642747	842.731488278077	454.577704327515	463.441951963399	465.528756040293
Gm11415	3104.37403564816	3361.79833918318	2892.54053258748	2198.93808169913	2434.51249454632	2465.89825995357
6030471H07Rik	12.141053689358	17.313982862746	15.4629630876711	10.8750646968305	10.5764760821523	0
Gm12416	13.0749808962317	6.73321555773456	5.79861115787668	10.8750646968305	20.1914543386543	16.2016968459499
Gm12414	315.667395923309	295.299596603501	239.675927858903	306.67682445062	254.796923797304	312.152692565301
Bnc2	0	0	0	0	0	0
Gm12421	25.2160345855898	14.4283190522883	12.5636575087328	32.6251940904915	22.1144499899547	15.1215837228865
Gm12420	0	1.92377587363845	0.966435192979446	0	0	0
Gm12415	300.72456061333	243.357648015263	287.997687507875	384.9772902678	352.869702013625	409.362873641
Cntln	0.933927206873696	0	0	0	0	0
Gm12418	178.380096512876	130.816759407414	167.193288385444	123.975737543868	123.071721683226	170.657873444005
Gm12419	20.5463985512213	24.0471984204806	26.0937502104451	11.9625711665136	8.65348043085185	23.7624887073931
Gm12417	0	0	0	0	0	0
