gene_id	gene_name	baseMean	log2FC_time	log2FC_time.1	log2FC_T_vs_U	pval_T_vs_U
uc021ygh.2-x0-0	uc021ygh.2-x0-0	3228.35348575186	-0.00822369010301003	0.000852436510618361	-0.0180871545164119	0.000852436510618361
uc003jik.2-x0-0	uc003jik.2-x0-0	5.11916201959814	-0.00820559535748324	0.850429583803033	1.49280377755007	0.850429583803033
uc011ctd.2-x0-0	uc011ctd.2-x0-0	1160.61654858422	-0.00814884363932711	2.0114011875892e-10	0.026801607205389	2.0114011875892e-10
DAC.22.2-x2-0	DAC.22.2-x2-0	0.366776459041644	-0.00805455462451843	0.93501072531606	-0.746710305702018	0.93501072531606
uc010jfa.3-x0-0	uc010jfa.3-x0-0	36.7038948125138	-0.00802330467178189	0.0731816256406127	-0.0166530291410734	0.0731816256406127
uc031sim.1-x0-0	uc031sim.1-x0-0	25.5975237149572	-0.00802104884469216	0.428911583897224	-0.0909045544466067	0.428911583897224
uc003lqr.3-x0-0	uc003lqr.3-x0-0	24.2728942173631	-0.00794123454352237	0.0839829676470795	0.979079395878728	0.0839829676470795
uc010jcf.2-x0-0	uc010jcf.2-x0-0	48.1693638055125	-0.0079163788379191	0.931535942665106	0.346484991502771	0.931535942665106
uc010ize.1-x0-0	uc010ize.1-x0-0	712.44391446251	-0.00791007152776393	4.2438278110513e-13	0.00242094059931348	4.2438278110513e-13
uc003jxn.3-x0-0	uc003jxn.3-x0-0	34.8351124442499	-0.00787974892815354	0.766829804965762	2.07852521567838	0.766829804965762
uc003jdt.3-x0-0	uc003jdt.3-x0-0	2808.72436555912	-0.00787355430014799	1.21526037175134e-19	0.242550438913428	1.21526037175134e-19
uc011deo.2-x0-0	uc011deo.2-x0-0	3754.81819788433	-0.0077869812435141	8.46536478435163e-22	0.0520330540291402	8.46536478435163e-22
uc003mdh.4-x0-0	uc003mdh.4-x0-0	1906.67932358886	-0.00775749244647047	4.1556375501925e-21	0.160835013423315	4.1556375501925e-21
uc003lds.3-x0-0	uc003lds.3-x0-0	176.223170581495	-0.00760173506781418	0.114182276814217	-0.17530132562254	0.114182276814217
uc011cmd.2-x0-0	uc011cmd.2-x0-0	86.9625574736506	-0.00758873014391146	0.130253066609995	0.514828194724554	0.130253066609995
DAC+SB.72.1-x1-0	DAC+SB.72.1-x1-0	2.87132998272521	-0.00756003328705972	0.953147234155752	0.678007856348315	0.953147234155752
uc011cyw.2-x0-0	uc011cyw.2-x0-0	5919.14630977344	-0.00754566828801051	0.0237395805123467	0.289660848281242	0.0237395805123467
uc021xzh.1-x0-0	uc021xzh.1-x0-0	98.503257179572	-0.00753883769683643	0.14696390889718	0.30993725077328	0.14696390889718
uc011crn.1-x0-0	uc011crn.1-x0-0	48.9445480765392	-0.00750751919024671	0.46947808874956	0.249351579638677	0.46947808874956
uc011cqq.1-x0-0	uc011cqq.1-x0-0	264.864315447469	-0.00749139248450855	0.0608883321672758	0.406919795305	0.0608883321672758
uc003knz.3-x0-0	uc003knz.3-x0-0	58.1070475968497	-0.00746964072982408	0.180653237369673	0.20733474691315	0.180653237369673
uc003lmg.4-x0-0	uc003lmg.4-x0-0	248.890002923438	-0.00746383288373479	0.451589563738075	0.23187275698542	0.451589563738075
uc003mkg.5-x0-0	uc003mkg.5-x0-0	3875.75702129128	-0.00739711852524784	1.16770313927592e-06	0.172223280754077	1.16770313927592e-06
uc003jtm.3-x0-0	uc003jtm.3-x0-0	614.281198096436	-0.00733062475548933	0.232011501516612	0.231049893918094	0.232011501516612
uc010ium.1-x0-0	uc010ium.1-x0-0	274.700833088639	-0.00731727155930299	0.120276258981344	0.517456105160424	0.120276258981344
uc011dgw.1-x0-0	uc011dgw.1-x0-0	21.2589141836809	-0.00728050192863403	0.436532827815697	0.696174992164037	0.436532827815697
uc010iux.3-x0-0	uc010iux.3-x0-0	752.324459899092	-0.00715165359377979	5.83501032389553e-11	0.129669559150098	5.83501032389553e-11
uc010jgq.1-x0-0	uc010jgq.1-x0-0	0.186011153680274	-0.00714674908511757	0.990243273080899	0.517230669069639	0.990243273080899
uc011csz.1-x0-0	uc011csz.1-x0-0	251.846274523324	-0.00714228089667172	0.578559060122262	1.02647808673497	0.578559060122262
uc011dbt.2-x0-0	uc011dbt.2-x0-0	1777.6410199602	-0.00713911207531467	0.156931871729263	0.246165214792234	0.156931871729263
uc003kmo.1-x0-0	uc003kmo.1-x0-0	2.48445427607777	-0.00706146772855258	0.293735417315773	1.96141737398601	0.293735417315773
DAC+SB.727.6-x1-0	DAC+SB.727.6-x1-0	8.92236840635963	-0.00695484279141869	0.090846193212445	1.74351318239899	0.090846193212445
uc011dfk.1-x0-0	uc011dfk.1-x0-0	199.053248217777	-0.00694708943353549	0.00877073895624562	0.081157791392031	0.00877073895624562
uc003mix.3-x0-0	uc003mix.3-x0-0	4899.2114872435	-0.00694627842091287	9.33277290996356e-22	0.0405524306412647	9.33277290996356e-22
uc011dbr.1-x0-0	uc011dbr.1-x0-0	4486.88218608026	-0.00691656066787854	9.10941143411895e-13	0.0984531093220718	9.10941143411895e-13
uc021yhw.1-x0-0	uc021yhw.1-x0-0	125.238536438438	-0.00690136701336207	0.00121858367343353	0.368672396597359	0.00121858367343353
uc003lpp.1-x0-0	uc003lpp.1-x0-0	0.143488365039822	-0.00680154187947367	0.989300575774687	1.39558901500077	0.989300575774687
uc003luf.3-x0-0	uc003luf.3-x0-0	0.143488365039822	-0.00680154187947367	0.989300575774687	1.39558901500077	0.989300575774687
DAC+SB.745.3-x1-0	DAC+SB.745.3-x1-0	0.143488365039822	-0.00680154187947361	0.989300575774688	1.39558901500077	0.989300575774688
uc010ith.1-x0-0	uc010ith.1-x0-0	55.6447065976843	-0.00678642970705149	0.411842049957263	0.103102091261111	0.411842049957263
uc011cqi.2-x0-0	uc011cqi.2-x0-0	2549.90579946798	-0.00676639957563638	1.48211877527916e-05	0.0553355329026787	1.48211877527916e-05
uc010ivm.1-x0-0	uc010ivm.1-x0-0	224.876996075724	-0.00648888806626956	0.0116901730557581	0.357665722576203	0.0116901730557581
uc010iyv.1-x0-0	uc010iyv.1-x0-0	240.924614220769	-0.00643787785841751	3.77983381063456e-15	-0.0856006116903107	3.77983381063456e-15
uc010itd.1-x0-0	uc010itd.1-x0-0	29.4513315797438	-0.00628304724879367	0.520001280513313	0.141164606850547	0.520001280513313
DAC+SB.147.4-x1-0	DAC+SB.147.4-x1-0	2.00394034415252	-0.00621683150779849	0.482079882069879	0.996499454329374	0.482079882069879
uc010jcp.3-x0-0	uc010jcp.3-x0-0	0.314608088108589	-0.00620798335617121	0.939137902198462	-0.244753830463154	0.939137902198462
DAC+SB.46.1-x1-0	DAC+SB.46.1-x1-0	0.553453833437016	-0.00615128528824511	0.643804331557239	-0.495466129490641	0.643804331557239
uc011clv.1-x0-0	uc011clv.1-x0-0	1847.99941028618	-0.00613994363690726	0.000243999237059785	0.20445641295188	0.000243999237059785
uc011crm.2-x0-0	uc011crm.2-x0-0	267.879048806273	-0.00611541276428343	1	-5.26581560111918	1
uc021yim.1-x0-0	uc021yim.1-x0-0	93.1436467149909	-0.00610493072896711	0.895093111041757	0.101608767952457	0.895093111041757
uc003mbz.4-x0-0	uc003mbz.4-x0-0	45.4315868203929	-0.00605928065181453	0.28759299153913	0.196116011693306	0.28759299153913
uc011dda.2-x0-0	uc011dda.2-x0-0	231.818589395633	-0.00604596624458896	0.697146410769622	0.452918317923422	0.697146410769622
uc031slp.1-x0-0	uc031slp.1-x0-0	20.7095147949977	-0.00604416627231295	0.954112569877564	0.516666023869393	0.954112569877564
uc010jfj.3-x0-0	uc010jfj.3-x0-0	81.227880134434	-0.00604329541264391	0.50829649756313	0.401847372790765	0.50829649756313
DAC+SB.671.1-x1-0	DAC+SB.671.1-x1-0	15.997193296192	-0.00597288230019753	0.725783673551005	0.0691963516501348	0.725783673551005
uc011csd.2-x0-0	uc011csd.2-x0-0	644.31216648669	-0.00590946992044403	0.000940830578067971	0.000273954024970814	0.000940830578067971
uc003kse.1-x0-0	uc003kse.1-x0-0	29.62253773553	-0.00583236407782794	0.59439653625866	1.04270316615631	0.59439653625866
uc003jgv.2-x0-0	uc003jgv.2-x0-0	0.275086062751093	-0.0058254842282782	0.970358180551159	0.910921711566202	0.970358180551159
uc003jzv.2-x0-0	uc003jzv.2-x0-0	10.2240901980117	-0.00579822872581992	0.691013656791169	1.19437614826651	0.691013656791169
uc011dca.2-x0-0	uc011dca.2-x0-0	1076.93529797946	-0.00578322748457829	4.71884650575853e-17	-0.0403537722878512	4.71884650575853e-17
uc011dhk.1-x0-0	uc011dhk.1-x0-0	1252.10113317923	-0.00576884544665861	1.63490698004145e-14	0.0789057830169606	1.63490698004145e-14
uc003ltt.1-x0-0	uc003ltt.1-x0-0	50.2837259490685	-0.00570367698350169	0.5993499177228	0.442245708780783	0.5993499177228
DAC+SB.725.4-x1-0	DAC+SB.725.4-x1-0	4.07558506806832	-0.00568816552448182	0.966810348564052	0.502560235921899	0.966810348564052
uc003mnj.1-x0-0	uc003mnj.1-x0-0	23599.8551233522	-0.00559835812569774	0.0183771335383271	0.0595488443396683	0.0183771335383271
uc010jbj.3-x0-0	uc010jbj.3-x0-0	21.2230114084546	-0.00558392861695051	0.451865825729604	-0.218488840705839	0.451865825729604
uc003jcg.3-x0-0	uc003jcg.3-x0-0	1723.31670677932	-0.00552100108447227	0.10786253123552	0.358719443534807	0.10786253123552
uc003lle.1-x0-0	uc003lle.1-x0-0	799.279380597067	-0.00550098349738595	0.000339826047654979	0.107418807345585	0.000339826047654979
uc010jhz.3-x0-0	uc010jhz.3-x0-0	7888.9540670144	-0.00546106033294765	1.84735138521305e-31	0.0459004945539687	1.84735138521305e-31
uc011czq.3-x0-0	uc011czq.3-x0-0	387.527333192032	-0.00545655466017757	2.11465543997944e-07	0.0728850849092175	2.11465543997944e-07
uc003jsk.2-x0-0	uc003jsk.2-x0-0	219.693927580644	-0.00527133066544832	0.00390862567374278	0.227159561240436	0.00390862567374278
uc003jhi.2-x0-0	uc003jhi.2-x0-0	695.139388293992	-0.00526442695437218	0.0021996058628085	0.0717217052255744	0.0021996058628085
uc011ddu.2-x0-0	uc011ddu.2-x0-0	334.455114487185	-0.0052467199277549	9.06513436666815e-10	-0.00853344177214423	9.06513436666815e-10
uc003jyr.1-x0-0	uc003jyr.1-x0-0	24.3656955342485	-0.00520821981711134	0.833885555203408	0.336571803251985	0.833885555203408
uc021yji.1-x0-0	uc021yji.1-x0-0	46.4971013127903	-0.00519692088615977	0.913660161843315	0.299076552364104	0.913660161843315
uc021xyh.1-x0-0	uc021xyh.1-x0-0	1.87176080963138	-0.00516700276266997	0.577465461318107	1.68591086575932	0.577465461318107
uc003joi.1-x0-0	uc003joi.1-x0-0	74.2454527372543	-0.0051650004656246	0.0209316107532515	-0.0188561352367611	0.0209316107532515
uc011cst.2-x0-0	uc011cst.2-x0-0	1419.86312284428	-0.00515457367650781	0.122482499284777	0.211225332439197	0.122482499284777
uc003jaq.4-x0-0	uc003jaq.4-x0-0	176.227902833884	-0.00514869086594917	0.182653337344969	-0.046003724824351	0.182653337344969
uc011crv.1-x0-0	uc011crv.1-x0-0	151.052472060714	-0.00513513381867411	0.361216427760058	0.497641846879747	0.361216427760058
uc011cmq.2-x0-0	uc011cmq.2-x0-0	8521.9536795225	-0.00511729331036952	3.46833526605309e-60	-0.0961901842592063	3.46833526605309e-60
uc031smc.1-x0-0	uc031smc.1-x0-0	1.42554948190772	-0.00507030178657315	0.977618069638122	0.380525979385898	0.977618069638122
uc010isw.1-x0-0	uc010isw.1-x0-0	133.265646757724	-0.00502220389109692	1.51343717315864e-05	0.141223738389291	1.51343717315864e-05
uc031ska.1-x0-0	uc031ska.1-x0-0	650.331460244913	-0.00490869123014876	0.231042166372197	0.0154895697178766	0.231042166372197
uc011cre.2-x0-0	uc011cre.2-x0-0	232.360415500895	-0.004849761310961	0.000935817819549372	-0.00811959044298855	0.000935817819549372
uc021ybr.1-x0-0	uc021ybr.1-x0-0	12.1818763101006	-0.00481657913193989	0.684168845008697	1.43899570615433	0.684168845008697
uc011dhl.2-x0-0	uc011dhl.2-x0-0	604.06196283633	-0.00478069365026846	0.10141121046812	0.225931063032363	0.10141121046812
uc003koh.1-x0-0	uc003koh.1-x0-0	176.509644134985	-0.00468115690932533	9.32198326459357e-06	-0.205414627496764	9.32198326459357e-06
DAC+SB.44.1-x1-0	DAC+SB.44.1-x1-0	0.631751554869539	-0.00458031415765741	0.982830725488119	0.155546330893915	0.982830725488119
uc011cqk.2-x0-0	uc011cqk.2-x0-0	344.018798368325	-0.00456782169632108	1.22771346827485e-05	-0.198234411304726	1.22771346827485e-05
DAC+SB.123.6-x1-0	DAC+SB.123.6-x1-0	0.371607123411128	-0.0045632466675124	0.966458747812873	-0.770502892797197	0.966458747812873
uc003lcm.1-x0-0	uc003lcm.1-x0-0	162.644036636027	-0.00448301275330119	0.110189063537956	0.154965499278131	0.110189063537956
uc003mhv.3-x0-0	uc003mhv.3-x0-0	206.698597861057	-0.00447100846463042	0.301015746303223	0.49835678139501	0.301015746303223
DAC+SB.818.1-x1-0	DAC+SB.818.1-x1-0	0.286633583116907	-0.004417123966835	0.884790393999289	-1.46725293764805	0.884790393999289
uc003ldy.3-x0-0	uc003ldy.3-x0-0	443.511494556752	-0.00439375023397055	0.595350266506599	0.260610695264285	0.595350266506599
uc011dbg.2-x0-0	uc011dbg.2-x0-0	948.60139412847	-0.00434722641114726	4.30182147275919e-06	0.169081069692442	4.30182147275919e-06
uc003mcv.3-x0-0	uc003mcv.3-x0-0	0.197731856771618	-0.00431789445775452	0.954501200819123	1.52598232283583	0.954501200819123
uc003mkq.3-x0-0	uc003mkq.3-x0-0	359.625277567786	-0.0042735191001153	0.352762046625326	0.176514412740685	0.352762046625326
uc003lyo.2-x0-0	uc003lyo.2-x0-0	10.0953441695898	-0.00425091853526821	0.915722045757856	-0.124602968168148	0.915722045757856
uc003kuj.4-x0-0	uc003kuj.4-x0-0	378.07601392183	-0.00423952731685609	0.231485022887684	0.085013878849885	0.231485022887684
uc003lmh.4-x0-0	uc003lmh.4-x0-0	449.882937889483	-0.00423007540761346	0.457682201555175	-0.131523369250472	0.457682201555175
uc003kbr.1-x0-0	uc003kbr.1-x0-0	631.558180764739	-0.00419220430575306	5.80461850812798e-10	-0.126996121703554	5.80461850812798e-10
uc003kfw.1-x0-0	uc003kfw.1-x0-0	262.856025542724	-0.00416426710676137	0.733400763972619	0.154565501171869	0.733400763972619
uc010iwl.1-x0-0	uc010iwl.1-x0-0	1197.4027428766	-0.0041139545703869	4.67292032813288e-20	0.0428715183458519	4.67292032813288e-20
uc003ktv.3-x0-0	uc003ktv.3-x0-0	3.57681543514419	-0.00406924265504357	0.989732479289627	0.379355423022923	0.989732479289627
uc003kay.1-x0-0	uc003kay.1-x0-0	350.299450688697	-0.00405303933471276	0.758945389363023	0.482210320775486	0.758945389363023
uc003kie.3-x0-0	uc003kie.3-x0-0	110.592739962915	-0.00403569761114077	0.327692757536374	-0.103634205271625	0.327692757536374
uc010jie.1-x0-0	uc010jie.1-x0-0	578.392524528841	-0.00403272131765054	0.673619349097037	0.0865363100468482	0.673619349097037
uc003jbb.1-x0-0	uc003jbb.1-x0-0	34.9362150812852	-0.00403226819907113	0.856246380586612	0.191382115573058	0.856246380586612
uc031slu.1-x0-0	uc031slu.1-x0-0	676.789814636585	-0.00396268053114569	0.0991093596677293	0.142657615671955	0.0991093596677293
uc003lzm.4-x0-0	uc003lzm.4-x0-0	633.665524159909	-0.00393664835721778	0.0988422421851799	-0.164326449289014	0.0988422421851799
uc011dfo.1-x0-0	uc011dfo.1-x0-0	259.158955663074	-0.0039175506191261	0.773145170642324	0.0950464402797653	0.773145170642324
uc021ybt.1-x0-0	uc021ybt.1-x0-0	3.40731326296479	-0.00390278327472392	0.410935268561264	-4.88019827188444	0.410935268561264
DAC+SB.778.7-x1-0	DAC+SB.778.7-x1-0	0.486931684209102	-0.00388036665635182	0.938069807462159	0.0456049378962359	0.938069807462159
uc003jus.3-x0-0	uc003jus.3-x0-0	19.5918078549236	-0.00382946597654596	0.908595877966741	0.19649715848715	0.908595877966741
uc010iwq.3-x0-0	uc010iwq.3-x0-0	827.668771641631	-0.00377189539657534	0.136004893776777	0.0871343862736555	0.136004893776777
uc011czj.1-x0-0	uc011czj.1-x0-0	23.6987249945581	-0.00376555093799774	0.976286790805774	0.295513886695438	0.976286790805774
uc011del.2-x0-0	uc011del.2-x0-0	1730.65741561951	-0.00375993927838067	0.00309621287144017	-0.0800647585174536	0.00309621287144017
uc003kcg.4-x0-0	uc003kcg.4-x0-0	4087.25551289206	-0.00371980611443385	3.27195023173972e-18	-0.0828314759091538	3.27195023173972e-18
uc003lxh.2-x0-0	uc003lxh.2-x0-0	1184.20772122732	-0.00368056841082406	0.407064299192661	0.315619915996364	0.407064299192661
uc003ldw.3-x0-0	uc003ldw.3-x0-0	15411.0227050046	-0.00365068410092966	0.402298779201618	0.202334227443876	0.402298779201618
uc003mby.4-x0-0	uc003mby.4-x0-0	364.510088055848	-0.00365023699129681	0.416775694660611	-0.123617816015759	0.416775694660611
uc010jbq.1-x0-0	uc010jbq.1-x0-0	40.3547163301036	-0.00363187753219588	0.421405090611888	0.355145847416742	0.421405090611888
uc011cpo.2-x0-0	uc011cpo.2-x0-0	1661.48410476884	-0.00359954754675777	3.53723104306855e-24	-0.112658534908701	3.53723104306855e-24
DAC+SB.110.1-x1-0	DAC+SB.110.1-x1-0	5.29516747064511	-0.00359737649497437	0.686918797559881	3.16116047554334	0.686918797559881
uc021yeq.1-x0-0	uc021yeq.1-x0-0	4665.65978030265	-0.00357812339868166	0.0136201926744961	0.177418676895599	0.0136201926744961
uc011cpp.2-x0-0	uc011cpp.2-x0-0	50.1577771066778	-0.00351693108910079	0.704971343774696	-0.656154265423163	0.704971343774696
uc003keu.1-x0-0	uc003keu.1-x0-0	138.689352529496	-0.0034973238781448	0.313199573680467	0.100671876301224	0.313199573680467
DAC+SB.773.1-x1-0	DAC+SB.773.1-x1-0	3.09705905494029	-0.00343422129922979	0.564945921346373	0.970637991403135	0.564945921346373
DAC+SB.718.1-x1-0	DAC+SB.718.1-x1-0	376.498061823661	-0.00341750761222896	0.354398987191208	0.219166185441583	0.354398987191208
uc011czl.1-x0-0	uc011czl.1-x0-0	105.779305024284	-0.00335981275110003	0.850533427754152	0.149376423296786	0.850533427754152
uc011coy.1-x0-0	uc011coy.1-x0-0	8.16769581667517	-0.00335546939677282	0.0126204573606149	6.70592798550529	0.0126204573606149
uc010iva.1-x0-0	uc010iva.1-x0-0	805.529923620605	-0.00333591475465609	0.00186428430839759	0.0607217274653167	0.00186428430839759
uc003mlj.3-x0-0	uc003mlj.3-x0-0	923.591735884263	-0.0033073174450771	0.804393597357079	0.181257472108789	0.804393597357079
DAC+SB.777.1-x1-0	DAC+SB.777.1-x1-0	8.59781600791738	-0.00329621292863995	0.0188356599425365	4.24217422095479	0.0188356599425365
uc003jke.4-x0-0	uc003jke.4-x0-0	478.727924405322	-0.0032293786129634	5.13413050540688e-16	-0.137474564721175	5.13413050540688e-16
uc003las.1-x0-0	uc003las.1-x0-0	2722.81746140417	-0.00321765345998222	0.249664375072966	-0.0133978748973988	0.249664375072966
uc003kes.3-x0-0	uc003kes.3-x0-0	133.557729153438	-0.00307488992228876	0.356719473746964	0.0818444045842838	0.356719473746964
uc010ixb.3-x0-0	uc010ixb.3-x0-0	2197.99648459386	-0.00304238506987381	8.53210789164094e-05	0.139611254568188	8.53210789164094e-05
uc003klc.3-x0-0	uc003klc.3-x0-0	51.319248123603	-0.00302453159032507	0.65432495820368	0.275136158720266	0.65432495820368
uc003lgu.3-x0-0	uc003lgu.3-x0-0	1115.97546695404	-0.0029990801453264	1.11530963374011e-14	-0.101373871781499	1.11530963374011e-14
uc010ixc.3-x0-0	uc010ixc.3-x0-0	603.369149961668	-0.00291584476535556	0.0374376406156878	0.0686400074212525	0.0374376406156878
uc003mnb.1-x0-0	uc003mnb.1-x0-0	8.36567977815852	-0.00282162064379174	0.707218354497804	1.13159571048884	0.707218354497804
uc003max.2-x0-0	uc003max.2-x0-0	50.4994145921298	-0.0027915078625084	0.993836469369375	0.0642103867710847	0.993836469369375
uc010jex.4-x0-0	uc010jex.4-x0-0	2206.33787275367	-0.00273730576624775	1.14170538088033e-15	-0.112706404699833	1.14170538088033e-15
uc003kbo.3-x0-0	uc003kbo.3-x0-0	1683.07871991849	-0.00269178662284759	0.91930732946426	0.0897614033276184	0.91930732946426
DAC+SB.88.1-x1-0	DAC+SB.88.1-x1-0	53.6978512985109	-0.00266804055317586	0.473249348991028	0.616224876464103	0.473249348991028
uc003mgg.1-x0-0	uc003mgg.1-x0-0	33.860157131467	-0.00265565404989858	0.156845339666182	0.626751143182331	0.156845339666182
uc003kzv.1-x0-0	uc003kzv.1-x0-0	2827.28859177598	-0.00262769694823115	0.939091506563469	0.141626670109968	0.939091506563469
uc003kcc.4-x0-0	uc003kcc.4-x0-0	87.6528577225136	-0.00261586138866863	0.0377974711246423	0.0724029643209235	0.0377974711246423
uc021xzo.1-x0-0	uc021xzo.1-x0-0	181.921744567476	-0.00257971810845132	0.89978827238718	0.255453341870726	0.89978827238718
uc003jzj.3-x0-0	uc003jzj.3-x0-0	5.5348905586672	-0.0025775208000173	0.99465485759528	-0.419435117795921	0.99465485759528
uc010jce.2-x0-0	uc010jce.2-x0-0	236.644756857943	-0.0025191665488774	0.351035964698086	0.0318181803635728	0.351035964698086
uc003jvt.4-x0-0	uc003jvt.4-x0-0	149.013769999556	-0.00249037049063061	0.036396491379233	-0.141908987674748	0.036396491379233
uc010jkx.1-x0-0	uc010jkx.1-x0-0	101.828047193136	-0.00246513295175175	0.683792890834226	0.134137299882549	0.683792890834226
uc011cpz.2-x0-0	uc011cpz.2-x0-0	2538.08666041097	-0.00243859108321812	0.0363492345290558	0.080446895336403	0.0363492345290558
uc010iza.3-x0-0	uc010iza.3-x0-0	268.321157910335	-0.00242237858155595	1.11624144065832e-07	-0.291109296837388	1.11624144065832e-07
uc003jcl.3-x0-0	uc003jcl.3-x0-0	366.559792598745	-0.00240382239300061	0.314817184201242	-0.169724877062619	0.314817184201242
uc003mhz.3-x0-0	uc003mhz.3-x0-0	63.6615917894009	-0.00239269974987421	0.580254033628104	-0.0873183719848795	0.580254033628104
uc003jyk.3-x0-0	uc003jyk.3-x0-0	17.4182514741547	-0.00235486620318336	0.847889621810383	-0.120741490448214	0.847889621810383
uc003mdb.1-x0-0	uc003mdb.1-x0-0	474.36404724081	-0.00234067137124212	0.0848868066736282	0.0474806326585551	0.0848868066736282
DAC+SB.729.1-x1-0	DAC+SB.729.1-x1-0	13.9575201332703	-0.00229841812181268	0.286997647926392	1.17678864207154	0.286997647926392
uc011dgq.2-x0-0	uc011dgq.2-x0-0	15684.2619568782	-0.00226918594777213	2.12663841408265e-06	-0.000580059500319828	2.12663841408265e-06
uc003keb.3-x0-0	uc003keb.3-x0-0	137.179638462631	-0.00224652655490603	0.641101411131708	-0.00273135515383312	0.641101411131708
uc010jas.3-x0-0	uc010jas.3-x0-0	43.4499602670994	-0.00222530841964133	0.438649199972739	-0.232046516025524	0.438649199972739
uc010jkt.2-x0-0	uc010jkt.2-x0-0	544.611574538302	-0.00217386566725179	4.84215084202259e-06	-0.530329111524093	4.84215084202259e-06
uc003lie.1-x0-0	uc003lie.1-x0-0	0.18895526302046	-0.00212710237410317	0.93233614828653	0.387936590425104	0.93233614828653
uc011cxz.1-x0-0	uc011cxz.1-x0-0	971.251631873593	-0.00211932917677482	0.00121572975696902	-0.106977004499018	0.00121572975696902
uc003let.2-x0-0	uc003let.2-x0-0	229.832647403904	-0.00208891194090734	0.519225019876397	0.121540870769316	0.519225019876397
uc011cny.1-x0-0	uc011cny.1-x0-0	2159.20826877889	-0.00207349189341766	0.654774725649695	0.255077659206759	0.654774725649695
uc010jjj.3-x0-0	uc010jjj.3-x0-0	1261.33205896912	-0.00202723762222983	0.811555696892368	0.304422766591355	0.811555696892368
uc003kiy.1-x0-0	uc003kiy.1-x0-0	194.239973085571	-0.00198572416580396	0.883653257790515	0.0702702638977672	0.883653257790515
uc010jbf.2-x0-0	uc010jbf.2-x0-0	1092.49051576827	-0.00187419240723967	0.369424996148256	0.0384902703853272	0.369424996148256
uc003miq.3-x0-0	uc003miq.3-x0-0	50.2613465150896	-0.00181621873215098	0.658818575598582	0.620990707687537	0.658818575598582
uc003kpk.3-x0-0	uc003kpk.3-x0-0	152.901388468308	-0.00180804259095618	0.0451054710883736	-0.178454866064441	0.0451054710883736
uc003kmu.3-x0-0	uc003kmu.3-x0-0	650.361215993175	-0.00179306823394092	0.693936417450201	0.1200544255828	0.693936417450201
uc003kzu.3-x0-0	uc003kzu.3-x0-0	297.311704597131	-0.00174398116057343	0.608313751134721	0.0341584586651634	0.608313751134721
uc021yix.1-x0-0	uc021yix.1-x0-0	55.4649423356848	-0.00172581489181782	0.933478312012041	0.328989833749837	0.933478312012041
DAC+SB.140.1-x1-0	DAC+SB.140.1-x1-0	0.251305650176259	-0.00172361635078295	0.916998243922276	-1.45303700715105	0.916998243922276
uc003jht.2-x0-0	uc003jht.2-x0-0	8687.13335987332	-0.00170166682715246	5.41873756846609e-05	-0.00460511455700023	5.41873756846609e-05
uc003jve.3-x0-0	uc003jve.3-x0-0	564.033737328592	-0.00168774900253605	0.326262891826902	0.0520376701127411	0.326262891826902
uc011czu.2-x0-0	uc011czu.2-x0-0	456.157797051641	-0.0016706690479678	0.0202303421243628	0.0403210663670037	0.0202303421243628
uc021yin.1-x0-0	uc021yin.1-x0-0	558.594949182756	-0.00166830616947947	0.470381236604938	0.35810254507771	0.470381236604938
uc003jim.3-x0-0	uc003jim.3-x0-0	32.3868390206592	-0.00166813648251479	0.969634455027074	0.0759272071393386	0.969634455027074
uc003mfd.2-x0-0	uc003mfd.2-x0-0	196.204862257521	-0.00163038613565047	0.890580526829607	-0.519090521002688	0.890580526829607
DAC+SB.50.1-x1-0	DAC+SB.50.1-x1-0	4.7766436487379	-0.00162479182182546	0.310022789562923	1.29741211304958	0.310022789562923
uc003jgj.3-x0-0	uc003jgj.3-x0-0	7.03886912944932	-0.00161273607319799	0.885992912412942	-0.198171329990578	0.885992912412942
uc011cpm.2-x0-0	uc011cpm.2-x0-0	451.227423109699	-0.00160532499211862	0.967760178709376	0.0996195064440036	0.967760178709376
uc003lqn.2-x0-0	uc003lqn.2-x0-0	154.637479501361	-0.00159723597092563	0.0242679526908783	0.268869854723433	0.0242679526908783
uc010iun.1-x0-0	uc010iun.1-x0-0	992.08096118151	-0.00158264311285279	0.605626992212971	0.0768089205051389	0.605626992212971
uc003jyj.1-x0-0	uc003jyj.1-x0-0	11.689080843858	-0.00153736557130663	0.589877234034933	-0.0965888179774299	0.589877234034933
uc003lfq.2-x0-0	uc003lfq.2-x0-0	2309.97710850065	-0.00149458360559462	0.967290948503232	0.0814190003256063	0.967290948503232
uc003jiy.3-x0-0	uc003jiy.3-x0-0	1206.03131214788	-0.00146471190861	0.784344429076998	0.108469475321746	0.784344429076998
DAC+SB.85.1-x1-0	DAC+SB.85.1-x1-0	7.18612031140955	-0.00145294649852204	0.944235754234658	0.487963397334463	0.944235754234658
uc003jgm.3-x0-0	uc003jgm.3-x0-0	25.76331311285	-0.00144802599399264	0.872722901466289	0.281730185143219	0.872722901466289
uc021yjd.1-x0-0	uc021yjd.1-x0-0	13782.6992289054	-0.00141814172977333	0.931022386942398	0.0384513931788771	0.931022386942398
uc011dgf.2-x0-0	uc011dgf.2-x0-0	80.8126221764966	-0.00141296459817151	0.987558733806654	-0.00914126366003324	0.987558733806654
