WT_Input	WT_Arc_IP
dsRNA_tag_1175	57.7120802824358	63.4702471661692
dsRNA_tag_1176	89.191396800128	107.499157362521
dsRNA_tag_1177	278.067295906282	271.606913548922
dsRNA_tag_1178	45.4701238588888	74.334523708126
dsRNA_tag_1179	12.241956423547	105.783745276949
dsRNA_tag_118	59.4609312000853	161.248736043781
dsRNA_tag_1180	132.912669741367	121.794258075622
dsRNA_tag_1181	96.1868004707263	67.4728753658375
dsRNA_tag_1182	97.9356513883759	96.6348808205639
dsRNA_tag_1183	78.6982912942306	56.6085988238806
dsRNA_tag_1184	6388.55240217388	5674.01137504411
dsRNA_tag_1185	176.633942682606	184.692701213267
dsRNA_tag_1186	164.39198625906	136.089358788723
dsRNA_tag_1187	547.390337224315	658.718240859702
dsRNA_tag_1188	61.2097821177349	98.350292906136
dsRNA_tag_1189	38.4747201882905	69.1882874514096
dsRNA_tag_119	120.67071331782	133.230338646103
dsRNA_tag_1190	40.2235711059401	65.1856592517413
dsRNA_tag_1191	145.154626164914	105.211941248425
dsRNA_tag_1192	937.384091860169	678.159577829519
dsRNA_tag_1193	940.881793695468	726.762920254063
dsRNA_tag_1194	1783.82793600256	1403.20708599801
dsRNA_tag_1195	208.113259200299	270.463305491874
dsRNA_tag_1196	197.620153694401	147.525439359204
dsRNA_tag_1197	424.970772988845	858.277846814594
dsRNA_tag_1198	171.387389929658	147.525439359204
dsRNA_tag_1199	48.9678256941879	77.7653478792703
dsRNA_tag_12	66.4563348706836	98.350292906136
dsRNA_tag_120	64.7074839530341	85.1988002500829
dsRNA_tag_1200	36.7258692706409	62.3266391091211
dsRNA_tag_1201	155.647731670812	96.0630767920398
dsRNA_tag_1202	85.6936949648289	100.065704991708
dsRNA_tag_1203	54.2143784471366	85.770604278607
dsRNA_tag_1204	290.309252329828	216.14192278209
dsRNA_tag_1205	111.926458729572	70.3318955084577
dsRNA_tag_1206	169.638539012008	237.870475866003
dsRNA_tag_1207	50.7166766118375	99.4939009631841
dsRNA_tag_1208	92.6890986354272	70.9036995369818
dsRNA_tag_1209	243.09027755329	100.065704991708
dsRNA_tag_121	54.2143784471366	77.1935438507463
dsRNA_tag_1210	477.436300518332	367.098186312438
dsRNA_tag_1211	6778.54615680973	13921.1408784464
dsRNA_tag_1212	7025.13413619832	14128.1339367721
dsRNA_tag_1213	7056.61345271601	14175.0218671111
dsRNA_tag_1214	7754.40496885819	15493.030152859
dsRNA_tag_1215	7147.55370043379	13972.0314369851
dsRNA_tag_1216	162.64313534141	104.068333191376
dsRNA_tag_1217	153.898880753162	197.84419386932
dsRNA_tag_1218	45.4701238588888	71.4755035655058
dsRNA_tag_1219	80.4471422118802	78.9089559363184
dsRNA_tag_122	103.182204141325	117.791629875954
dsRNA_tag_1220	2149.33777779132	2594.84668144212
dsRNA_tag_1221	131.163818823718	121.794258075622
dsRNA_tag_1222	73.4517385412819	71.4755035655058
dsRNA_tag_1223	82.1959931295298	97.778488877612
dsRNA_tag_1224	99.6845023060254	76.6217398222222
dsRNA_tag_1225	34.9770183529914	77.1935438507463
dsRNA_tag_1226	250.085681223888	107.499157362521
dsRNA_tag_1227	96.1868004707263	75.4781317651741
dsRNA_tag_1228	69.9540367059828	69.1882874514096
dsRNA_tag_1229	127.666116988419	85.1988002500829
dsRNA_tag_123	132.912669741367	220.144550981758
dsRNA_tag_1230	64.7074839530341	75.4781317651741
dsRNA_tag_1231	274.569594070982	209.280274439801
dsRNA_tag_1232	162.64313534141	145.810027273632
dsRNA_tag_1233	94.4379495530767	115.504413761857
dsRNA_tag_1234	122.41956423547	107.499157362521
dsRNA_tag_1235	55.9632293647862	98.350292906136
dsRNA_tag_1236	24.483912847094	65.1856592517413
dsRNA_tag_1237	59.4609312000853	73.190915651078
dsRNA_tag_1238	29.7304656000427	79.4807599648425
dsRNA_tag_1239	40.2235711059401	75.4781317651741
dsRNA_tag_124	155.647731670812	156.102499787065
dsRNA_tag_1240	96.1868004707263	105.783745276949
dsRNA_tag_1241	251.834532141538	389.398543424876
dsRNA_tag_1242	225.601768376794	206.421254297181
dsRNA_tag_1243	318.290867012222	270.463305491874
dsRNA_tag_1244	297.304656000427	282.471190090879
dsRNA_tag_1245	47.2189747765384	65.7574632802654
dsRNA_tag_1246	73.4517385412819	59.4676189665008
dsRNA_tag_1247	69.9540367059828	136.089358788723
dsRNA_tag_1248	94.4379495530767	76.6217398222222
dsRNA_tag_1249	54.2143784471366	68.0446793943615
dsRNA_tag_125	64.7074839530341	56.0367947953566
dsRNA_tag_1250	101.433353223675	94.9194687349917
dsRNA_tag_1251	125.917266070769	128.65590641791
dsRNA_tag_1252	110.177607811923	81.1961720504146
dsRNA_tag_1253	40.2235711059401	66.9010713373134
dsRNA_tag_1254	55.9632293647862	77.1935438507463
dsRNA_tag_1255	41.9724220235897	63.4702471661692
dsRNA_tag_1256	63659.922253362	44694.4900855536
dsRNA_tag_1257	540.394933553717	472.881931589386
dsRNA_tag_1258	188.875899106153	149.8126554733
dsRNA_tag_1259	73.4517385412819	97.2066848490879
dsRNA_tag_126	55.9632293647862	106.355549305473
dsRNA_tag_1260	155.647731670812	144.666419216584
dsRNA_tag_1261	94.4379495530767	98.350292906136
dsRNA_tag_1262	59.4609312000853	56.6085988238806
dsRNA_tag_1263	97.9356513883759	56.6085988238806
dsRNA_tag_1264	111.926458729572	109.786373476617
dsRNA_tag_1265	848.192695060041	507.761977329353
dsRNA_tag_1266	71.7028876236323	100.637509020232
dsRNA_tag_1267	232.597172047393	260.742637006965
dsRNA_tag_1268	94.4379495530767	101.209313048756
dsRNA_tag_1269	152.150029835513	181.833681070647
dsRNA_tag_127	64.7074839530341	49.7469504815921
dsRNA_tag_1270	54.2143784471366	70.9036995369818
dsRNA_tag_1271	933.88639002487	592.388973550912
dsRNA_tag_1272	131.163818823718	121.794258075622
dsRNA_tag_1273	31.4793165176922	59.4676189665008
dsRNA_tag_1274	146.903477082564	103.496529162852
dsRNA_tag_1275	27.9816146823931	94.3476647064677
dsRNA_tag_1276	59.4609312000853	235.011455723383
dsRNA_tag_1277	120.67071331782	1388.34018125638
dsRNA_tag_1278	19.2373600941453	76.0499357936982
dsRNA_tag_1279	64.7074839530341	56.0367947953566
dsRNA_tag_128	22.7350619294444	91.4886445638474
dsRNA_tag_1280	103.182204141325	37.167261854063
dsRNA_tag_1281	96.1868004707263	130.371318503483
dsRNA_tag_1282	78.6982912942306	86.9142123356551
dsRNA_tag_1283	848.192695060041	1104.15357907993
dsRNA_tag_1284	99.6845023060254	128.084102389386
dsRNA_tag_1285	69.9540367059828	55.4649907668325
dsRNA_tag_1286	115.424160564872	88.6296244212272
dsRNA_tag_1287	80.4471422118802	66.9010713373134
dsRNA_tag_1288	314.793165176922	293.335466632836
dsRNA_tag_1289	652.321392283289	832.546665531012
dsRNA_tag_129	250.085681223888	331.074532515423
dsRNA_tag_1290	246.587979388589	147.525439359204
dsRNA_tag_1291	260.578786729786	204.705842211609
dsRNA_tag_1292	43.7212729412392	59.4676189665008
dsRNA_tag_1293	26.2327637647435	70.3318955084577
dsRNA_tag_1294	40.2235711059401	120.07884599005
dsRNA_tag_1295	148.652328000213	134.945750731675
dsRNA_tag_1296	45.4701238588888	60.0394229950249
dsRNA_tag_1297	293.806954165128	10.8642765419569
dsRNA_tag_1298	117.173011482521	139.520182959867
dsRNA_tag_1299	45.4701238588888	64.6138552232173
dsRNA_tag_13	125.917266070769	298.481702889552
dsRNA_tag_130	82.1959931295298	133.230338646103
dsRNA_tag_1300	6.99540367059828	101.78111707728
dsRNA_tag_1301	194.122451859102	267.604285349254
dsRNA_tag_1302	68.2051857883332	110.358177505141
dsRNA_tag_1303	75.2005894589315	78.9089559363184
dsRNA_tag_1304	125.917266070769	105.783745276949
dsRNA_tag_1305	550.888039059614	466.592087275622
dsRNA_tag_1306	220.355215623846	198.987801926368
dsRNA_tag_1307	118.921862400171	85.770604278607
dsRNA_tag_1308	265.825339482735	210.995686525373
dsRNA_tag_1309	40.2235711059401	62.8984431376451
dsRNA_tag_131	101.433353223675	110.358177505141
dsRNA_tag_1310	78.6982912942306	66.9010713373134
dsRNA_tag_1311	5.24655275294871	72.0473075940299
dsRNA_tag_1312	20.9862110117948	129.799514474959
dsRNA_tag_1313	113.675309647222	85.770604278607
dsRNA_tag_1314	85.6936949648289	63.4702471661692
dsRNA_tag_1315	47.2189747765384	63.4702471661692
dsRNA_tag_1316	208.113259200299	148.097243387728
dsRNA_tag_1317	122.41956423547	110.929981533665
dsRNA_tag_1318	276.318444988632	261.886245064013
dsRNA_tag_1319	577.120802824358	404.265448166501
dsRNA_tag_132	122.41956423547	142.951007131012
dsRNA_tag_1320	498.422511530127	309.345979431509
dsRNA_tag_1321	146.903477082564	225.862591266998
dsRNA_tag_1322	73.4517385412819	74.334523708126
dsRNA_tag_1323	85.6936949648289	59.4676189665008
dsRNA_tag_1324	94.4379495530767	72.6191116225539
dsRNA_tag_1325	288.560401412179	198.987801926368
dsRNA_tag_1326	678.554156048033	620.40737094859
dsRNA_tag_1327	52.4655275294871	76.0499357936982
dsRNA_tag_1328	127.666116988419	64.6138552232173
dsRNA_tag_1329	43.7212729412392	57.7522068809287
dsRNA_tag_133	543.892635389016	614.68933066335
dsRNA_tag_1330	125.917266070769	114.932609733333
dsRNA_tag_1331	76.949440376581	86.9142123356551
dsRNA_tag_1332	104.931055058974	129.799514474959
dsRNA_tag_1333	299.053506918076	243.01671212272
dsRNA_tag_1334	75.2005894589315	56.0367947953566
dsRNA_tag_1335	66.4563348706836	69.7600914799337
dsRNA_tag_1336	41.9724220235897	69.7600914799337
dsRNA_tag_1337	1030.0731904956	1331.15977840398
dsRNA_tag_1338	33.2281674353418	68.0446793943615
dsRNA_tag_1339	68.2051857883332	53.1777746527363
dsRNA_tag_134	341.025928941666	637.561491804312
dsRNA_tag_1340	173.136240847307	129.799514474959
dsRNA_tag_1341	237.843724800341	33.1646336543947
dsRNA_tag_1342	50.7166766118375	64.0420511946932
dsRNA_tag_1343	106.679905976624	138.948378931343
dsRNA_tag_1344	215.108662870897	144.666419216584
dsRNA_tag_1345	447.70583491829	484.318012159867
dsRNA_tag_1346	50.7166766118375	68.0446793943615
dsRNA_tag_1347	78.6982912942306	65.1856592517413
dsRNA_tag_1348	230.848321129743	334.505356686567
dsRNA_tag_1349	241.341426635641	124.653278218242
dsRNA_tag_135	134.661520659017	251.59377255058
dsRNA_tag_1350	68.2051857883332	57.1804028524047
dsRNA_tag_1351	202.86670644735	143.522811159536
dsRNA_tag_1352	253.583383059188	152.099871587396
dsRNA_tag_1353	1108.77148178983	71.4755035655058
dsRNA_tag_1354	48.9678256941879	61.183031052073
dsRNA_tag_1355	132.912669741367	126.940494332338
dsRNA_tag_1356	83.9448440471793	58.3240109094527
dsRNA_tag_1357	138.159222494316	125.225082246766
dsRNA_tag_1358	232.597172047393	223.575375152902
dsRNA_tag_1359	90.9402477177776	184.692701213267
dsRNA_tag_136	57.7120802824358	69.7600914799337
dsRNA_tag_1360	87.4425458824785	109.786373476617
dsRNA_tag_1361	176.633942682606	185.836309270315
dsRNA_tag_1362	438.961580330042	322.497472087562
dsRNA_tag_1363	1.74885091764957	83.4833881645108
dsRNA_tag_1364	57.7120802824358	53.1777746527363
dsRNA_tag_1365	59.4609312000853	66.3292673087894
dsRNA_tag_1366	225.601768376794	173.256620642786
dsRNA_tag_1367	117.173011482521	125.225082246766
dsRNA_tag_1368	33.2281674353418	59.4676189665008
dsRNA_tag_1369	12.241956423547	81.7679760789387
dsRNA_tag_137	132.912669741367	156.674303815589
dsRNA_tag_1370	43.7212729412392	58.8958149379768
dsRNA_tag_1371	145.154626164914	112.645393619237
dsRNA_tag_1372	106.679905976624	83.4833881645108
dsRNA_tag_1373	143.405775247265	164.107756186401
dsRNA_tag_1374	92.6890986354272	137.232966845771
dsRNA_tag_1375	444.208133082991	483.174404102819
dsRNA_tag_1376	220.355215623846	386.539523282255
dsRNA_tag_1377	59.4609312000853	97.2066848490879
dsRNA_tag_1378	108.428756894273	96.6348808205639
dsRNA_tag_1379	129.414967906068	105.783745276949
dsRNA_tag_138	66.4563348706836	52.0341665956882
dsRNA_tag_1380	43.7212729412392	70.9036995369818
dsRNA_tag_1381	155.647731670812	187.551721355887
dsRNA_tag_1382	124.168415153119	76.6217398222222
dsRNA_tag_1383	55.9632293647862	53.7495786812604
dsRNA_tag_1384	96.1868004707263	118.363433904478
dsRNA_tag_1385	71.7028876236323	78.3371519077944
dsRNA_tag_1386	187.127048188504	277.324953834163
dsRNA_tag_1387	643.577137695041	442.576318077612
dsRNA_tag_1388	325.28627068282	191.554349555556
dsRNA_tag_1389	90.9402477177776	73.762719679602
dsRNA_tag_139	92.6890986354272	87.4860163641791
dsRNA_tag_1390	190.624750023803	109.786373476617
dsRNA_tag_1391	82.1959931295298	52.0341665956882
dsRNA_tag_1392	103.182204141325	92.6322526208955
dsRNA_tag_1393	92.6890986354272	124.081474189718
dsRNA_tag_1394	68.2051857883332	57.1804028524047
dsRNA_tag_1395	97.9356513883759	60.0394229950249
dsRNA_tag_1396	111.926458729572	77.1935438507463
dsRNA_tag_1397	173.136240847307	156.102499787065
dsRNA_tag_1398	69.9540367059828	104.068333191376
dsRNA_tag_1399	124.168415153119	84.6269962215589
dsRNA_tag_14	146.903477082564	208.136666382753
dsRNA_tag_140	129.414967906068	117.21982584743
dsRNA_tag_1400	167.889688094359	156.674303815589
dsRNA_tag_1401	124.168415153119	101.78111707728
dsRNA_tag_1402	262.327637647435	212.711098610945
dsRNA_tag_1403	118.921862400171	130.371318503483
dsRNA_tag_1404	55.9632293647862	64.0420511946932
dsRNA_tag_1405	447.70583491829	270.463305491874
dsRNA_tag_1406	131.163818823718	134.373946703151
dsRNA_tag_1407	155.647731670812	100.065704991708
dsRNA_tag_1408	45.4701238588888	65.1856592517413
dsRNA_tag_1409	41.9724220235897	85.1988002500829
dsRNA_tag_141	83.9448440471793	117.791629875954
dsRNA_tag_1410	71.7028876236323	57.7522068809287
dsRNA_tag_1411	257.081084894487	282.471190090879
dsRNA_tag_1412	573.623100989059	574.663048666667
dsRNA_tag_1413	150.401178917863	138.376574902819
dsRNA_tag_1414	127.666116988419	90.9168405353234
dsRNA_tag_1415	68.2051857883332	2538.23808261824
dsRNA_tag_1416	43.7212729412392	192.12615358408
dsRNA_tag_1417	5444.17290664311	18606.5030881725
dsRNA_tag_1418	5229.06424377221	17011.7416526189
dsRNA_tag_1419	5272.78551671345	16756.7170558972
dsRNA_tag_142	220.355215623846	285.330210233499
dsRNA_tag_1420	5360.22806259593	17693.9038586481
dsRNA_tag_1421	5159.11020706623	16912.2477516557
dsRNA_tag_1422	5361.97691351358	15975.0609489048
dsRNA_tag_1423	5363.72576443123	17461.1796190388
dsRNA_tag_1424	148.652328000213	141.807399073964
dsRNA_tag_1425	155.647731670812	178.974660928027
dsRNA_tag_1426	258.829935812136	301.912527060697
dsRNA_tag_1427	47.2189747765384	56.0367947953566
dsRNA_tag_1428	73.4517385412819	79.4807599648425
dsRNA_tag_1429	75.2005894589315	81.7679760789387
dsRNA_tag_143	48.9678256941879	65.7574632802654
dsRNA_tag_1430	225.601768376794	207.564862354229
dsRNA_tag_1431	183.629346353205	253.880988664677
dsRNA_tag_1432	237.843724800341	376.247050768823
dsRNA_tag_1433	83.9448440471793	81.7679760789387
dsRNA_tag_1434	69.9540367059828	63.4702471661692
dsRNA_tag_1435	201.1178555297	250.450164493532
dsRNA_tag_1436	325.28627068282	354.518497684909
dsRNA_tag_1437	64.7074839530341	86.342408307131
dsRNA_tag_1438	85.6936949648289	92.6322526208955
dsRNA_tag_1439	440.710431247691	594.676189665008
dsRNA_tag_144	150.401178917863	117.21982584743
dsRNA_tag_1440	54.2143784471366	63.4702471661692
dsRNA_tag_1441	120.67071331782	124.081474189718
dsRNA_tag_1442	71.7028876236323	140.663791016915
dsRNA_tag_1443	64.7074839530341	73.190915651078
dsRNA_tag_1444	76.949440376581	65.7574632802654
dsRNA_tag_1445	43.7212729412392	57.7522068809287
dsRNA_tag_1446	2451.8889865447	3285.58594789917
dsRNA_tag_1447	2509.60106682713	3126.05262394096
dsRNA_tag_1448	278.067295906282	263.601657149585
dsRNA_tag_1449	8.74425458824785	101.78111707728
dsRNA_tag_145	110.177607811923	113.217197647761
dsRNA_tag_1450	31.4793165176922	63.4702471661692
dsRNA_tag_1451	71.7028876236323	65.1856592517413
dsRNA_tag_1452	97.9356513883759	68.6164834228856
dsRNA_tag_1453	113.675309647222	84.0551921930348
dsRNA_tag_1454	59.4609312000853	93.7758606779436
dsRNA_tag_1455	97.9356513883759	81.1961720504146
dsRNA_tag_1456	150.401178917863	127.512298360862
dsRNA_tag_1457	113.675309647222	66.3292673087894
dsRNA_tag_1458	2283.99929845034	828.544037331343
dsRNA_tag_1459	12.241956423547	183.549093156219
dsRNA_tag_146	104.931055058974	109.214569448093
dsRNA_tag_1460	75.2005894589315	54.8931867383085
dsRNA_tag_1461	300.802357835726	433.427453621227
dsRNA_tag_1462	124.168415153119	137.232966845771
dsRNA_tag_1463	325.28627068282	252.165576579105
dsRNA_tag_1464	87.4425458824785	97.2066848490879
