index_drop_dot	diff
ENSG00000115020	0.0672316902343173
ENSG00000115109	0.0352976012165456
ENSG00000115137	0.0608008021310414
ENSG00000115145	0.00445408542181959
ENSG00000115216	0.0298976596307633
ENSG00000115257	0.103319586093132
ENSG00000115266	0.0567604620226174
ENSG00000115267	0.156550291424836
ENSG00000115268	0.137615406628944
ENSG00000115286	0.0290171131328124
ENSG00000115464	0.10241571141160499
ENSG00000115504	0.0130165811546258
ENSG00000115561	0.0251597156188594
ENSG00000115687	0.102070195385739
ENSG00000115760	0.0833621549469693
ENSG00000115875	0.0748672820359585
ENSG00000115904	0.0644860436292826
ENSG00000116096	0.0468144408666925
ENSG00000116138	0.0778127957280807
ENSG00000116141	0.11047225075000301
ENSG00000116171	0.0118336415144048
ENSG00000116350	0.0593102837380862
ENSG00000116473	0.0526232107105946
ENSG00000116478	0.06022180051655901
ENSG00000116675	0.158157715920392
ENSG00000116685	0.0788221531905205
ENSG00000116698	0.13322230799048598
ENSG00000116750	0.11976980609019501
ENSG00000116786	0.16098464152080302
ENSG00000116791	0.0212151020240323
ENSG00000116830	0.0839082065669497
ENSG00000116918	0.004243266351929001
ENSG00000117010	0.0873908033103849
ENSG00000117036	0.15953549179246
ENSG00000117155	0.076705985220647
ENSG00000117222	0.13118703708427698
ENSG00000117305	0.0407762283648574
ENSG00000117335	0.0682760448496428
ENSG00000117362	0.09612934185774699
ENSG00000117475	0.13741288951249
ENSG00000117586	0.0676296133952353
ENSG00000117592	0.102684256911241
ENSG00000117597	0.148988699666917
ENSG00000117614	0.0293576436793254
ENSG00000117632	0.022580613287049998
ENSG00000117650	0.0553441951626345
ENSG00000117877	0.0770420936657368
ENSG00000118007	0.0653275184730817
ENSG00000118094	0.152851043272965
ENSG00000118137	0.138035559826151
ENSG00000118162	0.00817274516224094
ENSG00000118193	0.0798710049118968
ENSG00000118260	0.0790788332580027
ENSG00000118412	0.0162441656405088
ENSG00000118420	0.0683199402467386
ENSG00000118482	0.12325217363194302
ENSG00000118518	0.070369829855553
ENSG00000118564	0.0353302075764504
ENSG00000118579	0.026047503056551003
ENSG00000118596	0.10873657562686098
ENSG00000118600	0.055750536196702
ENSG00000118804	0.131784546481585
ENSG00000118873	0.0832375068455659
ENSG00000118965	0.149075449193596
ENSG00000119139	0.16215339583389599
ENSG00000119227	0.08342743111188
ENSG00000119231	0.159235263117385
ENSG00000119326	0.10949417966995201
ENSG00000119638	0.0159498760559556
ENSG00000119737	0.0645295346887
ENSG00000119820	0.0994145389111711
ENSG00000119844	0.00692603500477545
ENSG00000119878	0.0404715186763763
ENSG00000119929	0.0802161174133391
ENSG00000119950	0.10680809775634499
ENSG00000119965	0.12530332324913698
ENSG00000119986	0.008201368698737341
ENSG00000120265	0.124494323936792
ENSG00000120314	0.10168710667755099
ENSG00000120324	0.0581158839008513
ENSG00000120327	0.0492959258384657
ENSG00000120437	0.0820783920243017
ENSG00000120438	0.0132713499421759
ENSG00000120526	0.15326486220154098
ENSG00000120662	0.0794434140396416
ENSG00000120697	0.0395433625798883
ENSG00000120705	0.0638137283251506
ENSG00000120725	0.16722113957814702
ENSG00000121039	0.0715305927377788
ENSG00000121068	0.0554299253084121
ENSG00000121101	0.0657696115336093
ENSG00000121289	0.111605264918205
ENSG00000121406	0.0435845517500498
ENSG00000121417	0.0792155326328961
ENSG00000121486	0.0817290527322303
ENSG00000121680	0.0960610389727933
ENSG00000121716	0.0591174056117843
ENSG00000121797	0.0513251358989639
ENSG00000121864	0.136258931051394
ENSG00000121897	0.0236443587855791
ENSG00000121940	0.0442704290432654
ENSG00000122133	0.0980330042186107
ENSG00000122218	0.0638886758151553
ENSG00000122257	0.119533594706154
ENSG00000122481	0.0418932642038522
ENSG00000122507	0.148368061041506
ENSG00000122642	0.10796333219820801
ENSG00000122741	0.068105986681104
ENSG00000122952	0.0511226327405543
ENSG00000123094	0.0619602600752094
ENSG00000123095	0.0940162739338273
ENSG00000123191	0.0396879215917109
ENSG00000123358	0.0788111977761671
ENSG00000123545	0.0752247784789866
ENSG00000123552	0.0164869159305708
ENSG00000123643	0.0784416548655094
ENSG00000123684	0.0766737166182907
ENSG00000123685	0.0504074931860934
ENSG00000123983	0.0456357052210428
ENSG00000123992	0.0232744392514555
ENSG00000124160	0.0622641275593067
ENSG00000124177	0.0713225415692136
ENSG00000124181	0.0474140684985781
ENSG00000124207	0.132538814763446
ENSG00000124243	0.0935820233536947
ENSG00000124249	0.0764275199159702
ENSG00000124275	0.15107739907329598
ENSG00000124279	0.110126793133019
ENSG00000124459	0.12885344092714998
ENSG00000124466	0.139953697233966
ENSG00000124571	0.0842749114883237
ENSG00000124588	0.0877748638905788
ENSG00000124641	0.0186176876208744
ENSG00000124743	0.105449801729645
ENSG00000124784	0.0757641658989035
ENSG00000124795	0.0955778376949038
ENSG00000125037	0.04839954097222401
ENSG00000125089	0.0678030383399505
ENSG00000125249	0.0206062641233592
ENSG00000125386	0.154119032491869
ENSG00000125409	0.0648980220118231
ENSG00000125503	0.0481285956098504
ENSG00000125629	0.133270082479068
ENSG00000125703	0.0682459225245927
ENSG00000125726	0.0680996680131952
ENSG00000125731	0.144578517999616
ENSG00000125743	0.12107976535182001
ENSG00000125817	0.0256735572912785
ENSG00000125827	0.0911560275752999
ENSG00000125835	0.0640841354136236
ENSG00000125841	0.0580992921232191
ENSG00000125843	0.10711418238766
ENSG00000125844	0.125931236192694
ENSG00000125846	0.0965837556967519
ENSG00000126215	0.0100151813960711
ENSG00000126243	0.0418124404883238
ENSG00000126267	0.0543844562352676
ENSG00000126464	0.0527677546870038
ENSG00000126524	0.138572728271292
ENSG00000126653	0.131598324469696
ENSG00000126752	0.0244395793224803
ENSG00000126860	0.14717335015014998
ENSG00000127129	0.0249734141546664
ENSG00000127191	0.15264265913392003
ENSG00000127418	0.00725358690279853
ENSG00000127580	0.008043636712545
ENSG00000127589	0.10807991202165701
ENSG00000127663	0.124840063673559
ENSG00000127774	0.117351917264839
ENSG00000127804	0.0537842503690683
ENSG00000127870	0.138127773975501
ENSG00000127914	0.13939376913803603
ENSG00000127922	0.0838168701591809
ENSG00000127948	0.16138008291110198
ENSG00000127955	0.12152495351692
ENSG00000127957	0.110815532194512
ENSG00000127989	0.0484862021980918
ENSG00000127993	0.0757772844767583
ENSG00000128016	0.0291521347205063
ENSG00000128283	0.0861619475676913
ENSG00000128335	0.128822160505604
ENSG00000128524	0.131268111026136
ENSG00000128536	0.0264022183292362
ENSG00000128563	0.0487174794613258
ENSG00000128596	0.121780602745593
ENSG00000128607	0.0899595222260114
ENSG00000128609	0.0171265946924504
ENSG00000128610	0.0926487413746439
ENSG00000128692	0.0621414808843101
ENSG00000128791	0.166344031093898
ENSG00000128881	0.00977733473294892
ENSG00000128915	0.0779911833605361
ENSG00000128989	0.023336707190616
ENSG00000129245	0.111735309785047
ENSG00000129315	0.11771273168917999
ENSG00000129518	0.0681110571582351
ENSG00000129534	0.0495652331462466
ENSG00000129696	0.0333978028773783
ENSG00000129911	0.14192456803948097
ENSG00000129968	0.0331667547502775
ENSG00000130038	0.0671118077490295
ENSG00000130147	0.0111551791511676
ENSG00000130244	0.0910304998159395
ENSG00000130332	0.0414956633484441
ENSG00000130349	0.0598462535799124
ENSG00000130382	0.0768460548383301
ENSG00000130402	0.150129236777662
ENSG00000130433	0.11494690086343198
ENSG00000130706	0.0601249852884011
ENSG00000130733	0.141344673026434
ENSG00000130766	0.00917902150306619
ENSG00000130770	0.09496645132739599
ENSG00000130856	0.0809040515094978
ENSG00000131019	0.114116041552623
ENSG00000131051	0.0357431829721507
ENSG00000131061	0.066795224634238
ENSG00000131097	0.0378663469220963
ENSG00000131242	0.123510688683107
ENSG00000131437	0.15062911612100302
ENSG00000131462	0.13432809757083197
ENSG00000131467	0.106551891228401
ENSG00000131732	0.156919331174655
ENSG00000131748	0.0798996098121849
ENSG00000131779	0.11935894575418199
ENSG00000131797	0.0479982265255078
ENSG00000131844	0.106942842685604
ENSG00000131845	0.00722237027168595
ENSG00000131910	0.0209096768315105
ENSG00000131931	0.0172279186398229
ENSG00000132026	0.0148757545465843
ENSG00000132128	0.105799733352734
ENSG00000132155	0.0423691886513291
ENSG00000132341	0.0329461455912589
ENSG00000132467	0.0794132678680495
ENSG00000132471	0.09224110377750698
ENSG00000132475	0.120880052926029
ENSG00000132478	0.0869390493983502
ENSG00000132664	0.0267862971441376
ENSG00000132669	0.0509735839093374
ENSG00000132692	0.0731669834772264
ENSG00000132801	0.0119258550042287
ENSG00000132842	0.115881062239552
ENSG00000132849	0.0716447851357463
ENSG00000132963	0.0375803273956788
ENSG00000132964	0.0860895826876616
ENSG00000132967	0.0252888549805485
ENSG00000133056	0.15285818440840399
ENSG00000133121	0.0883301026160985
ENSG00000133275	0.0578502321630921
ENSG00000133392	0.137738049347232
ENSG00000133398	0.00608869539722818
ENSG00000133401	0.0179128483619653
ENSG00000133433	0.0229632061445733
ENSG00000133606	0.117901869695218
ENSG00000133706	0.12929774031112198
ENSG00000133739	0.13339150813536
ENSG00000133818	0.0484639336749593
ENSG00000133943	0.0598348332296921
ENSG00000134046	0.11002518965130902
ENSG00000134057	0.14900615648427698
ENSG00000134255	0.120860085662911
ENSG00000134285	0.11868801672079402
ENSG00000134291	0.14046553056147199
ENSG00000134308	0.0663413005034185
ENSG00000134324	0.129475147076258
ENSG00000134371	0.0052802359603255295
ENSG00000134490	0.0695599485991277
ENSG00000134504	0.0686352509509791
ENSG00000134802	0.0537524303077387
ENSG00000134852	0.115688451861375
ENSG00000134884	0.0596701899715629
ENSG00000134897	0.11018345620846001
ENSG00000134970	0.11164033651925301
ENSG00000134987	0.0915430039590684
ENSG00000135040	0.161135658727385
ENSG00000135069	0.11027831316169699
ENSG00000135070	0.0988552981235561
ENSG00000135164	0.045734980316789
ENSG00000135185	0.0472881755343947
ENSG00000135211	0.0430022356493546
ENSG00000135249	0.156724524283577
ENSG00000135314	0.126447557469416
ENSG00000135390	0.0217899113249952
ENSG00000135473	0.07163056437481402
ENSG00000135541	0.0780791503829372
ENSG00000135587	0.0957202723803836
ENSG00000135776	0.10848861585561
ENSG00000135801	0.0610371105793756
ENSG00000135870	0.13085209779517698
ENSG00000135913	0.10650182173645
ENSG00000135925	0.103867176233149
ENSG00000136010	0.0502870872139934
ENSG00000136098	0.0476674587796401
ENSG00000136144	0.0193162213067642
ENSG00000136147	0.0301009387483854
ENSG00000136159	0.0136205118725704
ENSG00000136244	0.104331632219771
ENSG00000136247	0.0681435539380038
ENSG00000136274	0.0971056338889084
ENSG00000136279	0.152618512461051
ENSG00000136381	0.016836176594462
ENSG00000136450	0.0736077793370306
ENSG00000136463	0.0307901743634577
ENSG00000136504	0.0329075557060672
ENSG00000136631	0.0155379733676114
ENSG00000136636	0.0702304533895993
ENSG00000136770	0.130698300178034
ENSG00000136895	0.008080117030605521
ENSG00000136933	0.0789124908002092
ENSG00000136936	0.137998640834626
ENSG00000137040	0.0600096139554999
ENSG00000137106	0.0535133201472067
ENSG00000137133	0.100123365750934
ENSG00000137145	0.0504312090264864
ENSG00000137168	0.0530081843063465
ENSG00000137404	0.06889996053469001
ENSG00000137492	0.11117198208783802
ENSG00000137500	0.00826056725111189
ENSG00000137504	0.016534867508222
ENSG00000137522	0.0217141113648867
ENSG00000137700	0.0385481610681974
ENSG00000137764	0.0527519991768235
ENSG00000137776	0.0915309556235396
ENSG00000137802	0.10987683106874799
ENSG00000137804	0.0674971678524498
ENSG00000137806	0.0243164153086661
ENSG00000137815	0.0775436936103336
ENSG00000137821	0.0173027926896184
ENSG00000137822	0.103064205075869
ENSG00000137871	0.0412000784992233
ENSG00000137965	0.14639920164882503
ENSG00000137970	0.0950708264520707
ENSG00000138092	0.10381936940084201
ENSG00000138101	0.0229956064873477
ENSG00000138107	0.0247277477964499
ENSG00000138160	0.00537706042216142
ENSG00000138161	0.0805218459062354
ENSG00000138347	0.152107490287618
ENSG00000138398	0.00578534517656516
ENSG00000138399	0.0249558104563536
ENSG00000138413	0.0352310441908962
ENSG00000138430	0.0312604226355868
ENSG00000138463	0.124992379701009
ENSG00000138594	0.0928243143200678
ENSG00000138629	0.109528045038599
ENSG00000138641	0.0393574047901604
ENSG00000138660	0.0624608327396427
ENSG00000138686	0.10522437627154499
ENSG00000138688	0.159881767470678
ENSG00000138698	0.127614175134525
ENSG00000138709	0.0738387650868022
ENSG00000138777	0.0273765137687573
ENSG00000138834	0.0922844010819167
ENSG00000139117	0.0570019741193293
ENSG00000139131	0.0895450513697139
ENSG00000139146	0.0677627996259195
ENSG00000139160	0.0446084770554946
ENSG00000139163	0.0954800826691993
ENSG00000139200	0.0999940877052604
ENSG00000139218	0.0756603642104679
ENSG00000139266	0.0420252286484568
ENSG00000139291	0.165388151553409
ENSG00000139579	0.16748484423604199
ENSG00000139613	0.0549862467624813
ENSG00000139618	0.0366092546951589
ENSG00000139645	0.0343323091920767
ENSG00000139675	0.0890948373820798
ENSG00000139908	0.00825103488364402
ENSG00000139970	0.0884976941505689
ENSG00000140025	0.0211135040153811
ENSG00000140043	0.0433352093785658
ENSG00000140199	0.0987788127916161
ENSG00000140299	0.0368314299359304
ENSG00000140391	0.0874329274634024
ENSG00000140400	0.0133215629933192
ENSG00000140443	0.0206696290099877
ENSG00000140450	0.0111694174531328
ENSG00000140455	0.0972247541263142
ENSG00000140464	0.0345566075336923
ENSG00000140497	0.112299429443088
ENSG00000140575	0.102759762805599
ENSG00000140577	0.0777444385883542
ENSG00000140598	0.15643470673256
ENSG00000140987	0.104762380853297
ENSG00000140990	0.15562371711754003
ENSG00000141293	0.15879013990685098
ENSG00000141391	0.137576582032341
ENSG00000141425	0.0997713338681252
ENSG00000141456	0.129458298711065
ENSG00000141551	0.0715955733626764
ENSG00000141552	0.005466376478525829
ENSG00000141560	0.11435651343127601
ENSG00000141562	0.0775834984611578
ENSG00000141873	0.156520279906488
ENSG00000141933	0.0110362636830254
ENSG00000141965	0.151052117938163
ENSG00000142082	0.0596477249809309
ENSG00000142192	0.0242985643241769
ENSG00000142197	0.10592081703391802
ENSG00000142230	0.0828170424753572
ENSG00000142409	0.0116761211480811
ENSG00000142530	0.0332271874826002
ENSG00000142534	0.10082185711119
ENSG00000142541	0.10082722571138901
ENSG00000142546	0.0299972018488857
ENSG00000142556	0.11751193313475
ENSG00000142621	0.0594396175940476
ENSG00000142657	0.0940273534772735
ENSG00000142733	0.0469261989502238
ENSG00000142867	0.079941195242431
ENSG00000142920	0.0170449506965594
ENSG00000143156	0.0715413682563135
ENSG00000143164	0.0213308990966344
ENSG00000143224	0.148238644854047
ENSG00000143319	0.0374462647390105
ENSG00000143321	0.135446198087715
ENSG00000143367	0.0243770842679513
ENSG00000143398	0.008916861105450641
ENSG00000143442	0.095017022079839
ENSG00000143457	0.0513942108521687
ENSG00000143498	0.0283250050668517
ENSG00000143514	0.135607702992459
ENSG00000143549	0.0897218065550529
ENSG00000143575	0.100865290266664
ENSG00000143578	0.166610966128828
ENSG00000143612	0.12006819486313099
ENSG00000143727	0.0160006970657948
ENSG00000143740	0.128122443931375
ENSG00000143751	0.0546071135640602
ENSG00000143776	0.16182564809620098
ENSG00000143797	0.144285379054069
ENSG00000143970	0.0268176255706312
ENSG00000144021	0.10191823972697
ENSG00000144028	0.115838009479301
ENSG00000144224	0.0172612861304858
ENSG00000144228	0.0768402987894156
ENSG00000144331	0.0359120427451856
ENSG00000144357	0.0716038926623116
ENSG00000144445	0.0311956183918175
ENSG00000144535	0.0177196235748419
ENSG00000144559	0.0793720057507696
ENSG00000144579	0.14469978119337
ENSG00000144580	0.0152089508573784
ENSG00000144583	0.0566012976238921
ENSG00000144635	0.0810647887022467
ENSG00000144642	0.0193149566259024
ENSG00000144840	0.123625384284092
ENSG00000145041	0.13916011130441
ENSG00000145217	0.0319174437161502
ENSG00000145220	0.0791671898667863
ENSG00000145414	0.109052090097727
ENSG00000145545	0.0408975307169879
ENSG00000145592	0.13381432343583
ENSG00000145604	0.061779687609954004
ENSG00000145685	0.0307207865689159
ENSG00000145725	0.0474241587980192
ENSG00000145781	0.158004582641012
ENSG00000145907	0.10799070044536699
ENSG00000145982	0.0070073168803908795
ENSG00000145990	0.0794470779069182
ENSG00000145996	0.0352969073307087
ENSG00000146007	0.0041730895317303
ENSG00000146216	0.0112424749693349
ENSG00000146243	0.0498912319583096
ENSG00000146263	0.0428271149770519
ENSG00000146414	0.0497702067217518
ENSG00000146701	0.0814634663365438
ENSG00000146733	0.0868776515045671
ENSG00000146802	0.10147576926455901
ENSG00000146826	0.11757046640069502
ENSG00000146872	0.0561263642538394
ENSG00000147383	0.0767494666635433
ENSG00000147548	0.166280957383626
ENSG00000147592	0.0619754738519781
ENSG00000147601	0.0118323249406042
ENSG00000147654	0.10816574527910999
ENSG00000147813	0.0719368174395077
ENSG00000147852	0.0560543736347048
ENSG00000148200	0.16165891322103
ENSG00000148248	0.0762349135204563
ENSG00000148358	0.16433213294312102
ENSG00000148429	0.105509691468108
ENSG00000148444	0.164094766701852
ENSG00000148468	0.160308375092076
ENSG00000148498	0.0639154126590921
ENSG00000148719	0.0961676050567075
ENSG00000148773	0.0675859077818502
ENSG00000148832	0.0146195536070628
ENSG00000149089	0.0542739354415171
ENSG00000149150	0.0813642924046283
ENSG00000149177	0.123104991190503
ENSG00000149531	0.0493943318089842
ENSG00000149639	0.021535333650985998
ENSG00000149679	0.0779528767130711
ENSG00000149716	0.0553662811920398
ENSG00000149929	0.0162496810791859
ENSG00000150667	0.0898614198838077
ENSG00000150712	0.0122807915657769
ENSG00000151287	0.11599533280305499
ENSG00000151292	0.0902557232516379
ENSG00000151303	0.0580757120972622
ENSG00000151304	0.00748166085728686
ENSG00000151332	0.133984853646573
ENSG00000151458	0.113845147551901
ENSG00000151553	0.0578876389273806
ENSG00000151617	0.155513319742837
ENSG00000151693	0.00419847558134765
ENSG00000151748	0.0263780874081705
ENSG00000151929	0.0153069252544103
ENSG00000152049	0.0803886788130607
ENSG00000152454	0.12751085919396302
ENSG00000152455	0.126664194284152
ENSG00000152689	0.0310457156232717
ENSG00000152700	0.0768643129453424
ENSG00000152804	0.0685183707050397
ENSG00000152942	0.148477752069576
ENSG00000153015	0.0518717590530518
ENSG00000153046	0.13952616057507503
ENSG00000153165	0.0135056361264491
ENSG00000153187	0.08760106298859799
ENSG00000153201	0.0758860208938682
ENSG00000153551	0.140321947655594
ENSG00000153558	0.0331665686533911
ENSG00000153560	0.0943224359683551
ENSG00000153790	0.0162491933988864
ENSG00000153896	0.0163311381648788
ENSG00000153982	0.0435382491585494
ENSG00000154134	0.0115290509878843
ENSG00000154144	0.0241910217873054
ENSG00000154263	0.108791588985225
ENSG00000154305	0.12298296066252999
ENSG00000154309	0.0429457768785954
ENSG00000154518	0.119222837075989
ENSG00000154727	0.0490469709776316
ENSG00000154734	0.038662502070879
ENSG00000154814	0.0268680470614385
ENSG00000154822	0.0477284397829379
ENSG00000154889	0.12391808341553301
ENSG00000154978	0.15780506626107801
ENSG00000155265	0.164926343731342
ENSG00000155304	0.00952032238032182
ENSG00000156017	0.0517883126897801
ENSG00000156026	0.16120957964137803
ENSG00000156381	0.0383983876276371
ENSG00000156398	0.0294906664746578
ENSG00000156463	0.115763479889681
ENSG00000156650	0.0186907956690783
ENSG00000156735	0.122080154393588
ENSG00000156795	0.12325897157450098
ENSG00000156802	0.0363567470561267
ENSG00000156831	0.0963341371901296
ENSG00000156959	0.0435540739269392
ENSG00000157021	0.155295861189394
ENSG00000157064	0.0512897906173804
ENSG00000157077	0.13533364891578697
ENSG00000157181	0.16560055861561998
ENSG00000157191	0.0531752296906419
ENSG00000157193	0.0970156551467857
ENSG00000157306	0.12023376302276301
ENSG00000157326	0.11149292588881599
ENSG00000157343	0.0466040786446067
ENSG00000157426	0.0621876496231261
ENSG00000157470	0.112594273191586
ENSG00000157500	0.145950804545735
ENSG00000157680	0.0122393825965416
ENSG00000157741	0.147772138154292
ENSG00000157800	0.0713188720998051
ENSG00000157823	0.0815176687973445
ENSG00000157916	0.153574731136847
ENSG00000157978	0.0392253035545906
ENSG00000158201	0.102422415637837
ENSG00000158246	0.165480324545772
ENSG00000158402	0.0532544575971284
ENSG00000158411	0.0214863923363347
ENSG00000158417	0.12506599266708598
ENSG00000158428	0.0363322023758226
ENSG00000158467	0.11345077209796499
ENSG00000158552	0.0647029188127415
ENSG00000158615	0.10722919993574999
ENSG00000158850	0.0492711572960346
ENSG00000158882	0.123869590230936
ENSG00000158987	0.119692353618402
ENSG00000159023	0.0157370303602638
ENSG00000159164	0.0522262938778811
ENSG00000159231	0.00483322686075325
ENSG00000159346	0.023653180047752995
ENSG00000159377	0.12541074136198901
ENSG00000159399	0.0182108614041915
ENSG00000159445	0.137038395246592
ENSG00000159692	0.0730332762085941
ENSG00000159788	0.10657474645843801
ENSG00000159885	0.0078363810771993
ENSG00000160014	0.0322015056999888
ENSG00000160049	0.14336253523031398
ENSG00000160058	0.0612076329569924
ENSG00000160072	0.160732445759698
ENSG00000160193	0.0760507373840416
ENSG00000160209	0.168066087466252
ENSG00000160326	0.0642304866283482
ENSG00000160336	0.15727512708942298
ENSG00000160345	0.141788157044279
ENSG00000160352	0.13168880983183
ENSG00000160447	0.0519959007735549
ENSG00000160551	0.129643225846261
ENSG00000160678	0.0547841465342956
ENSG00000160714	0.107407511761533
ENSG00000160741	0.137775408262045
ENSG00000160746	0.0251005580897853
ENSG00000160767	0.12123857404711601
ENSG00000160783	0.121075235391591
ENSG00000160785	0.10069335228968199
ENSG00000160799	0.12802272441204
ENSG00000160917	0.150821526891008
ENSG00000161057	0.0624747688983218
ENSG00000161132	0.0821363107765504
ENSG00000161281	0.137607153764588
ENSG00000161513	0.06412913542153201
ENSG00000161558	0.0292991528382672
ENSG00000161939	0.10782434281844301
ENSG00000162129	0.0558914780926035
ENSG00000162227	0.155685094115729
ENSG00000162337	0.109442504715968
ENSG00000162402	0.107572322652828
ENSG00000162419	0.101136816725036
ENSG00000162585	0.109787390423089
ENSG00000162607	0.11148365007730301
ENSG00000162623	0.0278205982150091
ENSG00000162650	0.0316084616959788
ENSG00000162714	0.11822847757097801
ENSG00000162729	0.0128008440505256
ENSG00000162769	0.092210603246844
ENSG00000162775	0.0714961617389722
ENSG00000162819	0.049024570672342005
ENSG00000162840	0.0327556310641813
ENSG00000162852	0.10870011581335601
ENSG00000162885	0.13466609302369698
ENSG00000162889	0.15741864316035598
ENSG00000162946	0.140745521595659
ENSG00000162997	0.00751759110942563
ENSG00000163001	0.150260328266839
ENSG00000163093	0.0239950208267295
ENSG00000163126	0.0348643629828419
ENSG00000163156	0.0721607153883717
ENSG00000163191	0.106117781011544
ENSG00000163319	0.13858072353006198
ENSG00000163320	0.143202096400385
ENSG00000163346	0.0564527130746246
ENSG00000163374	0.162890441446229
ENSG00000163428	0.018246365683827
ENSG00000163590	0.147641629819311
ENSG00000163644	0.0582183983152474
ENSG00000163684	0.0947263614867701
ENSG00000163788	0.0563840742188411
ENSG00000163808	0.0183869309056278
ENSG00000163832	0.0153113810839738
ENSG00000163870	0.164061902691318
ENSG00000163933	0.11241194502579901
ENSG00000163939	0.0909563074251894
ENSG00000163946	0.0725032325444445
ENSG00000164040	0.127506211120913
ENSG00000164053	0.0591326311227009
ENSG00000164080	0.0668138718775095
ENSG00000164114	0.05072869195220299
ENSG00000164172	0.0881986704081542
ENSG00000164190	0.0068957661466333
ENSG00000164197	0.0238337780281074
ENSG00000164237	0.0834699862649129
ENSG00000164244	0.11359502161904499
ENSG00000164253	0.0808434481772988
ENSG00000164304	0.134699058583636
ENSG00000164306	0.15105744252369802
ENSG00000164338	0.0106055500310433
ENSG00000164403	0.10529641623382699
ENSG00000164465	0.0242343403304917
ENSG00000164484	0.0762546190489969
ENSG00000164512	0.0595670496693243
ENSG00000164548	0.16413309707864301
ENSG00000164603	0.0918756193694287
ENSG00000164647	0.027132329531322
ENSG00000164669	0.0135905860554949
ENSG00000164713	0.14525246014173598
ENSG00000164715	0.115621660214627
ENSG00000164823	0.0918091449641613
ENSG00000164850	0.0359058785557329
ENSG00000164855	0.0378385614298924
ENSG00000164880	0.132995387710695
ENSG00000164941	0.0350898070480328
ENSG00000164975	0.0580558208911604
ENSG00000164978	0.132445813212724
ENSG00000164989	0.13908649473186302
ENSG00000165102	0.0866000466712083
ENSG00000165156	0.15432684615207
ENSG00000165171	0.0617378079287449
ENSG00000165197	0.124824691352471
ENSG00000165240	0.119437979465953
ENSG00000165275	0.0586842947194825
ENSG00000165392	0.10155721872236699
ENSG00000165406	0.108010297222333
ENSG00000165410	0.11097147744293699
ENSG00000165487	0.1007700988682
ENSG00000165494	0.10016160530874399
ENSG00000165572	0.0232598984199943
ENSG00000165609	0.0567764155484352
ENSG00000165630	0.027672994137148996
ENSG00000165650	0.152796924480477
ENSG00000165684	0.100575313407736
ENSG00000165752	0.0801639654686303
ENSG00000165782	0.116042594267659
ENSG00000165802	0.14555845109162
ENSG00000165861	0.007311172825887791
ENSG00000165874	0.13859111099600502
ENSG00000165943	0.0361487748824082
ENSG00000165996	0.13787736953391197
ENSG00000165997	0.0719951941525511
ENSG00000166004	0.0109310759932578
ENSG00000166086	0.046021023736483
ENSG00000166106	0.0745103188687376
ENSG00000166123	0.00504667717014097
ENSG00000166159	0.0304689438196224
ENSG00000166170	0.120890806206166
ENSG00000166181	0.0285865152416069
ENSG00000166199	0.130125543528454
ENSG00000166200	0.0365867978128454
ENSG00000166225	0.0805324388886642
ENSG00000166233	0.0505325949970729
ENSG00000166398	0.0353011003177056
ENSG00000166411	0.167934415958195
ENSG00000166435	0.0870973657335482
ENSG00000166436	0.10091442945746999
ENSG00000166452	0.0949555066108641
ENSG00000166529	0.0564952419071638
ENSG00000166557	0.0292363678389564
ENSG00000166582	0.056174266270461
ENSG00000166676	0.116232682431526
ENSG00000166685	0.132109587673032
ENSG00000166716	0.145009582685792
ENSG00000166780	0.167772179383122
ENSG00000166783	0.162508288142946
ENSG00000166816	0.0392428894639837
ENSG00000166825	0.0856655061833977
ENSG00000166833	0.0894780943210536
ENSG00000166886	0.0879659196494308
ENSG00000166889	0.105247724076425
ENSG00000166965	0.0887805616565173
ENSG00000167065	0.0278118734016236
ENSG00000167110	0.14127528373176002
ENSG00000167186	0.127940413421991
ENSG00000167191	0.0871466313301919
ENSG00000167196	0.0148935734442038
ENSG00000167380	0.168069761434231
ENSG00000167460	0.0846964715646988
ENSG00000167491	0.0677970416803722
ENSG00000167528	0.127757937575172
ENSG00000167549	0.0117697884177231
ENSG00000167554	0.007891142079889321
ENSG00000167601	0.0694611218089091
ENSG00000167604	0.0171078877027415
ENSG00000167615	0.14458546680428
ENSG00000167645	0.10427286326271501
ENSG00000167671	0.0148919124559515
ENSG00000167700	0.07975621961490101
ENSG00000167747	0.125424624960097
ENSG00000167799	0.120836470669998
ENSG00000167920	0.0199210506755751
ENSG00000167941	0.0139722551101742
ENSG00000167965	0.159876801518423
ENSG00000167985	0.0132379320118826
ENSG00000167987	0.0273432599036089
ENSG00000167992	0.128322189788758
ENSG00000168078	0.15450529668356602
ENSG00000168092	0.0220208932194053
ENSG00000168101	0.0559861014013273
ENSG00000168175	0.0313644225280815
ENSG00000168283	0.153212004338484
ENSG00000168301	0.0795022775369798
ENSG00000168310	0.0275435186289817
ENSG00000168393	0.0439159794261546
ENSG00000168405	0.143736168480697
ENSG00000168434	0.149721596655996
ENSG00000168564	0.138308273895058
ENSG00000168795	0.0591263724524625
ENSG00000168806	0.0642213103393875
ENSG00000168876	0.134139278041736
ENSG00000168878	0.0386932186472794
ENSG00000168924	0.0786901072301987
ENSG00000168936	0.125540483416503
ENSG00000168939	0.15452110983918899
ENSG00000168944	0.117405387605407
