	Exp.hl60.log2FC_120h	Exp.hl60.pval_120h	Exp.kg1.log2FC	Exp.kg1.pval	Exp.molm14.log2FC	Exp.molm14.pval	Exp.ociaml2.log2FC	Exp.ociaml2.pval	Exp.ociaml3.log2FC	Exp.ociaml3.pval	Exp.thp1.log2FC	Exp.thp1.pval	Stbl.hl60.logFC	Stbl.hl60.pval	Stbl.kg1.logFC	Stbl.kg1.pval	Stbl.molm14.logFC	Stbl.molm14.pval	Stbl.ociaml2.logFC	Stbl.ociaml2.pval	Stbl.ociaml3.logFC	Stbl.ociaml3.pval	Stbl.thp1.logFC	Stbl.thp1.pval	TE.Estimate_treatmentDRUG	TE.fdr_Pr...z.._treatmentDRUG	Rho.Mann-Whitney p-value	Rho.rho score	Gamma.Mann-Whitney p-value	Gamma.gamma score
CDC73	0.35199915795195297	0.282119980854033	0.176013757594026	0.226521651307442	-0.13972791110772304	0.39714383928576796	0.033053085198259	0.799872831094011	-0.014757449228187001	0.9430510666407891	0.240346545807374	0.165699535517675	-0.116730868876375	0.549715783180054	0.0165892284886526	0.840557904470662	0.0208916474335517	0.864454861282822	0.0973302471873461	0.30655719442730395	0.337847405504525	0.0205469717459082	0.21679955933389303	0.0491305342058633	-0.10846776824383099	0.9156954536593179	0.125711384362	-0.0507953958721	0.0167358476098	-0.184208512049
UBAP2L	0.35955920731719004	0.007790369078679259	-0.110282332535886	0.619715791688602	-0.000597645588811642	0.997507859664363	-0.0928293481720052	0.620455502361415	-0.270566767279292	0.20108871614223897	0.10146248624786601	0.536034080655704	-0.601561624887248	0.000303431601837265	-0.11810988132362099	0.39445445183846295	0.0379395315708298	0.700250153793887	-0.0935970708682768	0.483145728680844	-0.186382560221593	0.10218810339321699	0.0411004451598467	0.6634703307158389	0.164771635981454	0.570537589961952	0.913327986662	-0.0195188397716	0.568493650078	-0.0191045744329
IDH1	0.361200244119106	0.000219596850865661	0.0035487697280895897	0.9820539319701321	0.184147717615949	0.242081124231689	-0.059502578613476	0.781240515289596	-0.21883101956134698	0.29951341571094797	0.12533616793877903	0.41562747301690706	-0.14109228658615802	0.20310411911980603	0.147689886875288	0.196024080296393	0.0531024745731372	0.6695205584098219	-0.0503582030082526	0.612865644751554	-0.15475384289477404	0.256282655200745	0.12468090909131599	0.194304069621152	-0.031208446044747998	0.9702390550027199	0.0994046207415	-0.112014456386	0.4506397761	0.00877159517113
ACADM	0.37664149582819395	0.159700725552622	-0.00662556904481477	0.965544753711436	-0.169640123629896	0.348847156203176	-0.13228297005081802	0.530705570155239	0.168249838582883	0.318322344185509	0.12814377650067402	0.43251946086225396	0.0720342785102261	0.742070965963524	0.0359203966451255	0.7393263141854469	-0.310418508920933	0.0161031069835038	-0.0150693752261121	0.900602574864287	0.0799455614359191	0.524472809550581	0.078528939530293	0.5456355918770189	0.39193042267445505	0.420219619337231	0.038640607975	-0.0888294946356	0.559442472337	-0.0114510255636
SUCO	0.38961585655355996	0.105977557558656	-0.00301589979999528	0.9839767378819351	-0.266530404612002	0.231484597094238	-0.069415732805608	0.719364781097621	0.0833597688838257	0.6442843687390339	0.00450176788932019	0.976487998531248	0.453110232844985	0.0167895205442622	-0.0179033689693608	0.90165072947443	0.0934299969681687	0.38928667274099393	0.45130504262447496	0.0225260071542637	0.27974249264908	0.0276113633455531	0.091582102941614	0.325306898492089	0.6212516050503771	0.44793126510347603	0.894542733436	-0.00770276934372	0.269361375666	-0.0288849816898
NUCKS1	0.391376631276564	0.000698089653592547	-0.23315397703245896	0.0574021218668383	-0.41653617816614097	0.000406286631803766	-0.145845210103043	0.19827650115097198	-0.258274554076332	0.0666895824234737	-0.133127579615678	0.253315202209204	-0.204227092403764	0.174174193181009	-0.112087894579155	0.20767978542228602	-0.0243499320683628	0.782164204295307	-0.07113370410298199	0.457506042301252	0.0370488031422873	0.720434771987208	-0.046191493218464004	0.604755979371963	0.22979467033062498	0.637180381219344	0.312462405944	-0.022696399902	0.130871315293	0.0240105454
SATB2	0.391881500939054	1.15939627480794e-06	0.691412943323946	0.213651928293006	0.11013345337506199	0.6069609825527429	-0.146992037993502	0.355422531949995	-0.19342799760843501	0.318429341915687	0.0831995792265894	0.602635233615275	0.0951120175537994	0.461757734462403	0.0032916442085194103	0.9875895019157429	0.0755599647893272	0.523022007649654	0.0497931980127976	0.6714211301616031	0.127839372241435	0.29414669248466196	0.18263338384071	0.0857598384588256	0.17736179663863602	0.886328019341065	0.829986413074	-0.0245060474291	0.345295845163	0.0226066761281
FAF1	0.39296434705179495	0.00110284076478199	-0.314870400456644	0.0391160915585518	-0.437557932831287	0.00532828236520739	-0.276580060633422	0.123587226136171	-0.509467698426188	0.0179970230916213	-0.39554924998928703	0.0171410014003858	-0.19216188899683398	0.133617164758806	-0.178931405858715	0.113342936009125	-0.184805693551946	0.0744558328954495	-0.07158721676334699	0.5652876832475511	0.0421877503235048	0.724765394079379	-0.266156607569546	0.0235653667229195	0.09054141934189801	0.925553612801891	0.266627001446	0.0227030454777	0.83679004051	0.0273872068367
PPP1CB	0.40336267795867	0.147496942962514	0.40486861382439704	0.116021622603071	0.343623273125061	0.16481820436873199	0.16638422780132997	0.34153521794923203	0.423852947555096	0.18855319134135898	0.10582066586745698	0.6427596167261199	0.0989715988408234	0.36159679045723403	-0.0441713247354219	0.7530921196539191	-0.0108369562373681	0.953350835239606	-0.027946366316297995	0.813255061080694	0.0738928458072734	0.6189302798026899	0.008041717189425009	0.9258036054223471	0.052006772824047996	0.9369631958335709	0.398639697636	0.0501112586976	0.520686185731	0.00941652456006
THADA	0.40618681823498204	1.4484288413276499e-08	-0.21531422404614198	0.40596930723769203	-0.22178459082549698	0.299699057768412	-0.31522970133331796	0.135214374684234	-0.516699468965215	0.0758875313854804	-0.151829349591703	0.6095743845168211	-0.0037482147718990704	0.9808005819243041	-0.141423443973694	0.26282136807336104	0.016283562028663	0.8705509477325079	-0.0028621984320599	0.97626270591732	-0.039128155658057995	0.820622380805118	-0.0572094122290922	0.675793867808463	0.12439595857449799	0.886328019341065	0.268352156429	0.0349014359882	0.193168285091	-0.0256779751998
EPC2	0.406861866620594	0.0977127905016367	-0.146046294993039	0.441847490654933	-0.0266548916963048	0.8865146683273409	0.0785114375194964	0.6093076135881	0.11607679638104199	0.486561749273057	0.294859851763685	0.0544466299542113	0.0944151773261223	0.611047516639225	0.0834893414891627	0.39957766976913706	0.141623256346974	0.229304411898065	0.055176337615678	0.5516173748482739	0.288285821382476	0.0220235779347012	0.14950009211836998	0.12317595231159599	0.32786045160636795	0.816561409385515	0.000326299842858	0.363609142548	0.000138863840485	-0.138261742258
LRRC47	0.40937758110065103	2.54347314866282e-06	-0.15941981631809699	0.4466365186423471	-0.224129088891712	0.31559754387673306	0.328993023677851	0.20774583753722198	-0.183293434344685	0.5743725735147199	-0.0584527520731963	0.7881508957379242	-0.614763250988082	0.00075192127420473	-0.333718717461764	0.0067428750007389295	-0.212787384405208	0.0393104622447043	-0.148237103526698	0.121661560234968	-0.21960030785954895	0.0658775199272684	-0.19980537598070103	0.0869416013930082	0.188377139320178	0.822633999032886	0.233523891271	0.0309957658425	0.148122566763	-0.0180388174294
TARBP1	0.413507633844543	0.004567849296501439	-0.322375130618274	0.102431965773913	-0.224276340646041	0.19259075220452104	-0.25680209924993697	0.27115859067939496	-0.192538623629049	0.311698561966864	-0.5696754129869189	0.0066390301544855795	-0.0811395411626661	0.724791256283694	-0.24073216847263298	0.0819907297676252	-0.283064793208777	0.0202254566014797	-0.123918078260724	0.26104872378908606	-0.12803028889338	0.27395407868372196	-0.20204447219636398	0.0856784461792534	0.35155354721163196	0.46402438116623995	0.379979605144	0.0368027693904	0.388398685926	0.00951309464136
SRSF7	0.42173058695700705	0.0038724239788233603	-0.17444251248557002	0.289254281098951	-0.49693242939138704	0.00165026936478274	-0.18247358865186397	0.249122854592359	-0.198330433772883	0.23245037920436398	0.0377404621876286	0.8134881444252141	-0.306272767368402	0.16937076481738	-0.0439103261289103	0.6024588904930229	-0.45973156917985	0.00123078302272507	0.11319990668461301	0.270041668047507	-0.409623278886303	0.0046538415648783	-0.174342663541634	0.148179307147602	0.15808775453076399	0.7123340189947741	0.469202868205	-0.0873563846842	0.597220881597	0.0127371253138
NEK7	0.427739427632836	0.0914725616957798	0.0178022516888735	0.9193606178479509	-0.28913474214771395	0.206756048423925	-0.0213603599898804	0.916066025482223	-0.30288815432552	0.0657899028252356	-0.0519370956702467	0.768290630801725	0.406781896584312	0.0630601658440616	-0.00954004373624478	0.928445089434125	-0.0487795493328948	0.688928802868013	0.0599584889936713	0.5607525998815589	0.23378822189082601	0.0579097061954831	0.119879624206964	0.21875437907211398	-0.08751578209672001	0.9568825458004608	0.468682936574	0.0405481056323	0.12234424103	-0.0243700849962
HEATR1	0.43069889473108597	1.61727229197271e-07	-0.0909893951691406	0.65833202578947	-0.31186849738270195	0.0422191885040412	-0.0614030345351154	0.7349052083220021	-0.47143808159578204	0.0454904977093006	-0.22764333574629397	0.0861228759196095	-0.670608317555402	0.000179680463732814	-0.23637461389824801	0.0457368564377075	-0.339939086930828	0.00630957547602395	-0.15947313480585998	0.10692483499891199	-0.328365635782686	0.0192788500763649	-0.12432363324816902	0.19036964367357398	-0.129753658103328	0.7565766988986321	0.446496888542	-0.0394830398921	0.000113967239366	-0.394645634919
CCDC93	0.46192825250832	0.0798897187559107	0.23830646457707896	0.25403168091438	0.277298351442329	0.361146409809027	-0.0252777170281866	0.921454649498198	0.057867044522152	0.835115341109713	0.223932645193372	0.48757698698147295	0.19005298337571497	0.273273482188623	0.0700203922410591	0.4138498966164079	-0.0263576495578511	0.843253026689656	0.0386695497026518	0.708785885317424	0.258535964338122	0.0536137290972379	0.350787309111808	0.00546745945077515	0.081092885201502	0.95469049887309	0.122663496746	-0.0885210140297	0.58622686722	0.074474196077
PNPT1	0.46227450725122793	2.6730546610378895e-21	-0.0713695302295143	0.678920888271616	-0.49129469772106	0.014355458040727	-0.118197035939524	0.502667575714861	-0.11381772733648701	0.5943428351182231	0.0474214565358991	0.7750167538793381	0.5244546741734369	0.00329819385036989	-0.0898468280822477	0.42161940723627594	0.16848818733458198	0.22318394299561198	-0.0342070155952011	0.7980302403020841	0.108758236391057	0.34824160148308897	0.137511958694015	0.121750968854622	0.07431947097795599	0.9279070139804259	0.634359052146	0.0144099152692	0.0241254195304	-0.152571408398
HADHA	0.46799128747292795	7.352449953473171e-06	0.0810779063269069	0.514935993843291	0.0600159406396163	0.647413712042604	0.0345828525464503	0.7872035191946178	0.0629477135616873	0.678017189008522	0.0842338535817701	0.49843075101803297	0.293872254172208	0.0154874008085301	-0.217036566496467	0.0623908072608936	-0.0496268681306672	0.671690636550885	0.0170035627609956	0.884491017327706	-0.22977393128686602	0.0560149007604703	-0.059302688314988	0.51728682586592	0.13307032595428	0.594953471072568	0.538877468046	-0.0243482502884	0.55046180014	-0.0106050553343
AGPS	0.46809002103725	0.00106656052296775	0.0704460600627725	0.702448411258366	-0.157907260239073	0.485176285439827	0.119554464998507	0.565172533933664	0.351679450463539	0.211768144191331	0.105437607522598	0.5887798702384449	-0.049287344380265	0.744961163671157	-0.0190896074191601	0.8805715747084549	0.28833800054319797	0.17056060268399403	0.30773675314319704	0.0413405189171736	0.646371259923657	0.000349657611569267	0.35807974745605603	0.00552422319872596	0.3097269718081	0.425614648979161	0.791898570321	-0.0641505516019	0.0846694734499	-0.0134172117706
AGO4	0.474145586993235	0.136280815166363	0.7379843680019291	0.0014646916569097	0.37412581569463593	0.131621710326817	0.238563158609147	0.25145145045030803	0.493094468568557	0.0517738774337424	0.0463352863379965	0.8125938480650441	0.0689979711060146	0.755549647722567	-0.00884717580487907	0.941377739209698	0.083423931079664	0.384075632240389	0.00514936127718588	0.9701758231834631	0.47212981911018603	0.0157670391868209	-0.0807304399531538	0.405055884918475	-0.042628521065830996	0.985039501041726	0.245363517102	-0.0945378854751	0.288694681437	0.013489651112
KDM1A	0.492314191989523	8.09347426792611e-08	-0.11151490032694	0.37431506350120397	-0.21289941925106	0.12387265453758302	-0.198746434480469	0.143227522439254	-0.0885349964661413	0.572099223793897	0.0852661508031244	0.5472319926414401	0.0311829672982514	0.79374334233012	-0.21037183871891	0.0264479126255724	-0.10650964563274301	0.390112889283989	-0.113037550543938	0.29588859273563	-0.0523792131523272	0.661676597329969	0.0594790956427593	0.591853538353773	0.022261987769284997	0.9713385539420221	0.00301383478998	-0.251310071757	0.00012669650796	-0.256502087851
SKI	0.49527612628842294	0.14369950202356302	0.113744778736508	0.6067201337507421	0.0600957504425407	0.7561893622194069	0.22754217656870201	0.365574119757175	-0.253116284023973	0.339495154502279	-0.17038508494215301	0.5823855358105339	-0.0999758477865942	0.547640111939718	-0.395814381830082	0.00434957171972704	-0.12778611442642598	0.30782925086451	-0.238341582056573	0.0622690430346187	-0.17966846591802302	0.14306479047345902	-0.229446790915904	0.0411248127058106	0.906235239073418	0.090796681339022	0.257974215042	-0.100563368311	0.0469049907735	0.027005446609
