	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ZMAT5	23.635517171963	-0.340311768525245	1.48380339725061	-0.229350983530446	0.818596130225072	0.99949478450834
ZMIZ1	218.520110869558	-1.34866017426471	0.795251453680847	-1.69589149195817	0.089906431213701	0.99949478450834
ZMIZ1-AS1	1.2375991177916	-4.3530491832053	4.84871886961691	-0.897773061350788	0.369306549186624	NA
ZMIZ2	205.548855624804	-0.304572638379241	0.945397112387005	-0.322163707069333	0.747328677477233	0.99949478450834
ZMPSTE24	97.8096199746436	0.2337117324673	1.07916151653022	0.216567889873189	0.828545112000902	0.99949478450834
ZMYM1	24.3445834411271	-1.00072263008042	1.85198464320923	-0.540351473080417	0.58895466694675	0.99949478450834
ZMYM2	204.032707744231	-0.546627894899869	0.800233173103819	-0.683085772087771	0.49455264537852	0.99949478450834
ZMYM3	139.509877570757	-0.702709418216958	0.883195717033454	-0.795644051102594	0.426238954830273	0.99949478450834
ZMYM4	179.55536176488	-0.191498977009153	0.805067611425989	-0.237866949671417	0.811984290187102	0.99949478450834
ZMYM5	28.9798054262433	-1.13015590669681	1.62574917075089	-0.695160069603373	0.486954993177645	0.99949478450834
ZMYM6	45.7017766705126	-1.42184484052506	1.61318508471526	-0.88138977603802	0.378106889480331	0.99949478450834
ZMYM6NB	0.378727379220189	1.54123088655209	4.87836435967549	0.315931892929501	0.752054203721473	NA
ZMYND10	6.94440634107877	-0.262843425977072	3.11833742857593	-0.0842896036741946	0.932826178052991	NA
ZMYND11	321.272154538606	-0.39655449591224	0.812484137318074	-0.488076600758294	0.625495584455793	0.99949478450834
ZMYND12	33.3419607611737	-0.215439984031312	1.76497086214419	-0.12206432902217	0.902848071896038	0.99949478450834
ZMYND15	2.20986782775337	-5.20629060140936	4.82027734453541	-1.0800811300436	0.280106053984175	NA
ZMYND19	129.764170880503	-0.392850196896652	0.908932444413194	-0.432210555703373	0.66558838815214	0.99949478450834
ZMYND8	231.169164925402	-0.339520458827591	0.845806374224543	-0.401416292397739	0.688113656154998	0.99949478450834
ZNF10	20.5150593361345	-1.85121334982904	1.90427744740771	-0.972134261396153	0.330983759451167	0.99949478450834
ZNF100	17.2961974432949	0.451470876507944	1.64086425760836	0.275142123679374	0.783207049969283	0.99949478450834
ZNF101	58.9189118334713	-1.97933472977486	1.54076452617938	-1.28464453597137	0.198916528179973	0.99949478450834
ZNF106	369.977740129318	0.415968813623798	0.779641829554329	0.533538347809763	0.593660972850278	0.99949478450834
ZNF107	10.8188252556641	-0.546764338781069	1.96519117544549	-0.278224503352516	0.780840026197193	NA
ZNF112	46.2614204492464	1.87947961628853	1.31241822430238	1.43207369532496	0.152122731649381	0.99949478450834
ZNF114	8.00099716739267	-0.324053888208862	2.61384266577487	-0.123976049688055	0.901334238324575	NA
ZNF117	48.4113318972821	0.473753619998644	1.21124959465291	0.391127990539719	0.695702631884858	0.99949478450834
