enteric_50uM_OXL_1	enteric_water_1	enteric_50uM_OXL_2	enteric_water_2
C16orf93	13.6341856519268	8.83947131101347	0	0
C16orf95	25.7534617869728	17.6789426220269	87.1143151356546	16.5013215705547
C16orf96	0	0	0	0
C16orf97	0	0	0	0
C17orf100	8.07951742336402	3.7883448475772	6.76616039888579	3.30026431411094
C17orf102	0	0	0	0
C17orf104	1.0099396779205	7.5766896951544	0	1.65013215705547
C17orf105	0	3.7883448475772	0	0
C17orf107	1.0099396779205	0	0.845770049860724	0
C17orf112	0	0	0	0
C17orf47	0	0	0	0
C17orf49	83.3200234284415	111.124782195598	143.780908476323	64.3551541251634
C17orf50	0	0	0	0
C17orf51	0	0	0	0
C17orf53	5.04969838960251	29.0439771647585	0	4.95039647116641
C17orf58	45.4472855064226	63.1390807929533	65.9700638891365	64.3551541251634
C17orf59	58.5765013193892	133.854851281061	2.53731014958217	31.3525109840539
C17orf62	140.88658506991	34.0951036281948	154.775919124512	226.068105516599
C17orf64	1.0099396779205	0	0	0
C17orf67	14.139155490887	25.2556323171813	0	1.65013215705547
C17orf74	0	0	0	0
C17orf75	42.4174664726611	25.2556323171813	9.30347054846796	14.8511894134992
C17orf77	0	0	0	0
C17orf78	3.02981903376151	5.05112646343627	0	0
C17orf80	53.0218330908264	34.0951036281948	126.019737429248	49.5039647116641
C17orf82	4.03975871168201	0	0	0
C17orf85	361.55840469554	397.776208995606	281.641426603621	268.971541600042
C17orf89	1136.68710749953	640.230279240547	1804.87328640278	333.326695725205
C17orf96	9.59442694024478	5.05112646343627	31.2934918448468	1.65013215705547
C17orf97	6.05963806752302	2.52556323171813	0	37.9530396122758
C17orf98	0.504969838960251	0	0	0
C17orf99	9.08945710128453	3.7883448475772	0	0
C18orf21	32.3180696934561	25.2556323171813	38.0596522437326	21.4517180417211
C18orf25	31.3081300155356	21.4672874696041	45.6715826924791	9.90079294233282
C18orf32	266.624074971013	213.410093080182	52.4377430913649	221.117709045433
C18orf42	0	0	0	0
C18orf54	8.58448726232428	18.941724237886	3.3830801994429	1.65013215705547
C18orf61	3.53478887272176	7.5766896951544	0.845770049860724	21.4517180417211
C18orf63	0	0	0	0
C18orf65	1.0099396779205	0	0	0
C18orf8	19.6938237194498	10.1022529268725	21.1442512465181	0
C19orf12	74.230566327157	36.6206668599129	272.337956055153	148.511894134992
C19orf18	10.099396779205	10.1022529268725	26.2188715456824	3.30026431411094
C19orf24	122.202701028381	121.22703512247	233.43253376156	146.861761977937
C19orf25	296.417295469668	352.31607082468	155.621689174373	240.919294930099
C19orf33	5.55466822856277	1.26278161585907	0.845770049860724	0
C19orf35	34.8429188882574	218.461219543619	0	8.25066078527735
C19orf38	0	10.1022529268725	0	16.5013215705547
C19orf43	267.129044809973	266.446920946263	482.088928420613	409.232774949757
C19orf44	46.9621950233034	60.6135175612352	185.223640919499	13.2010572564438
C19orf45	1.0099396779205	0	0	4.95039647116641
C19orf47	128.767308934864	108.59921896388	139.552058227019	105.60845805155
C19orf48	88.8746916570042	60.6135175612352	1.69154009972145	80.8564756957181
C19orf52	22.7236427532113	20.2045058537451	0	14.8511894134992
C19orf53	308.031601765753	318.220967196485	418.656174681058	249.169955715376
C19orf54	14.139155490887	34.0951036281948	0	13.2010572564438
C19orf57	12.6242459740063	7.5766896951544	0	6.60052862822188
C19orf60	223.701638659391	141.431540976215	115.024726781058	193.06546237549
C19orf66	9.59442694024478	0	17.7611710470752	118.809515307994
C19orf67	0	0	0	0
C19orf68	189.363689610094	89.6574947259937	69.3531440885794	51.1540968687196
C19orf70	99.4790582751695	78.2924601832621	411.044244232312	107.258590208606
C19orf71	0	0	0	0
C19orf73	36.3578284051381	26.5184139330404	0	49.5039647116641
C19orf80	0	1.26278161585907	0	13.2010572564438
C19orf81	17.1689745246486	23.9928507013223	35.5223420941504	6.60052862822188
C19orf84	0	0	0	0
C1D	7.57454758440377	8.83947131101347	0	9.90079294233282
C1GALT1	38.3777077609791	31.5695403964767	76.9650745373259	75.9060792245516
C1GALT1C1	10.6043666181653	10.1022529268725	0.845770049860724	14.8511894134992
C1GALT1C1L	0	0	0	0
C1orf100	3.53478887272176	3.7883448475772	0	0
C1orf101	0	5.05112646343627	0	0
C1orf105	0	0	0	1.65013215705547
C1orf106	0	0	0	1.65013215705547
C1orf109	11.6143062960858	3.7883448475772	0	1.65013215705547
C1orf110	0.504969838960251	0	0	0
C1orf111	0	0	0	0
C1orf112	14.139155490887	12.6278161585907	0.845770049860724	8.25066078527735
C1orf115	22.2186729142511	12.6278161585907	0	8.25066078527735
C1orf116	3.02981903376151	0	0	0
C1orf122	348.429188882573	354.841634056398	436.417345728134	166.663347862603
C1orf123	81.8051139115607	83.3435866466984	134.477437927855	82.5066078527735
C1orf127	0	3.7883448475772	0	0
C1orf131	107.053605859573	178.052207836128	72.7362242880223	41.2533039263868
C1orf137	0	0	0	0
C1orf140	0	0	0	0
C1orf141	0	0	0	0
C1orf145	9.59442694024478	51.7740462502217	0	0
C1orf146	1.0099396779205	0	50.7462029916434	0
C1orf158	0	0	23.6815613961003	0
C1orf159	41.4075267947406	39.1462300916311	0	54.4543611828305
C1orf162	4.54472855064226	3.7883448475772	0	0
C1orf167	0	3.7883448475772	0	0
C1orf168	3.53478887272176	0	0	1.65013215705547
C1orf174	20.7037633973703	2.52556323171813	8.45770049860724	8.25066078527735
C1orf177	3.53478887272176	5.05112646343627	0	0
C1orf185	0	0	0	0
C1orf186	0	0	0	0
C1orf189	0	0	0	0
C1orf194	4.54472855064226	3.7883448475772	0	0
C1orf195	0	0	0	0
C1orf198	84.8349329453222	56.825172713658	361.98958134039	46.2037003975532
C1orf204	7.06957774544352	12.6278161585907	0	8.25066078527735
C1orf21	99.9840281141298	83.3435866466984	88.805855235376	90.7572686380509
C1orf210	0	5.05112646343627	0	9.90079294233282
C1orf216	32.3180696934561	7.5766896951544	86.2685450857938	158.412687077325
C1orf220	7.06957774544352	3.7883448475772	0	0
C1orf226	1.51490951688075	5.05112646343627	0	24.7519823558321
C1orf228	3.53478887272176	10.1022529268725	0	16.5013215705547
C1orf229	18.1789142025691	18.941724237886	0	18.1514537276102
C1orf233	15.1490951688075	2.52556323171813	0.845770049860724	95.7076651092173
C1orf234	0	0	0	0
C1orf27	197.948176872419	500.06151988019	164.07938967298	313.525109840539
C1orf35	326.210515968322	472.280324331291	206.367892166017	120.459647465049
C1orf43	140.88658506991	97.2341844211481	242.736004310028	108.908722365661
C1orf50	55.5466822856277	55.5623910977989	53.2835131412256	19.8015858846656
C1orf52	156.035680238718	298.01646134274	58.35813344039	95.7076651092173
C1orf53	1.51490951688075	0	38.9054222935933	0
C1orf54	282.783109817741	703.3693600335	260.497175357103	150.162026292048
C1orf56	106.548636020613	151.533793903088	234.278303811421	52.8042290257751
C1orf61	16.6640046856883	130.066506433484	0	49.5039647116641
C1orf64	0	0	0	0
C1orf68	0	0	0	0
C1orf74	19.1888538804896	27.7811955488995	153.084379024791	28.052246669943
C1orf87	3.53478887272176	0	0	6.60052862822188
C1orf94	0	0	0	3.30026431411094
C1orf95	1.51490951688075	0	0	19.8015858846656
C1QA	2.52484919480126	3.7883448475772	0.845770049860724	3.30026431411094
C1QB	5.55466822856277	0	0.845770049860724	0
C1QBP	221.68175930355	127.540943201766	243.581774359888	89.1071364809954
C1QC	0	0	0	0
C1QL1	1.0099396779205	3.7883448475772	0.845770049860724	70.9556827533852
C1QL2	0	0	0	0
C1QL3	5.55466822856277	6.31390807929533	0.845770049860724	0
C1QL4	8.07951742336402	10.1022529268725	0	19.8015858846656
C1QTNF1	2.01987935584101	0	10.1492405983287	9.90079294233282
C1QTNF1-AS1	0	1.26278161585907	0	0
C1QTNF2	35.3478887272176	7.5766896951544	0	28.052246669943
C1QTNF3	1.51490951688075	22.7300690854632	17.7611710470752	51.1540968687196
C1QTNF3-AMACR	19.1888538804896	16.4161610061679	37.2138821938719	26.4021145128875
C1QTNF4	18.6838840415293	40.4090117074901	0	8.25066078527735
C1QTNF5	4.03975871168201	7.5766896951544	3.3830801994429	49.5039647116641
C1QTNF6	27.7733411428138	11.3650345427316	29.6019517451253	80.8564756957181
C1QTNF7	26.7634014648933	13.8905977744497	0	16.5013215705547
C1QTNF8	0	0	0	4.95039647116641
C1QTNF9	0	0	0	0
C1QTNF9B	4.03975871168201	0	0	0
C1QTNF9B-AS1	2.01987935584101	0	0	0
C1R	33.8329792103368	13.8905977744497	0	21.4517180417211
C1RL	8.58448726232428	1.26278161585907	0	26.4021145128875
C1RL-AS1	8.58448726232428	2.52556323171813	0	18.1514537276102
C1S	21.7137030752908	20.2045058537451	74.4277643877437	31.3525109840539
C2	2.52484919480126	2.52556323171813	0	0
C2-AS1	4.03975871168201	6.31390807929533	0	0
C20orf141	0	0	0	0
C20orf144	0	0	0.845770049860724	0
C20orf166-AS1	6.56460790648327	2.52556323171813	0	79.2063435386626
C20orf173	0	0	0	0
C20orf194	91.3995408518055	103.548092500443	48.2088928420613	62.7050219681079
C20orf195	0	0	0	0
C20orf196	7.57454758440377	11.3650345427316	7.61193044874652	0
C20orf197	0	0	0	0
C20orf202	1.51490951688075	0	0	0
C20orf203	2.01987935584101	0	0	1.65013215705547
C20orf24	140.88658506991	84.6063682625575	349.303030592479	112.208986679772
C20orf27	136.846826358228	89.6574947259937	65.1242938392758	165.013215705547
C20orf62	0	0	0	0
C20orf78	0	0	0	0
C20orf85	0	0	0	0
C20orf96	72.7156568102762	87.1319314942756	106.567026282451	64.3551541251634
C21orf140	0	0	0	0
C21orf2	100.48899795309	239.928507013223	5.92039034902507	79.2063435386626
C21orf33	18.6838840415293	12.6278161585907	0	29.7023788269985
C21orf58	70.6957774544352	21.4672874696041	0.845770049860724	120.459647465049
C21orf59	125.232520062142	161.636046829961	250.347934758774	153.462290606159
C21orf62	10.099396779205	3.7883448475772	0	13.2010572564438
C21orf62-AS1	0.504969838960251	2.52556323171813	0	0
C21orf91	47.9721347012239	31.5695403964767	11.8407806980501	33.0026431411094
C21orf91-OT1	0	1.26278161585907	0	4.95039647116641
C22orf15	30.8031601765753	34.0951036281948	1.69154009972145	31.3525109840539
C22orf23	8.07951742336402	0	0	0
C22orf24	0	6.31390807929533	0	0
C22orf29	103.013847147891	102.285310884584	118.407806980501	23.1018501987766
C22orf31	0	0	0	0
C22orf34	0	0	0	0
C22orf39	45.9522553453829	60.6135175612352	152.23860897493	37.9530396122758
C22orf42	0	0	0	0
C22orf46	50.4969838960251	22.7300690854632	57.5123633905292	69.3055505963298
C2CD2	38.8826775999394	16.4161610061679	0	29.7023788269985
C2CD2L	41.9124966337009	37.883448475772	0.845770049860724	143.561497663826
C2CD3	41.9124966337009	54.2996094819399	148.009758725627	13.2010572564438
C2CD4A	0	0	0	4.95039647116641
C2CD4B	2.01987935584101	0	0	0
C2CD4C	57.0615918025084	27.7811955488995	0	26.4021145128875
C2CD4D	2.52484919480126	0	0	0
C2CD5	34.3379490492971	29.0439771647585	0	24.7519823558321
C2orf15	3.02981903376151	6.31390807929533	0	8.25066078527735
C2orf16	3.53478887272176	7.5766896951544	0	0
C2orf27A	1.51490951688075	2.52556323171813	21.9900212963788	0
C2orf27B	0	0	0	0
C2orf40	0.504969838960251	0	0	0
C2orf42	7.57454758440377	17.6789426220269	0	21.4517180417211
C2orf44	59.5864409973097	37.883448475772	29.6019517451253	42.9034360834422
C2orf47	13.6341856519268	15.1533793903088	50.7462029916434	3.30026431411094
C2orf48	1.51490951688075	1.26278161585907	0	0
C2orf49	115.638093121898	135.11763289692	0	36.3029074552204
C2orf50	0	0	0	0
C2orf54	0.504969838960251	0	0	0
C2orf57	0	0	0	0
C2orf61	1.0099396779205	0	0	0
C2orf66	14.139155490887	11.3650345427316	0	21.4517180417211
C2orf68	93.9243900466068	97.2341844211481	4.22885024930362	115.509250993883
C2orf69	163.105257984161	157.847701982383	193.681341418106	135.310836878549
C2orf70	0	0	0	0
C2orf71	0	0	0	0
C2orf72	8.07951742336402	3.7883448475772	0	8.25066078527735
C2orf73	0	0	0	0
C2orf74	23.7335824311318	16.4161610061679	64.278523789415	47.8538325546087
C2orf76	4.03975871168201	0	0	0
C2orf78	0	0	0	0
C2orf80	29.7932204986548	34.0951036281948	0	21.4517180417211
C2orf81	3.02981903376151	5.05112646343627	0	6.60052862822188
C2orf82	5.04969838960251	10.1022529268725	0	0
C2orf83	1.51490951688075	2.52556323171813	0	0
C2orf88	1.51490951688075	6.31390807929533	0	16.5013215705547
C2orf91	1.0099396779205	0	0	0
C3	1.51490951688075	2.52556323171813	0	4.95039647116641
C3AR1	0.504969838960251	0	0	0
C3orf14	86.8548123011632	55.5623910977989	39.751192343454	59.4047576539969
C3orf17	156.035680238718	359.892760519834	241.890234260167	247.519823558321
C3orf18	16.159034846728	6.31390807929533	0	14.8511894134992
C3orf20	0	0	0	0
C3orf22	0	0	0	0
C3orf30	0	0	0	0
C3orf33	11.1093364571255	10.1022529268725	0	8.25066078527735
C3orf35	19.6938237194498	17.6789426220269	31.2934918448468	0
C3orf36	0	0	0	0
C3orf38	44.9423156674624	51.7740462502217	91.3431653849582	41.2533039263868
C3orf49	2.01987935584101	0	0	0
C3orf52	2.52484919480126	0	0	0
C3orf56	0	0	0	0
C3orf58	97.4591789193285	13.8905977744497	241.044464210306	80.8564756957181
C3orf62	23.7335824311318	36.6206668599129	4.22885024930362	21.4517180417211
C3orf67	39.8926172778599	51.7740462502217	21.9900212963788	33.0026431411094
C3orf67-AS1	0	0	0	0
C3orf70	22.7236427532113	54.2996094819399	0	77.5562113816071
C3orf79	0	0	0	0
C3orf80	1.51490951688075	0	0	0
C3orf84	0	0	0	0
C3P1	0	0	0	0
C4A	0	0	0	0
C4B	0	0	0	0
C4B_2	0	0	0	0
C4BPA	1.0099396779205	1.26278161585907	0	1.65013215705547
C4BPB	0.504969838960251	0	0.845770049860724	0
C4orf17	0	0	0	13.2010572564438
C4orf19	3.02981903376151	8.83947131101347	11.8407806980501	33.0026431411094
C4orf22	0	0	0	0
C4orf26	4.54472855064226	5.05112646343627	0	21.4517180417211
C4orf27	97.9641487582888	71.9785521039668	169.154009972145	87.4570043239399
C4orf29	17.6739443636088	59.3507359453761	0	6.60052862822188
C4orf3	84.8349329453222	56.825172713658	235.969843911142	189.765198061379
C4orf32	2.52484919480126	0	25.3731014958217	16.5013215705547
C4orf33	21.7137030752908	27.7811955488995	9.30347054846796	14.8511894134992
C4orf36	2.01987935584101	0	0	0
C4orf45	0	0	0	0
C4orf46	36.3578284051381	36.6206668599129	0.845770049860724	37.9530396122758
C4orf47	1.51490951688075	0	0	11.5509250993883
C4orf48	247.435221090523	173.001081372692	99.8008658835654	244.21955924421
C4orf51	0	0	0	0
C5	3.53478887272176	11.3650345427316	0	6.60052862822188
C5AR1	1.51490951688075	1.26278161585907	0.845770049860724	0
C5AR2	0	0	0	0
C5orf15	34.3379490492971	6.31390807929533	53.2835131412256	9.90079294233282
C5orf17	0	0	0	0
C5orf22	63.6261997089917	61.8762991770943	65.1242938392758	37.9530396122758
C5orf24	253.999828997006	208.358966616746	321.392618947075	311.874977683484
C5orf28	17.6739443636088	2.52556323171813	56.6665933406685	0
C5orf30	52.0118934129059	15.1533793903088	52.4377430913649	47.8538325546087
C5orf34	7.06957774544352	37.883448475772	27.9104116454039	0
C5orf38	19.1888538804896	8.83947131101347	32.1392618947075	6.60052862822188
C5orf42	133.312037485506	181.840552683706	70.1989141384401	151.812158449103
C5orf45	89.3796614959645	77.0296785674031	21.1442512465181	42.9034360834422
C5orf46	0	0	0	0
C5orf47	2.01987935584101	0	0	0
C5orf49	4.54472855064226	12.6278161585907	0	18.1514537276102
C5orf51	25.7534617869728	77.0296785674031	51.5919730415042	24.7519823558321
C5orf52	0	0	0	0
C5orf56	11.6143062960858	5.05112646343627	0	16.5013215705547
C5orf58	1.51490951688075	0	0.845770049860724	0
C5orf60	0.504969838960251	0	0	0
C5orf63	91.3995408518055	180.577771067847	21.9900212963788	138.61110119266
C5orf64	6.05963806752302	0	0	0
C5orf66	26.7634014648933	30.3067587806176	26.2188715456824	23.1018501987766
C5orf66-AS1	0	0	0	0
C5orf66-AS2	0	0	0	0
C5orf67	0	0	0	0
C6	0	0	103.183946083008	0
C6orf1	224.206608498352	294.228116495163	36.3681121440111	146.861761977937
C6orf10	0	1.26278161585907	0	0
C6orf106	196.938237194498	142.694322592075	202.984811966574	165.013215705547
C6orf118	0	1.26278161585907	0	0
C6orf120	40.9025569557804	35.3578852440539	114.178956731198	70.9556827533852
C6orf132	6.05963806752302	16.4161610061679	3.3830801994429	14.8511894134992
C6orf136	25.2484919480126	26.5184139330404	64.278523789415	41.2533039263868
C6orf141	3.02981903376151	1.26278161585907	0	0
C6orf15	0	0	0	0
C6orf163	1.0099396779205	3.7883448475772	0	19.8015858846656
C6orf165	3.53478887272176	2.52556323171813	0	8.25066078527735
C6orf201	1.51490951688075	3.7883448475772	0	14.8511894134992
C6orf203	63.1212298700314	20.2045058537451	84.5770049860724	67.6554184392743
C6orf222	0	0	0	0
C6orf223	1.51490951688075	0	0	0
C6orf226	46.4572251843431	36.6206668599129	21.1442512465181	21.4517180417211
C6orf229	0	0	0	0
C6orf25	27.7733411428138	63.1390807929533	0	18.1514537276102
C6orf47	48.9820743791444	49.2484830185036	0.845770049860724	49.5039647116641
C6orf48	682.71922227426	765.245659210594	822.088488464624	562.695065555916
C6orf52	8.58448726232428	3.7883448475772	0	0
C6orf58	1.0099396779205	0	0	0
C6orf62	288.337778046304	338.42547305023	176.765940420891	199.665991003712
C6orf7	0	0	0	0
C6orf89	267.634014648933	276.549173873136	425.422335079944	305.274449055262
C6orf99	4.54472855064226	0	0	4.95039647116641
C7	22.7236427532113	39.1462300916311	0	18.1514537276102
C7orf13	12.119276135046	5.05112646343627	15.223860897493	19.8015858846656
C7orf25	10.6043666181653	2.52556323171813	40.5969623933148	8.25066078527735
C7orf26	162.095318306241	157.847701982383	193.681341418106	94.0575329521618
C7orf31	6.56460790648327	8.83947131101347	34.6765720442897	13.2010572564438
C7orf33	0	0	0	0
C7orf34	0	0	0	0
C7orf43	26.7634014648933	41.6717933233492	0	3.30026431411094
C7orf49	32.8230395324163	11.3650345427316	33.830801994429	16.5013215705547
C7orf50	1105.37897748399	900.363292107514	543.830142060445	1067.63550561489
C7orf55	24.7435221090523	17.6789426220269	18.6069410969359	46.2037003975532
C7orf55-LUC7L2	313.081300155356	323.272093659921	443.183506127019	193.06546237549
C7orf57	0	0	0	0
C7orf60	40.9025569557804	45.4601381709264	63.4327537395543	33.0026431411094
C7orf61	2.52484919480126	6.31390807929533	0	3.30026431411094
C7orf62	0	0	0	0
C7orf65	0	0	0	1.65013215705547
C7orf66	0	0	0	0
C7orf69	0	0	0	0
C7orf71	0	0	0	0
C7orf72	4.03975871168201	0	0	0
C7orf73	166.640046856883	141.431540976215	111.641646581616	219.467576888378
C7orf76	0	0	0	0
C7orf77	0	0	0	0
C8A	0	0	0	0
C8B	0	0	0	0
C8G	0.504969838960251	0	0	0
C8orf22	0	0	0	0
C8orf31	7.57454758440377	6.31390807929533	0	11.5509250993883
C8orf33	315.606149350157	589.719014606184	143.780908476323	257.420616500653
C8orf34	1.0099396779205	0	16.9154009972145	6.60052862822188
C8orf34-AS1	0.504969838960251	0	0	0
C8orf37	9.08945710128453	16.4161610061679	29.6019517451253	24.7519823558321
C8orf37-AS1	0	0	0	0
C8orf4	3.02981903376151	0	0	3.30026431411094
C8orf44	13.6341856519268	12.6278161585907	0	85.8068721668845
C8orf44-SGK3	1.51490951688075	11.3650345427316	12.6865507479109	9.90079294233282
C8orf46	6.56460790648327	0	0	13.2010572564438
C8orf48	10.099396779205	0	25.3731014958217	9.90079294233282
C8orf49	0	0	0	0
C8orf58	19.1888538804896	13.8905977744497	43.1342725428969	24.7519823558321
C8orf59	126.242459740063	151.533793903088	251.193704808635	264.021145128875
C8orf74	0	0	0	0
C8orf76	16.6640046856883	12.6278161585907	13.5323207977716	24.7519823558321
C8orf82	19.6938237194498	29.0439771647585	83.7312349362117	62.7050219681079
C8orf86	0	0	0	0
C8orf87	0	0	0	0
C8orf88	5.55466822856277	11.3650345427316	0.845770049860724	21.4517180417211
C8orf89	4.03975871168201	0	0	0
C9	4.54472855064226	6.31390807929533	0	1.65013215705547
C9orf106	0	0	0	0
C9orf114	415.590177464287	410.404025154197	281.641426603621	293.723523955874
C9orf116	5.55466822856277	29.0439771647585	0	26.4021145128875
C9orf117	47.4671648622636	32.8323220123357	0	64.3551541251634
C9orf129	23.7335824311318	40.4090117074901	0.845770049860724	34.6527752981649
C9orf131	12.119276135046	55.5623910977989	0	11.5509250993883
C9orf135	0	0	0	0
C9orf135-AS1	0	0	0	0
C9orf139	4.54472855064226	0	0	0
C9orf142	58.5765013193892	47.9857014026445	20.2984811966574	61.0548898110524
C9orf152	0	7.5766896951544	0	1.65013215705547
C9orf153	1.51490951688075	18.941724237886	0	0
C9orf156	3.02981903376151	7.5766896951544	0	8.25066078527735
C9orf16	80.29020439468	59.3507359453761	102.338176033148	39.6031717693313
C9orf163	0	11.3650345427316	0	0
C9orf170	0	0	0	0
C9orf171	0	0	0	0
C9orf172	0	0	0	0
C9orf173	0	0	0	0
C9orf173-AS1	0	0	0	0
C9orf24	4.54472855064226	0	0	4.95039647116641
C9orf3	18.1789142025691	6.31390807929533	35.5223420941504	62.7050219681079
C9orf40	39.8926172778599	46.7229197867855	41.4427324431755	56.104493339886
C9orf41-AS1	2.01987935584101	0	0	4.95039647116641
C9orf43	2.52484919480126	0	0	0
C9orf47	6.05963806752302	0	8.45770049860724	1.65013215705547
C9orf50	4.54472855064226	1.26278161585907	0	0
C9orf57	0	0	0	0
C9orf62	3.02981903376151	0	0	0
C9orf64	1.0099396779205	0	0	1.65013215705547
C9orf66	0	3.7883448475772	0	14.8511894134992
C9orf69	179.76926266985	51.7740462502217	174.228630271309	148.511894134992
C9orf72	28.7832808207343	36.6206668599129	10.9950106481894	56.104493339886
C9orf78	276.218501911258	275.286392257277	233.43253376156	206.266519631934
C9orf84	6.05963806752302	16.4161610061679	0	13.2010572564438
C9orf85	50.4969838960251	20.2045058537451	49.054662891922	34.6527752981649
C9orf89	41.4075267947406	41.6717933233492	21.9900212963788	37.9530396122758
C9orf9	28.7832808207343	23.9928507013223	0	18.1514537276102
C9orf91	26.2584316259331	36.6206668599129	51.5919730415042	67.6554184392743
C9orf92	0	0	0	1.65013215705547
CA1	0	0	0	0
CA10	20.1987935584101	11.3650345427316	0	113.859118836827
CA11	84.8349329453222	69.4529888722487	0	70.9556827533852
CA12	23.7335824311318	31.5695403964767	0	64.3551541251634
CA13	0.504969838960251	5.05112646343627	63.4327537395543	9.90079294233282
CA14	5.55466822856277	51.7740462502217	0	1.65013215705547
CA2	1.51490951688075	0	0	3.30026431411094
CA3	2.01987935584101	0	0	0
CA3-AS1	0	1.26278161585907	0	0
CA4	0	0	0	0
CA5A	0	0	0	0
CA5B	8.07951742336402	58.0879543295171	0	16.5013215705547
CA5BP1	0	0	0	0
CA6	0	10.1022529268725	0	0
CA7	0	0	0	0
CA8	3.02981903376151	0	0	0
CA9	0	0	0	0
CAAP1	28.2783109817741	55.5623910977989	84.5770049860724	9.90079294233282
CAB39	24.2385522700921	17.6789426220269	66.8158339389972	62.7050219681079
CAB39L	26.2584316259331	75.766896951544	140.39782827688	21.4517180417211
CABIN1	148.966102493274	265.184139330404	0.845770049860724	191.415330218435
CABLES1	9.08945710128453	13.8905977744497	0	14.8511894134992
CABLES2	70.6957774544352	78.2924601832621	47.3631227922005	39.6031717693313
CABP1	2.01987935584101	0	0.845770049860724	1.65013215705547
CABP2	0	0	0	0
CABP4	10.6043666181653	23.9928507013223	5.07462029916434	3.30026431411094
CABP5	0	0	0	0
CABP7	32.3180696934561	22.7300690854632	9.30347054846796	26.4021145128875
CABS1	1.0099396779205	0	0	1.65013215705547
CABYR	81.8051139115607	61.8762991770943	36.3681121440111	42.9034360834422
CACFD1	300.96202402031	263.921357714545	104.029716132869	237.619030615988
CACHD1	41.9124966337009	26.5184139330404	30.4477217949861	46.2037003975532
CACNA1A	59.0814711583494	85.8691498784165	0.845770049860724	176.564140804935
CACNA1B	12.6242459740063	17.6789426220269	1.69154009972145	44.5535682404977
CACNA1C	19.1888538804896	18.941724237886	0	143.561497663826
CACNA1C-AS1	2.01987935584101	3.7883448475772	0	0
CACNA1C-AS2	1.0099396779205	0	0	0
CACNA1C-AS4	4.03975871168201	2.52556323171813	72.7362242880223	33.0026431411094
CACNA1C-IT2	0	0	0	0
CACNA1C-IT3	1.51490951688075	0	0	0
CACNA1D	20.7037633973703	78.2924601832621	0	69.3055505963298
CACNA1E	22.7236427532113	29.0439771647585	0	90.7572686380509
CACNA1F	0	0	0	0
CACNA1G	44.4373458285021	40.4090117074901	0.845770049860724	64.3551541251634
CACNA1G-AS1	3.53478887272176	0	0	0
CACNA1H	92.409480529726	143.957104207934	36.3681121440111	69.3055505963298
CACNA1I	2.52484919480126	1.26278161585907	0	11.5509250993883
CACNA1S	0	0	0	0
CACNA2D1	45.4472855064226	97.2341844211481	71.0446841883008	382.830660436869
CACNA2D2	28.2783109817741	34.0951036281948	17.7611710470752	42.9034360834422
CACNA2D3	3.53478887272176	10.1022529268725	0	82.5066078527735
CACNA2D3-AS1	0.504969838960251	0	0.845770049860724	0
CACNA2D4	0.504969838960251	3.7883448475772	0	0
CACNB1	27.2683713038536	71.9785521039668	0	103.958325894495
CACNB2	11.6143062960858	37.883448475772	0	79.2063435386626
CACNB3	133.817007324467	102.285310884584	38.0596522437326	117.159383150938
CACNB4	28.7832808207343	50.5112646343627	1.69154009972145	84.156740009829
CACNG1	1.0099396779205	1.26278161585907	0	0
CACNG2	21.2087332363306	8.83947131101347	0.845770049860724	3.30026431411094
CACNG3	0	0	0	0
CACNG4	54.0317727687469	46.7229197867855	0	72.6058149104407
CACNG5	0	0	0	0
CACNG6	1.0099396779205	1.26278161585907	0	9.90079294233282
CACNG7	302.476933537191	549.310002898694	54.1292831910863	161.712951391436
CACNG8	74.230566327157	140.168759360356	0.845770049860724	92.4074007951064
CACTIN	38.3777077609791	40.4090117074901	24.527331445961	36.3029074552204
CACTIN-AS1	0	0	0	0
CACUL1	266.119105132053	334.637128202653	35.5223420941504	235.968898458932
CACYBP	142.401494586791	156.584920366524	94.7262455844011	158.412687077325
CAD	244.405402056762	380.097266373579	272.337956055153	189.765198061379
CADM1	665.550247749611	859.954280400024	471.093917772423	2447.14598891326
CADM2	6.05963806752302	15.1533793903088	0	75.9060792245516
CADM2-AS2	0	0	0	9.90079294233282
CADM3	326.210515968322	353.578852440539	19.4527111467967	287.122995327652
CADM3-AS1	12.119276135046	12.6278161585907	0	28.052246669943
CADM4	297.427235147588	657.909221862574	84.5770049860724	237.619030615988
CADPS	11.6143062960858	47.9857014026445	0	148.511894134992
CADPS2	15.1490951688075	2.52556323171813	0	6.60052862822188
CAGE1	0.504969838960251	0	0	0
CAHM	6.56460790648327	3.7883448475772	0	8.25066078527735
CALB1	2.01987935584101	21.4672874696041	0	36.3029074552204
CALB2	9.59442694024478	1.26278161585907	0	21.4517180417211
CALCA	0.504969838960251	0	0	0
CALCB	4.54472855064226	0	0	0
CALCOCO1	14.6441253298473	7.5766896951544	12.6865507479109	66.0052862822188
CALCOCO2	67.1609885817134	61.8762991770943	104.87548618273	89.1071364809954
CALCR	0	0	0	0
CALCRL	1.51490951688075	0	0	4.95039647116641
CALD1	2668.76559890493	1584.79092790313	6704.41918524596	1504.92052723459
CALHM1	0	0	0	0
CALHM2	3.02981903376151	0	0	1.65013215705547
CALHM3	0.504969838960251	0	0	0
CALM1	1462.39265362889	1774.20817028199	1275.42123518997	2859.67902817713
